GENE,p300H3K27ac_34_DMSO_compare,IRF4H3K27ac_32_DMSO_compare,tot_rank,LOG2_FOLD_CHANGE,percentage,p_value_adj,H3K27ac_1Hr,H3k27ac_12_DMSO_compare,label
CRIP1,17874.293250000002,19356.2604,815,0.0342461816937214,0,1,-0.9879606053924695,50993.922271209085,NA
ERBB2,17999.5993,19190.77165,817,0.0143760482624501,0,1,-1.3497044869521286,47186.03688408982,NA
HSCB,19106.026449999998,18709.71755,817,-0.191083726816742,50,1,-1.3573388424088877,46814.39827171322,NA
ACTR3C,16043.601699999997,20983.33725,819,0.133337593309607,0,1,-1.414342153867703,41770.61640393204,NA
ARID1A,15454.84365,21462.05135,822,-0.435329011517558,50,0.02565665620473057,-1.3306015203730344,34645.912382733775,NA
ECM1,15418.687399999999,21500.6779,824,0.524768502657379,5,1,-1.356023881459958,36691.45508562489,NA
IKZF3,20070.459150000002,17911.484149999997,827,-1.02057443467936,30,2.334424801500036e-5,-1.5066609211226638,42477.97147216382,NA
LSM7,14648.412550000001,22773.9795,829,-0.233322280282696,100,1,-1.261868178561324,31211.077596558043,NA
DDX6,16011.45635,20861.04765,831,-0.0724819167244043,100,1,-1.361426973175601,36433.21884766135,NA
IFNAR2,18086.7344,18864.0632,836,-0.783510951724483,0,1,-1.4916111860867671,35131.7066832585,NA
CCDC117,19247.26085,18181.701350000003,839,0.0979802126133771,0,1,-1.3625417326769695,47167.342249685345,NA
LMNB2,14402.045900000001,22978.67255,842,0.177819137178136,0,1,-1.0292902360212475,21378.623366162326,NA
CD70,15089.4948,21702.4216,843,-0.823749547960707,0,1,-1.3640753166066293,17412.967710480534,NA
CD28,22330.639799999997,16758.19755,846,-1.09754703519545,0,1,-1.6116371915437453,31732.451570101635,NA
PHC3,18740.33835,18379.592950000002,846,0.22255919279756,0,1,-1.426865471048641,27529.91990578079,NA
SRP9,14912.573250000001,21805.65515,849,-0.118479046793197,100,1,-1.4559766494836663,37560.25731447259,NA
TMEM121,17865.13055,18835.35805,849,-0.601831422887486,0,1,-0.9830575871825116,51362.6370448399,NA
DPF2,15091.5926,21542.243150000002,850,0.581796291127039,65,1,-1.2824017678798683,55998.17739419988,NA
IL6R,14794.95645,21911.02715,851,-1.01763914004298,10,0.11649514138934013,-1.348114271625443,36389.40051305022,NA
PLA2G15,15323.928,21108.29585,851,-1.30136363551262,0,1,-1.4894566960052906,32862.17696323249,NA
LIMD1,17226.8649,19244.31325,853,-0.956989751357034,0,1,-1.5471749601690505,29766.83978965738,NA
CNBP,16479.3589,19752.13055,862,-0.0639789983702895,10,1,-1.6124762213168025,35032.20840504978,NA
APOBEC3B,15943.675900000002,20237.241500000004,864,-0.395074361050883,0,1,-1.291416678949109,25227.294756043848,NA
SRP14,17576.367899999997,18803.165200000003,865,-0.025626090655936,85,1,-1.4684030296069779,33110.856393768605,NA
SEC62,17433.307999999997,18787.820100000004,880,-0.0423515146749878,35,1,-1.525546153681136,34326.27937536669,NA
KLHDC9,14393.46885,22024.990149999998,881,0.238902163000442,0,1,-1.6965865616052231,32189.83257221966,NA
TFIP11,18782.1262,17884.60755,883,0.443839191289661,100,1,-1.4983095944962594,32041.55951854558,NA
DUSP10,19346.9675,17537.64715,886,0.826559407517244,5,1,-1.2907283710511264,13595.401148526398,NA
RPP25,16160.9013,19608.3054,886,-0.438025006060571,0,1,-1.2564805538635335,34617.234943131334,NA
MPRIP,17806.078849999998,18183.14835,897,0.400118700940818,0,0.5475899887660092,-0.8661222156627877,46937.66019021315,NA
TMEM184B,15201.349499999998,20462.8698,897,-0.642267006433209,0,1,-1.461099165224778,28378.53706832131,NA
PPP1R16B,17743.749900000003,18219.7072,900,-0.821124089246833,0,1,-1.130270189429699,46546.96314590625,NA
DEDD,14414.773000000001,21454.0895,904,0.425832624012144,5,1,-1.5877022609678162,33390.68648115423,NA
SOAT2,15014.59485,20667.682050000003,906,-1.66141303434234,0,1,-1.02351065844392,47641.29228438447,NA
PLEKHG2,14450.003499999999,21136.3961,907,-0.0651148892394921,0,1,-1.1385646486599836,34035.460721086914,NA
ZFP36,14417.3956,21266.3116,909,-0.231381776891825,0,1,-1.1293615651932847,37637.51205904609,NA
RPL39L,16234.2009,19137.050799999997,913,-0.235744395328046,0,1,-1.4905624266021469,40307.48288543896,NA
TAB1,15151.374549999999,20199.588300000003,915,-0.253269298754947,0,1,-1.323140466947587,38984.13532523332,NA
MPI,13133.1456,24473.4669,917,-0.203178284404502,0,1,-1.5333405521527952,40872.755957664995,NA
PAF1,14373.795549999999,21053.823600000003,926,0.692420820375947,95,1,-1.1607782847428987,37761.585442802185,NA
MED29,14365.2348,21010.255750000004,928,0.511089961585466,95,1,-1.1609004566998589,37728.124440586296,NA
PEX11B,15179.3214,19863.6032,928,0.302608021107325,15,1,-1.6202440854803266,34893.59254306475,NA
KLF6,19319.141750000003,17030.77255,931,0.203531959499674,0,1,-1.441156476597806,35504.30262828591,NA
ZFP36L2,13879.92035,21741.30865,933,-1.05896529870433,20,1,-1.5027090486859545,41521.13047342611,NA
IQSEC1,15139.159950000001,19806.1286,937,-1.16657198646124,0,1,-1.422045116364431,46252.956016463446,NA
CLASRP,14024.246399999998,21442.726,940,-0.246681788619182,35,1,-1.4817618192749262,36640.31351857005,NA
LY9,15178.023350000001,19629.08885,942,-0.857302112822512,5,1,-1.6240004977265499,23407.511697954687,NA
TOM1,15259.6668,19512.2778,944,-0.253710324561714,0,1,-1.5193333180316857,17259.09293650453,NA
PLXNC1,18079.33405,17403.021,949,-0.543836899530322,0,1,-1.4753336971447113,49617.32286951349,NA
SYT11,13616.112850000001,22091.262,952,1.22351276417885,0,1,-1.726921424684575,25222.784299790765,NA
RPS16,14208.8634,20751.8326,956,-0.241150105704732,100,1,-1.1319871101563856,35378.93774498388,NA
UBL7,15449.607549999999,19004.1976,957,-0.115001629939584,5,1,-1.03102702170999,32271.537616440815,NA
CCL1,20282.327650000003,16101.295099999998,958,-1.87237815542527,0,1,-1.7311811305938951,55497.61340211719,NA
CCRL2,18192.48445,17220.187449999998,960,-0.657537505677057,0,1,-1.5494429696393448,27633.115736385826,NA
SUPT5H,14228.609049999995,20503.710900000002,964,0.32075029902477,100,1,-1.147665004697654,36133.72773958222,NA
GON4L,13558.52205,21679.127999999997,974,0.896826193821311,5,1,-1.680869808849296,24771.831705223518,NA
AHNAK,13728.773700000002,21260.213650000005,976,0.863107119822554,0,1,-1.7933542075707718,34596.015087373285,NA
FYTTD1,14550.4153,19655.32385,977,0.521664464151788,0,1,-1.298736850167829,24358.116603028328,NA
PPP1R12B,16727.85815,17821.320099999997,978,0.0809780826339182,0,1,-1.6935439735791695,17765.60208656781,NA
TLE3,15088.4247,19181.0789,978,-1.92272168679298,20,0.02284406623193204,-1.57988666585165,28467.991738095057,NA
SYNGR2,13816.111499999999,20905.93645,981,-0.38777345953421,0,1,-1.2777467607177195,33605.781509520966,NA
SBNO2,12253.370750000002,27147.780600000006,984,0.567583023656716,0,1,-1.3859011481151025,24887.102693186116,NA
BHLHE41,17561.338499999998,17259.64125,986,-0.609080036840959,5,1,-1.4268513420257118,39045.64051212566,NA
IGFBP6,14418.19485,19762.28205,986,0.0824773052286259,0,1,-1.0114365851899523,46534.70057487287,NA
FAM83D,17124.93155,17454.2431,988,0.702128554808327,0,1,-1.1475050870853771,45056.600667492894,NA
RBM8A,15048.20055,19059.00845,989,0.493134015852866,100,1,-1.6478219559965466,33478.11403061951,NA
TIMM50,14040.35975,20426.905,989,0.140032062519211,0,1,-1.1409289967443115,34475.41240877088,NA
CPEB4,16948.64615,17474.827750000004,995,-0.0500116991480364,20,0.02728121337597889,-1.358438051469752,27811.150291804268,NA
APOBEC3H,13737.73745,20872.20835,997,-0.30456484613413,0,1,-1.348499663429851,23362.811750884364,NA
LMAN2,13405.819850000002,21474.129699999998,999,0.0544988354195525,0,1,-1.2835087786979882,26488.40490592123,NA
BTN3A2,18783.243300000002,16423.1482,1001,-1.10579442698537,0,1,-1.4257312708520098,29844.440546274964,NA
ABHD12,14093.366299999998,19953.6986,1002,-0.200189782393648,0,1,-1.124337152643607,50775.60100760732,NA
IL16,14831.31205,19062.50805,1002,-2.53217492364635,0,1,-1.4616164842716801,28438.489743261667,NA
VAV1,13940.3633,20126.362299999997,1010,-0.791532732652779,0,1,-1.209820724059718,21696.344445841954,NA
CORO1A,12957.90435,22485.5183,1012,-0.578821234816114,15,1,-1.1849066134076358,23001.180632966723,NA
BTN2A2,18557.43805,16409.33405,1014,-1.51540405127745,0,1,-1.4227994652622624,28833.024991134305,NA
SH2D3A,14111.90395,19698.583199999997,1015,-0.876219790373304,0,1,-1.2143518641949793,20899.08880715025,NA
SDC1,14544.250549999997,18869.45035,1029,-1.05612547288523,30,1,-1.3622141667623622,42701.225227543415,NA
PCF11,14836.7651,18553.903299999998,1039,-0.0790245827009661,90,1,-1.4957792062518265,31290.568614874806,NA
B3GAT3,13344.18095,20883.02975,1040,-0.195670061444513,10,1,-1.7690450547032155,31094.019875770187,NA
MED26,15194.2608,18022.307850000005,1049,0.00158970495933717,95,1,-1.4619754345443443,52468.732573659174,NA
PLEKHJ1,12492.2912,22960.663900000003,1055,-0.362070959153336,0,1,-1.1871632657138182,24854.69321059316,NA
STK38L,18992.84725,15771.3531,1056,-0.671591574239632,0,1,-1.4931410269558365,29666.17787431225,NA
JSRP1,12456.3027,22965.06665,1062,-0.580991573867797,0,1,-1.3724723292454553,26181.355747297977,NA
CBX7,13313.543149999996,20512.9356,1065,-0.320716534802897,0,1,-1.3452743338687572,21480.839185999936,NA
HDAC7,13194.158649999998,20716.556099999998,1066,-1.26213106591669,0,1,-1.541524675921656,35309.31771064822,NA
GEMIN7,13208.5278,20503.199149999997,1075,-0.461247323705701,80,1,-1.4661099731465141,34208.0627476764,NA
PTGES3,13681.74125,19477.78515,1078,-0.237460361788124,0,1,-1.5280529735723487,37375.897562892584,NA
EML3,13021.5697,20777.453500000003,1079,-0.193062304364311,0,1,-1.7875367086867529,31475.57906120868,NA
ROM1,13021.5697,20777.453500000003,1079,-0.309248080328126,0,1,-1.7875367086867529,31475.57906120868,NA
RRAGD,16812.653700000003,16439.480450000003,1085,-0.615577699190091,0,1,-1.6800170965466583,30606.08771587172,NA
ZNF296,13099.4807,20326.75595,1086,-1.89350589443924,20,0.03891651229908033,-1.482077414717856,35091.437848962785,NA
SF3A2,12335.8181,22477.63295,1096,0.0793835228558884,100,1,-1.2167544285688205,24374.41764317938,NA
SLC35E1,15026.5608,17622.607850000008,1096,0.165385692850534,0,1,-1.4503552682747503,49607.83599795462,NA
TMEM38A,14973.98085,17661.32020000001,1096,-0.707306276727894,0,1,-1.4705883565851694,49584.46939546556,NA
ZNRF3,17505.02485,15919.91895,1100,-0.0152048411872155,0,1,-1.367237661842388,44074.51625526004,NA
SERTAD2,13820.338,18757.7906,1106,-0.32787210289245,0,1,-1.6384636582033598,32630.656034624102,NA
ARID5A,13315.228099999997,19602.17915,1111,-0.515822164891729,0,1,-1.118848923866129,34840.960106382176,NA
POU2AF1,16943.137150000002,16000.800449999999,1115,-1.21014910404155,80,2.705338305009989e-9,-1.6790126939817391,37271.22141320487,NA
GPRIN3,18128.398650000003,15366.1495,1120,-0.582667034200118,0,1,-1.420463562390709,58680.52764107312,NA
NIT1,13676.434949999999,18756.14895,1128,0.200240229555776,0,1,-1.6781802020953396,32188.157429116138,NA
PFDN2,13676.434949999999,18756.14895,1128,0.107427846351743,100,1,-1.6781802020953396,32188.157429116138,NA
SCARB2,15368.458600000002,16936.45565,1130,-0.230339159106973,0,1,-1.594899603249175,43405.572240691836,NA
PGAP3,15403.8586,16810.754399999998,1132,0.352193395316004,0,1,-1.3067472323103486,42376.54685787595,NA
BTN3A1,17858.3757,15345.822950000003,1137,-0.52848195949134,0,1,-1.394246228949337,27396.63436174461,NA
TBL1XR1,16194.309,16253.18565,1138,-1.01025107318919,15,1,-1.8212233547600036,35139.458666124076,NA
MR1,12991.889299999999,19628.81295,1140,0.200463636384552,0,1,-1.4883923055101351,20417.25440461003,NA
TUT1,12693.592400000001,20582.106000000003,1140,0.174213439659399,100,1,-1.7994553016514747,32367.980306173737,NA
MCM5,13482.161300000002,18779.77705,1143,0.553234451173322,100,1,-1.2825724964564196,15096.741002531055,NA
UFC1,13166.889149999999,19058.13505,1157,0.265206078523048,20,1,-1.5861030543725354,34832.64883181681,NA
CREB3L2,15541.997800000001,16290.33335,1158,0.0572164132034079,0,1,-1.6233321848532873,22956.363886831226,NA
PKDCC,15370.731950000001,16429.740850000002,1163,-1.33644694036777,0,1,-1.262281879285079,35789.82143655929,NA
ADORA2A,14747.465299999998,17026.709300000002,1167,-0.791713266656144,0,1,-1.715013502114664,40108.166231577925,NA
SCNN1B,19225.665,14674.44775,1172,-0.245363163302845,0,1,-0.9742611015256587,40138.20691969286,NA
RASSF5,14142.599149999998,17428.014499999997,1179,-1.54898255838352,0,1,-1.6607914562402843,33152.77305711555,NA
TNFSF9,12969.785349999998,19010.8636,1184,-0.328160557376649,0,1,-1.3497050233952208,16243.82854693641,NA
NACA,13374.27465,18272.10675,1188,-0.0793084663578596,100,1,-1.5935643687916452,29878.03700246263,NA
EML4,15362.0708,16137.3479,1193,-0.225223634509176,0,1,-1.233312768878977,37143.35120001425,NA
CDV3,16117.12555,15532.127550000001,1212,-0.257554303443264,0,1,-1.2633560506936332,41718.27213366316,NA
DNMT3A,14190.84715,16938.220999999998,1215,0.107669325899931,0,1,-1.5467671840131414,27561.950244850814,NA
MTA2,12143.8634,20399.382200000004,1222,0.125786951577494,60,2.5428541918640538e-5,-1.7370352878617068,31109.40711635056,NA
EMP3,12225.0249,20054.63255,1223,-0.333065277779513,0,1,-1.267747586381225,27743.747001188072,NA
WIPF2,13408.7055,17628.0369,1231,1.05213705316934,0,1,-1.5118833336836868,32295.260758853707,NA
PCBP1,13076.95125,18065.6779,1233,0.0512480230223481,100,1,-0.9748457771439479,40227.7650350179,NA
EEF1G,12182.6924,19914.506,1235,-0.131141694682019,90,1,-1.7207706949418506,30333.149073857665,NA
ZNF692,12696.2411,18814.834649999997,1239,-0.878625592230385,5,1,-1.7082082543478079,21504.582637947104,NA
TMEM143,12155.019,19860.058749999997,1244,-0.0289487736686503,0,1,-1.2488951728871678,29817.284437281476,NA
CCR3,16031.881099999999,15160.314699999999,1249,-1.3973548113966,0,1,-1.5615672732656447,34767.77407358942,NA
MAPKAPK2,14423.893,16204.7687,1251,-0.287329251997631,5,1,-1.578723619676196,15513.64068629843,NA
MAPK3,11879.82405,20659.802,1252,-0.28684891097013,0,1,-1.163794777537817,21318.617887238157,NA
TNS3,12779.588650000002,18301.0307,1259,-1.01194235144283,0,1,-1.7480015723146796,29479.150662577536,NA
GAB1,17509.2669,14616.3647,1260,-0.309797036703781,0,1,-1.7869628596885787,36531.91937310455,NA
NCK2,15047.70765,15685.926449999999,1260,-1.26290060264318,0,1,-1.824294197222659,34013.99519870004,NA
AURKB,11976.960050000002,19964.9833,1263,0.0954774283046043,100,1,-1.3896673904967294,25350.414112420505,NA
USP21,12710.0391,18356.4876,1266,0.287875076567251,5,1,-1.6351664534961317,30218.992646415263,NA
WDR18,11047.32795,23696.568450000002,1270,0.0542250680156754,100,1,-1.301742468295131,20425.319530417277,NA
BCL2L11,16524.1928,14749.377050000001,1271,0.424891148479917,0,1,-1.401545347019356,27923.09237034866,NA
RARA,13356.43735,17257.5806,1276,-2.01454131172455,0,1,-1.5054110042873656,33462.02709789593,NA
SPRED2,13800.30425,16664.8384,1276,-1.10577661156046,0,1,-1.8845995093939019,24559.54609637693,NA
ST3GAL1,13462.105450000001,17077.37045,1279,-2.41973510609689,10,1,-1.5545227556565493,37907.227082270125,NA
CABLES1,17550.455,14389.13235,1283,-1.07636694406811,0,1,-1.5365006605549558,26573.258933427394,NA
SAMD4B,12775.304349999999,18019.903650000004,1284,0.522267985905199,5,1,-1.1332546966258048,33163.30107236077,NA
BAZ2A,12728.38085,17967.92485,1293,-0.567198566856238,10,1,-1.6712386023107793,29379.74006092806,NA
PPOX,12036.1719,19382.7032,1294,0.141047002020782,0,1,-1.6801509130491161,27118.384088588627,NA
NFIL3,13570.9411,16678.930549999997,1297,-1.90142341137471,0,1,-1.692341011371455,44661.62794496851,NA
APOLD1,13524.37845,16641.75215,1310,-0.398147462137528,0,1,-1.4522031092190295,48698.29412765098,NA
BFSP2,16845.1351,14440.395199999999,1311,-0.503999224312379,0,1,-1.2999182394977529,34092.617110039646,NA
NAIF1,12741.617800000002,17710.34025,1311,0.835229636647227,0,1,-1.4530161741460343,32752.131377115373,NA
BTN2A1,17558.0839,14108.94425,1325,-0.00797161443898771,0,1,-1.4282009730673986,28179.820334081727,NA
SLC30A1,12744.935850000002,17543.525,1325,-0.737489088346491,0,0.4046703048430899,-1.4516965099385395,21375.496063913037,NA
CSNK1G2,10901.836849999998,23078.5831,1327,-0.362108893752384,0,1,-1.2863389387885615,24085.95141832973,NA
KDELR1,11674.367000000002,19641.078999999998,1328,-0.188508206381566,5,1,-1.2209760152827278,28089.56223452487,NA
CEBPZ,12996.19755,16992.38525,1338,0.420117090795154,100,1,-1.5219930365975842,53717.870683947636,NA
PILRB,12799.170450000001,17309.967449999996,1339,-0.427379674833118,0,1,-1.5920986236760326,25023.978734118922,NA
ABCA7,10670.0562,24666.55405,1340,-0.370106219333262,0,1,-1.2943662705097736,19188.299117024493,NA
SH3BP5L,12301.326599999999,18098.383049999997,1340,-0.0408004490853019,10,1,-1.680465318490497,26387.89653737352,NA
CDKN1B,12991.77175,16895.1057,1348,0.0307306170913209,0,1,-1.431037166677985,52389.19115328252,NA
HMOX1,12942.915,17024.3975,1348,1.15580495841672,0,1,-1.5241477762503022,12436.224199782266,NA
CEACAM21,15185.2022,14748.6988,1349,-0.631715451872965,0,1,-1.4658451956337324,27515.66091460664,NA
TMC6,12093.100300000002,18359.701399999998,1352,-0.598220104416407,0,1,-1.1852956896869324,30101.362102516156,NA
ZNF672,12053.394799999998,18457.98575,1353,0.530948509992276,0,1,-1.6137791460283215,26615.169528081125,NA
SF3B4,11946.862950000002,18662.0378,1357,0.444482456824152,100,1,-1.5185518448849653,27959.22292576661,NA
CDC6,12969.72725,16782.28025,1360,1.1145037611289,100,1,-1.4847102366979832,32128.67093317893,NA
MACC1,17033.328649999996,14018.116149999998,1366,-0.896258741303818,0,1,-1.434833838092517,22904.77045742996,NA
GANAB,12151.89995,18042.2315,1369,0.150770857036183,5,1,-1.7498025804537276,29709.316465803447,NA
VAMP2,11451.965800000002,19510.613449999997,1374,0.387625979418178,0,1,-1.3788985451705444,25454.590868443094,NA
SLC25A25,12595.370749999998,17231.033949999997,1376,-0.206215757528979,0,1,-1.4507238464370065,32395.552718117786,NA
BOLA1,11920.885900000001,18334.3041,1379,0.399043770155804,0,1,-1.5793917308205787,24339.388739666058,NA
DENND1C,12231.51395,17689.089500000002,1381,-0.133148391602167,0,1,-1.310974570869317,13967.028411311749,NA
GMFG,12354.69775,17473.15375,1383,-0.332442495683874,0,1,-1.1286106092031973,32639.99917223405,NA
DHX35,14873.93535,14704.282799999999,1384,0.792346700670611,5,1,-1.1377691945500006,43311.203737628246,NA
TK2,12768.45605,16790.47265,1386,-0.250546004652838,0,1,-1.4307420972762936,38387.95038810001,NA
RGS3,12409.739099999999,17304.540699999998,1393,-2.4576585045672,5,1,-1.7024216534315653,16155.933759270505,NA
TMEM107,11413.767200000002,19225.4437,1394,-0.259063182104429,0,1,-1.3604242618634994,23640.68387164211,NA
PER1,11420.449,19175.32215,1397,-0.395675577634832,0,1,-1.3977663595507495,23146.435972805026,NA
SLC35B1,14183.737500000003,14942.957299999998,1399,0.518521512365795,100,1,-1.4521110527667818,33931.75152367192,NA
GDPD3,11251.58025,19808.20335,1400,-1.26395616314088,0,1,-1.1954056935285555,20502.896240845083,NA
NARF,11902.6979,18080.767850000004,1401,0.201091622800477,0,1,-1.3833899198421347,21114.605090266487,NA
GPR108,11870.34145,18174.821649999998,1403,-0.0299216284505883,0,1,-1.1719398180303358,19615.50541455185,NA
CKLF,12885.842850000001,16272.698049999999,1408,-0.396627253859904,0,1,-1.4396380967721227,40228.56258330282,NA
RHOQ,14034.38365,14988.25925,1408,-0.906565270764094,60,1,-1.597396102536151,29700.835555754624,NA
GPX4,10524.621799999999,23442.433,1410,-0.0329871422358524,85,1,-1.3031325820962294,19377.594821967643,NA
CCDC86,13068.363150000001,15825.237099999998,1419,-1.2424495894035399,45,0.026504949487843033,-1.456006036681258,24456.42564070153,NA
