Protein_Acc,Label,log2FC,SE,DF,pvalue,adj.pvalue,issue,Gene,logpval,logadjpval,TF_1639
O00471,KB450_24h-24h,0.11574900091203107,0.08199432221844045,12,0.18344749351850523,0.520887530891981,NA,EXOC5,0.7364882177238887,0.2832560386694764,NA
O00472,KB450_24h-24h,0.09541826610684245,0.13780311155245648,12,0.5018505626010688,0.7615905493337062,NA,ELL2,0.2994255846467873,0.11827845380121788,NA
O00479,KB450_24h-24h,0.014235188297970594,0.1665270053171959,12,0.9332872873281367,0.9785924954508618,NA,HMGN4,0.029984649826667327,0.009398119044889824,NA
O00481,KB450_24h-24h,0.13543056970118494,0.11171299817146971,12,0.24872312400854882,0.5884453741809562,NA,BTN3A1,0.6042838361114001,0.23029384682715656,NA
O00483,KB450_24h-24h,0.06540068487135164,0.0625785178538942,12,0.31657387364973316,0.6405546541800355,NA,NDUFA4,0.49952492964405465,0.19344380893856525,NA
O00487,KB450_24h-24h,-0.13893960786961065,0.05542550864271057,12,0.02757022340575191,0.21272765228375676,NA,PSMD14,1.559559714725123,0.6721760528632382,NA
O00488,KB450_24h-24h,0.004372260687010955,0.10684110407485711,12,0.9680302655850067,0.992649550060719,NA,ZNF593,0.014111064209084949,0.003204049931714089,NA
O00499,KB450_24h-24h,0.17617481062461707,0.062469631015038635,12,0.01545514160619401,0.15630885691348056,NA,BIN1,1.8109270114025577,0.8060164128978183,NA
O00505,KB450_24h-24h,0.0545590459995327,0.07096581884263203,12,0.456872706268182,0.7317830145361175,NA,KPNA3,0.34020478607031523,0.1356176751703276,NA
O00506,KB450_24h-24h,0.0579809809010359,0.08858739884982038,12,0.5251322485551929,0.7752644033999528,NA,STK25,0.2797313107178497,0.11055015639149121,NA
O00512,KB450_24h-24h,-0.06921198121330364,0.05245423325779579,12,0.21163192533333028,0.5529797796156203,NA,BCL9,0.6744188170231619,0.2572907489157559,NA
O00519,KB450_24h-24h,-0.005341202135569506,0.041537157191911485,12,0.8998132264904396,0.9658285950348864,NA,FAAH,0.04584762736338896,0.015099940702061837,NA
O00522,KB450_24h-24h,0.09615130828041231,0.05921936455003617,12,0.13041088245547783,0.4525966050635405,NA,KRIT1,0.8846861663252349,0.34428870802092904,NA
O00534,KB450_24h-24h,0.0822716173436747,0.068187937306867355,12,0.25085662345172005,0.589611757361059,NA,VWA5A,0.6005744276617117,0.22943386486047246,NA
O00541,KB450_24h-24h,-0.031116268615706502,0.07382876498574283,12,0.6808665036297081,0.8641327533476094,NA,PES1,0.1669380311419901,0.06341953342676537,NA
O00559,KB450_24h-24h,-0.14965097331521457,0.1371633535386752,12,0.2966770231503409,0.625632041550104,NA,EBAG9,0.5277160873380997,0.20368101712202952,NA
O00560,KB450_24h-24h,0.03135136702570493,0.13596783168829502,12,0.8215258313051661,0.9345061247376304,NA,SDCBP,0.08537877645664715,0.029417847916995726,NA
O00562,KB450_24h-24h,0.3206713215529062,0.13828629817727592,12,0.03884499374968751,0.2526177658044194,NA,PITPNM1,1.410664944095544,0.5975361101563291,NA
O00566,KB450_24h-24h,-0.026506678016870875,0.05921088937102961,12,0.6623687795257398,0.8556809021183017,NA,MPHOSPH10,0.17890014602878412,0.06768816089044818,NA
O00567,KB450_24h-24h,-0.01810732570183081,0.07267768936308734,12,0.8074614880371951,0.9274867839292775,NA,NOP56,0.0928781822250826,0.03269227007677661,NA
O00571,KB450_24h-24h,-0.0049611995280919126,0.07436503924716063,12,0.9479079228549194,0.984823575560389,NA,DDX3X,0.023233846773901716,0.006641563434546885,NA
O00584,KB450_24h-24h,0.03273952213785294,0.07648507455982617,12,0.6761958225518944,0.8621588497580929,NA,RNASET2,0.16992751657566948,0.06441270956085417,NA
O00587,KB450_24h-24h,0.22076237265201304,0.15545830783709494,12,0.18104166229445695,0.5175151447469211,NA,MFNG,0.7422214714152608,0.28607693633717646,NA
O00592,KB450_24h-24h,-0.04648462287348862,0.06953152659547993,12,0.5164430842217543,0.7700808119756337,NA,PODXL,0.2869775339128762,0.11346369774500567,NA
O00623,KB450_24h-24h,0.05969966167980239,0.06672433707943724,12,0.3885300970632982,0.6935958102241295,NA,PEX12,0.41057533340815355,0.15889353894885408,NA
O00625,KB450_24h-24h,-0.14525880039588537,0.05836822564936366,12,0.028501926756146205,0.21475953951948393,NA,PIR,1.5451257802975213,0.6680475359080993,NA
O00628,KB450_24h-24h,0.27885120992045653,0.1066969090189591,12,0.022655372565701177,0.19371304421870034,NA,PEX7,1.6448287914897506,0.7128411338422599,NA
O00629,KB450_24h-24h,0.04996151815244834,0.061920446960405794,12,0.435444300280448,0.7219717244656316,NA,KPNA4,0.36106738974452074,0.1414798109469995,NA
O00635,KB450_24h-24h,-0.0304478719524847,0.09076598739655904,12,0.7430739796195618,0.8975059436970662,NA,TRIM38,0.1289679462109791,0.046962666642355676,NA
O00716,KB450_24h-24h,0.02694485219341951,0.1463720497208084,12,0.8570211540028181,0.9498956516937771,NA,E2F3,0.06700845817795686,0.022324100377085754,E2F
O00743,KB450_24h-24h,0.04944686796958624,0.09812928667398114,12,0.623458182182929,0.8345245227345274,NA,PPP6C,0.20519267106476344,0.07856089693343792,NA
O00746,KB450_24h-24h,0.08515121481971138,0.05347722047913755,12,0.13730439116461574,0.4633758109237455,NA,NME4,0.8623155732653106,0.3340666409313041,NA
O00748,KB450_24h-24h,0.2058977534871914,0.11371342609079897,12,0.09528331473088801,0.3937492205355628,NA,CES2,1.0209831429579679,0.4047802929291722,NA
O00750,KB450_24h-24h,0.22176969600104268,0.0749317748868299,12,0.011929037274032458,0.13822428277860824,NA,PIK3C2B,1.923394604397249,0.8594156548607462,NA
O00754,KB450_24h-24h,0.04209767210497318,0.0687301476150797,12,0.5516332331470877,0.789215690129377,NA,MAN2B1,0.2583495776346388,0.10280428927276894,NA
O00757,KB450_24h-24h,0.15955078671882936,0.12320335516151523,12,0.21967499289402992,0.5618527024343499,NA,FBP2,0.6582193789751075,0.250377525898219,NA
O00762,KB450_24h-24h,0.03465515135166419,0.11780384332598243,12,0.7736493862160281,0.9111111734120818,NA,UBE2C,0.11145581467930427,0.040428627358937236,NA
O00763,KB450_24h-24h,0.017051823482271744,0.08617067574176238,12,0.8464481463893712,0.9449190468375781,NA,ACACB,0.07239964172129633,0.02460539680047006,NA
O00764,KB450_24h-24h,-0.010968793952201608,0.1044581886821731,12,0.9181053870897048,0.9722250579756976,NA,PDXK,0.03710746432755486,0.012233189679570168,NA
O00767,KB450_24h-24h,-0.5760321614403155,0.07254379217853649,12,4.058320358815497e-6,0.001314895796256221,NA,SCD,5.391653673277469,2.881108663070857,NA
O14492,KB450_24h-24h,-0.29015835961998676,0.07648487498679316,12,0.0025591109610591956,0.061386271283814756,NA,SH2B2,2.5919108830338913,1.2119287456723877,NA
O14494,KB450_24h-24h,0.46567826395996864,0.16531704674455344,12,0.015549688061503707,0.15638138160956122,NA,PLPP1,1.8082783188253413,0.8058149542528469,NA
O14497,KB450_24h-24h,-0.07784436597407988,0.021748431489960238,12,0.00378707008048155,0.07703206226486238,NA,ARID1A,2.4216966580994495,1.11332847526276,NA
O14513,KB450_24h-24h,0.08392836722396758,0.06876573021726973,12,0.24571773719598022,0.5860019221456184,NA,NCKAP5,0.6095634927331691,0.2321009594497141,NA
O14521,KB450_24h-24h,-0.28112763759674286,0.3166198399555144,12,0.3920425460248774,0.6944689590791387,NA,SDHD,0.4066667990479902,0.15834716130421875,NA
O14523,KB450_24h-24h,-0.21948651963526414,0.13303968307230812,12,0.12489845732584988,0.44209083295361296,NA,C2CD2L,0.9034429257492298,0.3544884903846425,NA
O14524,KB450_24h-24h,-0.11096266364546992,0.06277294160198765,12,0.10250776227208373,0.4073061869895144,NA,NEMP1,0.9892432469565864,0.39007899292161835,NA
O14526,KB450_24h-24h,-0.05052194926770337,0.047856270107009935,12,0.311895897147915,0.6369650734776854,NA,FCHO1,0.505990338156419,0.19588438055596488,NA
O14530,KB450_24h-24h,0.03006113106362115,0.054063224604701185,12,0.5884038321540941,0.814464382865722,NA,TXNDC9,0.23032450746395466,0.0891279029614803,NA
O14544,KB450_24h-24h,0.10555034188561019,0.10074384186676222,12,0.31541671616697187,0.6395380530403042,NA,SOCS6,0.5011152940549962,0.19413360953755246,NA
O14545,KB450_24h-24h,-0.09529656721232238,0.06697960174482989,12,0.18027558282623385,0.5172233040479423,NA,TRAFD1,0.7440630917020926,0.2863219157494515,C2H2 ZF
O14548,KB450_24h-24h,0.050726676791764284,0.12315905555683732,12,0.6876897176652845,0.8681756379107642,NA,COX7A2L,0.16260746917929836,0.06139240517017057,NA
O14561,KB450_24h-24h,-0.05877919701428163,0.10780731942340482,12,0.5955879076888579,0.8191591113634504,NA,NDUFAB1,0.2250541283767358,0.08663173380038562,NA
O14562,KB450_24h-24h,0.006316278219696422,0.0603755511668736,12,0.9184083927988812,0.9723362908966773,NA,UBFD1,0.036964156163885604,0.012183504598800497,NA
O14569,KB450_24h-24h,0.5526184566682504,0.4426349057187741,12,0.23566632389900555,0.5777932469860475,NA,CYB561D2,0.6277024725870292,0.2382275383205418,NA
O14576,KB450_24h-24h,-0.10531189550559629,0.1049975663396949,12,0.3356606920254279,0.6578340458100415,NA,DYNC1I1,0.47409951438495423,0.18188365361893358,NA
O14578,KB450_24h-24h,0.2042110062379013,0.06606628998430664,12,0.009344927982993991,0.12422671387419075,NA,CIT,2.0294240411774798,0.90578500286603425,NA
O14579,KB450_24h-24h,-0.021178340655884437,0.07116240488223308,12,0.7710934567982082,0.9103799895983009,NA,COPE,0.1128929821150188,0.04077729675584351,NA
O14593,KB450_24h-24h,0.20615520620028097,0.12842536800562637,12,0.1344168940642132,0.45981525752282887,NA,RFXANK,0.87154614394757,0.33741662213147416,NA
O14595,KB450_24h-24h,-0.20216912781805388,0.36451581586812115,12,0.5893400265733375,0.8149401216956943,NA,CTDSP2,0.2296340616545543,0.08887430018331602,NA
O14617,KB450_24h-24h,0.10357830609307976,0.0684394421239445,12,0.15605445600233941,0.48763030706170274,NA,AP3D1,0.8067238259118311,0.311909310066319,NA
O14618,KB450_24h-24h,0.06693536746823357,0.07486664029731471,12,0.3888689590934531,0.6939110548645717,NA,CCS,0.41019672240270433,0.15869619360434561,NA
O14628,KB450_24h-24h,-0.1551830225850823,0.17765259546427012,12,0.39952330574343453,0.6999759423917417,NA,ZNF195,0.3984578815300906,0.15491688608011242,C2H2 ZF
O14639,KB450_24h-24h,-0.12971048044927702,0.04613505932733927,12,0.01570453925659758,0.1570800222004997,NA,ABLIM1,1.803974800510461,0.8038790460217248,NA
O14641,KB450_24h-24h,0.13198629289320427,0.06692990521860878,12,0.07210430512268286,0.3450054093211914,NA,DVL2,1.142038804140387,0.46217409559360306,NA
O14646,KB450_24h-24h,0.058051498781433196,0.04008424519817019,12,0.17317101778279645,0.5103897238223534,NA,CHD1,0.7615247905532125,0.2920980782762643,NA
O14647,KB450_24h-24h,0.11433534254291451,0.0688572906553516,12,0.12270429987658017,0.4395262566145462,NA,CHD2,0.9111402182024843,0.35701517573878205,NA
O14653,KB450_24h-24h,-0.10453992770160196,0.11602693162298093,12,0.3853160449045486,0.6904181630207515,NA,GOSR2,0.4141829062000154,0.16088779203802503,NA
O14656,KB450_24h-24h,0.06965440318533533,0.0724623737418822,12,0.35539658109458094,0.6707214028895441,NA,TOR1A,0.4492867544116952,0.1734578349915107,NA
O14657,KB450_24h-24h,0.1733290694357181,0.06781830416762549,12,0.025196114325452726,0.20342202033288653,NA,TOR1B,1.5986664297395083,0.6916020367061362,NA
O14662,KB450_24h-24h,0.06973689563382471,0.0731194740827608,12,0.35903345807687403,0.6728196912110183,NA,STX16,0.44486507793675184,0.1721013066585022,NA
O14672,KB450_24h-24h,0.05072831582387552,0.03533034656371384,12,0.17660270228543604,0.5126847088427122,NA,ADAM10,0.7530026553525921,0.29014963548385486,NA
O14681,KB450_24h-24h,-5.477550624656755e-4,0.06570681648982775,12,0.993485618761853,0.9982724786445462,NA,EI24,0.0028384151546439703,7.509017783790026e-4,NA
O14683,KB450_24h-24h,0.14045148694603693,0.05384130663669502,12,0.02285973477139296,0.19381928630245882,NA,TP53I11,1.6409288127853874,0.7126030099581644,NA
O14686,KB450_24h-24h,0.14434980531833266,0.0307936754970874,12,5.253258171358911e-4,0.024565751613694863,NA,KMT2D,3.2795712552712515,1.609669943652646,NA
O14713,KB450_24h-24h,0.09451000750266096,0.10491649745598594,12,0.3854107249572518,0.6904514409186786,NA,ITGB1BP1,0.4140762042499858,0.16086685971045314,NA
O14717,KB450_24h-24h,0.1856822241925906,0.10249181337517914,12,0.09511984890506771,0.3937492205355628,NA,TRDMT1,1.021728848252143,0.4047802929291722,NA
O14727,KB450_24h-24h,0.18080017172278176,0.11537694419895103,12,0.14308378076810105,0.47133480723609755,NA,APAF1,0.8444095928099689,0.3266704871820424,NA
O14730,KB450_24h-24h,-0.04723669311920775,0.09452293405644482,12,0.6262966125697047,0.8354809667762467,NA,RIOK3,0.20321993724690157,0.07806343938902548,NA
O14732,KB450_24h-24h,0.05832093029882443,0.11630807369886806,12,0.62513717369828,0.8347430732691782,NA,IMPA2,0.20402467506613745,0.07844717605131522,NA
O14733,KB450_24h-24h,-0.06135031642147218,0.05719807218685044,12,0.3045501929500296,0.6306222740934166,NA,MAP2K7,0.5163411210119883,0.20023069368164412,NA
O14734,KB450_24h-24h,0.34530085542471917,0.13411835420433438,12,0.02433866486089841,0.19927831012461225,NA,ACOT8,1.613703249419358,0.7005399682629376,NA
O14735,KB450_24h-24h,-0.03044480569486058,0.09519700077872349,12,0.7546129704499549,0.902431962552332,NA,CDIPT,0.12227573432395467,0.044585531141895035,NA
O14737,KB450_24h-24h,0.07187331577867911,0.08714774512304915,12,0.4256157590196953,0.7179249070511342,NA,PDCD5,0.3709823000537344,0.14392097937726617,NA
O14744,KB450_24h-24h,-0.04398236836960684,0.028588930091687413,12,0.14988257737877386,0.4799628457395822,NA,PRMT5,0.8242488473919899,0.31879238036359575,NA
O14745,KB450_24h-24h,-0.25270505450822517,0.03904861021491008,12,3.061737595385782e-5,0.004441304736584209,NA,NHERF1,4.5140320330235575,2.3524894270342807,NA
O14757,KB450_24h-24h,-0.10684905685893546,0.06769272187078508,12,0.14044815098548896,0.4683749684651127,NA,CHEK1,0.8524839739567782,0.329406323138451,NA
O14763,KB450_24h-24h,0.22677575881623735,0.06313693848970009,12,0.0037011448734376516,0.07631087793596904,NA,TNFRSF10B,2.4316639150391386,1.1174135499764946,NA
O14772,KB450_24h-24h,0.25607686623182724,0.08474920104459271,12,0.010631567087263198,0.12977505313866292,NA,FPGT,1.973402715985618,0.8868087846196132,NA
O14773,KB450_24h-24h,-0.014985816324581814,0.03579274929780172,12,0.6828439607363253,0.8651900016480367,NA,TPP1,0.1656785272605327,0.0628885080195569,NA
O14775,KB450_24h-24h,-0.007750490774887088,0.07050157349028063,12,0.9142791468245879,0.9716514249838346,NA,GNB5,0.03892118564858828,0.012489508074714231,NA
O14776,KB450_24h-24h,0.01035962323121913,0.04264992970222203,12,0.812185874756766,0.9300871315063596,NA,TCERG1,0.0903445678729905,0.031476364392433245,NA
O14777,KB450_24h-24h,0.011670491318418713,0.04262774212277233,12,0.7889115092128265,0.9174879760073634,NA,NDC80,0.10297170809078206,0.037399618615785966,NA
O14782,KB450_24h-24h,0.3840378205180684,0.1485773237557833,12,0.023887074184690892,0.19754196627485487,NA,KIF3C,1.6218370416799903,0.70434062770587,NA
O14787,KB450_24h-24h,0.02190377014915394,0.07740253869178519,12,0.782010590272838,0.9144613476413153,NA,TNPO2,0.10678736552594152,0.038834646514354365,NA
O14791,KB450_24h-24h,-0.04230227162059772,0.18442494011717542,12,0.8224412308199638,0.93486866883833,NA,APOL1,0.08489512564847698,0.02924939490811222,NA
O14795,KB450_24h-24h,0.07859789274574717,0.08852057864985707,12,0.3920412357281111,0.6944689590791387,NA,UNC13B,0.4066682505629137,0.15834716130421875,NA
O14802,KB450_24h-24h,0.13133672378252825,0.03483064439672759,12,0.0026682750491119392,0.06268375216190948,NA,POLR3A,2.573769404832434,1.2028450151638745,NA
O14813,KB450_24h-24h,0.14005468606945695,0.1963492332367398,12,0.48930413155714514,0.753261001440085,NA,PHOX2A,0.310421117154645,0.12305451670096279,Homeodomain
O14818,KB450_24h-24h,-0.04892309219859898,0.07135302049801355,12,0.5059653600025633,0.7643776150197216,NA,PSMA7,0.2958792153236531,0.11669203984800565,NA
O14828,KB450_24h-24h,-0.10789788756293606,0.11306614616876375,12,0.3587657703650923,0.6728196912110183,NA,SCAMP3,0.4451889994370351,0.1721013066585022,NA
O14832,KB450_24h-24h,0.46711538593455976,0.11339673180359845,12,0.0014224264751508343,0.0431661877822628,NA,PHYH,2.8469701729199035,1.3648563043257365,NA
O14836,KB450_24h-24h,-0.4305262197259741,0.08201004689638819,12,2.045063302690491e-4,0.013845383792543384,NA,TNFRSF13B,3.68929324433944,1.8586950011554162,NA
O14862,KB450_24h-24h,0.15586428624415766,0.209405765441069,12,0.4710096794007357,0.7412119786840804,NA,AIM2,0.3269701678878054,0.1300575706883269,NA
O14867,KB450_24h-24h,-0.12459727584468538,0.04876333212462303,12,0.025225944981756763,0.20342202033288653,NA,BACH1,1.5981525558075862,0.6916020367061362,bZIP
O14874,KB450_24h-24h,-0.026615654844550973,0.07296630615664229,12,0.7216331900421356,0.8875111880881454,NA,BCKDK,0.14168350052061648,0.051826163462368756,NA
O14879,KB450_24h-24h,-0.23333739656839514,0.06674845485747123,12,0.004416129390815811,0.08398978162155353,NA,IFIT3,2.3549582104387126,1.075773547929995,NA
O14880,KB450_24h-24h,-0.031228673491668857,0.05900647014201845,12,0.6062899523569769,0.8254865069793477,NA,MGST3,0.21731962898106308,0.08329002111990982,NA
O14893,KB450_24h-24h,0.0013473184983944324,0.07502288153436816,12,0.9859668913127765,0.9971582251340468,NA,GEMIN2,0.006137668386966284,0.0012359240850236843,NA
O14896,KB450_24h-24h,0.39557261976981106,0.09682530319061805,12,0.001511267596513467,0.044450608473302636,NA,IRF6,2.8206586293740443,1.3521222897041378,IRF
O14907,KB450_24h-24h,0.2731287910044946,0.14195939014017575,12,0.07839538817548855,0.35770705732748603,NA,TAX1BP3,1.1057094851325058,0.44647249141896683,NA
O14908,KB450_24h-24h,0.3000209487524517,0.0728656025805273,12,0.0014271244074329616,0.0431661877822628,NA,GIPC1,2.8455381662640455,1.3648563043257365,NA
O14920,KB450_24h-24h,0.10289039224138903,0.08035052915223079,12,0.22456019810710098,0.56810098082198,NA,IKBKB,0.6486672172386742,0.24557446091600676,NA
O14925,KB450_24h-24h,0.03430688606586213,0.06519504317823333,12,0.6083245092425844,0.8269174249391643,NA,TIMM23,0.21586468556834335,0.08253785644959201,NA
O14929,KB450_24h-24h,0.0456524304835414,0.0895466787741061,12,0.6194256780754384,0.8332367425475353,NA,HAT1,0.2080107950797848,0.07923158757952779,NA
O14933,KB450_24h-24h,-0.05610103881320346,0.27532415894944967,12,0.8419528778132324,0.9441528439458151,NA,UBE2L6,0.07471221429413294,0.02495769435757387,NA
O14936,KB450_24h-24h,0.10901803091105249,0.075064977195711,12,0.17205552548575634,0.5090435580311363,NA,CASK,0.7643313756472885,0.29324505419920793,NA
O14949,KB450_24h-24h,0.11545307931007363,0.06950605655671942,12,0.12258569193530851,0.4395262566145462,NA,UQCRQ,0.9115602172251783,0.35701517573878205,NA
O14950,KB450_24h-24h,0.027042544683935882,0.0827736561468507,12,0.7495191812756485,0.8997800731153478,NA,MYL12B,0.12521724845202375,0.04586362912096788,NA
O14957,KB450_24h-24h,0.28419409017797076,0.2692322922544631,12,0.3119528021893029,0.6369650734776854,NA,UQCR11,0.5059111088639254,0.19588438055596488,NA
O14960,KB450_24h-24h,-0.08121172322281728,0.11994620046619192,12,0.5112045971224077,0.7682040922800204,NA,LECT2,0.29140524934121087,0.11452338364585245,NA
O14964,KB450_24h-24h,0.006679647138282008,0.03660950579533153,12,0.8582704917420582,0.9501712578578214,NA,HGS,0.06637581872742679,0.022198110880125712,NA
O14965,KB450_24h-24h,-0.1204409059162093,0.07995054648189565,12,0.15781718669443592,0.4908982544492385,NA,AURKA,0.8018457027735447,0.30900851217475145,NA
O14966,KB450_24h-24h,0.21686163276420434,0.08743756630297321,12,0.0289480898864717,0.2163237820840785,NA,RAB29,1.5383800875197284,0.6648957327101358,NA
O14967,KB450_24h-24h,0.2877421875229181,0.11562132694294687,12,0.028502037652277188,0.21475953951948393,NA,CLGN,1.545124090535125,0.6680475359080993,NA
O14972,KB450_24h-24h,-0.009728292200856978,0.08238276951953162,12,0.9079527317816074,0.9693947490552832,NA,VPS26C,0.04193676035640676,0.013499337060640985,NA
