siIRF4 KMS12BM	CTRL MM1R	LOG2_FOLD_CHANGE	P_VALUE
AMH	37.0035669333333	17.0936671633333	-1.11420240848071	0.000145184312720693
AMIGO1	1.36413434366667	0.923924821	-0.562138361271791	0.200424876687986
AMIGO3	11.8245309966667	16.2695472333333	0.460391140444564	0.00747979124724192
AMMECR1	20.6222616533333	21.30030016	0.046671198353163	0.501981383524071
AMMECR1L	13.4193180933333	14.2692438333333	0.0885975220216747	0.285531445816126
AMN1	4.16230213933333	3.367093569	-0.305877880218485	0.116040488052852
AMOTL1	0.282249153666667	12.5839083233333	5.47846700027761	0.000831268346885057
AMPD1	0.574838880666667	24.20353162	5.3959161158111	0.000786783094757508
AMPD2	27.67307417	22.6355472633333	-0.289892732902538	0.0422994028295669
AMPD3	21.4908994166667	13.2848910433333	-0.693939466783982	0.00235196088936828
AMT	3.60737302866667	3.19036218533333	-0.177228401022365	0.435755681809779
AMY2B	2.368888951	8.71990432133333	1.88010173582881	9.34986707475956e-06
AMZ1	0.390215968666667	0.934227967666667	1.25950181721675	9.35874211483299e-05
AMZ2	36.51355121	89.1010069566667	1.2870097479156	0.00100763242835053
AMZ2P1	2.39188979266667	5.694787956	1.2514912062623	0.00631918042047125
ANAPC1	49.02932124	44.16184314	-0.150844403412487	0.0253137080334651
ANAPC10	5.23778153366667	9.57872489033333	0.870877732158207	0.0117358047572882
ANAPC11	80.2564145	164.8616957	1.03856762955834	0.000192091025742495
ANAPC13	23.20765837	47.18941668	1.0238623745673	0.00105561391391442
ANAPC15	33.2596019833333	32.27903554	-0.043173430828341	0.617223391978803
ANAPC16	50.05161189	65.31319429	0.383957937083578	0.00245939608207551
ANAPC2	79.1465510666667	68.1556694666667	-0.215692812783198	0.0737188650253369
ANAPC4	32.0467664666667	27.4999860366667	-0.220747909502963	0.11249167007958
ANAPC5	253.363028566667	94.3663370933333	-1.42486180785407	9.19104240929746e-05
ANAPC7	49.58944998	28.8275846066667	-0.78258326184694	5.81916495282814e-05
ANG	0.436328954	5.627139321	3.68891356654357	0.00139278638665001
ANGEL1	36.7744481566667	10.517869745	-1.80586115685361	0.00127593845737017
ANGEL2	14.4089197833333	36.02506897	1.32203900971566	0.00110255955069669
ANGPT1	23.67086582	0.321171659	-6.20362407551321	0.000122542844130696
ANGPTL4	0.661649162666667	0.792482313	0.260312301465839	0.711005381938782
ANGPTL6	1.962802182	0.326730594	-2.58674132480055	0.00110281412229282
ANKAR	1.54013132233333	2.43367648466667	0.660084028961432	0.0102585537261998
ANKDD1A	25.4808068333333	20.57343599	-0.308628200407955	0.0387483263181399
ANKEF1	17.6222281666667	22.9665329866667	0.382136733673113	0.0216029697814192
ANKFY1	15.3313657933333	26.6176141866667	0.795895039059127	0.00100230885612677
ANKH	20.8338276966667	25.0324627566667	0.264872310983792	0.00282267879897179
ANKHD1	1.143316669	2.46743525466667	1.10978718103054	0.0016487124042671
ANKIB1	21.7004724566667	29.8094724233333	0.458044389352915	0.0049939043003893
ANKLE1	104.792045833333	0.800249946333333	-7.03286282391877	0.000220240569889705
ANKLE2	60.0315297	34.8254126033333	-0.78557998498413	9.60939996827727e-05
ANKMY1	12.55131861	5.47073878133333	-1.1980313618627	0.0010615692286381
ANKMY2	10.9199349566667	5.08102321933333	-1.10377330092474	0.000125312898841454
ANKRA2	9.756873876	14.8393238033333	0.604934468638054	0.0374795131626959
ANKRD10	93.9628058333333	137.112118133333	0.545194384292959	0.00200971835220539
ANKRD11	23.9290765633333	18.6502475033333	-0.359569947232749	0.00652990760725711
ANKRD12	29.1430515566667	215.144258133333	2.88408048309102	0.00140030517473408
ANKRD13A	47.29038261	34.30434988	-0.463155288737648	0.0166806441896248
ANKRD13B	47.54836597	13.9753417433333	-1.76651220063444	1.84679801008176e-06
ANKRD13C	9.198400382	35.1927981	1.93582532318621	4.51290271738458e-07
ANKRD13D	63.8049000033333	40.64496398	-0.650590612817743	0.00152127420547343
ANKRD16	6.54799439966667	12.9053959	0.978849406772508	0.000346708885180395
ANKRD17	24.7808228633333	43.8530328533333	0.823452528271245	0.00086423295825186
ANKRD18B	5.13789309566667	1.66312075966667	-1.62728394541983	0.009252390585499
ANKRD18DP	0.588094161666667	11.4112286333333	4.27826315486715	3.99146454294807e-06
ANKRD19P	1.348584431	11.5842439033333	3.10264613092487	0.000296183786743252
ANKRD20A12P	3.169208295	1.081758706	-1.55074375179056	0.000200037338353708
ANKRD23	3.593810297	41.79617577	3.53978478407554	0.00201463870241187
ANKRD24	0.792569607	0.320787879666667	-1.30491801127932	0.00982495232582905
ANKRD26	6.108331825	4.476958067	-0.448259630840476	0.0117611219974356
ANKRD27	39.0690584166667	15.68417232	-1.31671708852698	2.06078300474597e-06
ANKRD28	43.91963369	45.11768665	0.0388270756923796	0.589359723901067
ANKRD30BL	2.660663139	1.22202723866667	-1.12250942250859	0.0272126432315692
ANKRD32	11.0966473366667	17.92350201	0.69172869141438	3.17612880927164e-05
ANKRD33B	0.064515653	15.0162477666667	7.86265941004828	0.000457579877623813
ANKRD34A	4.88153380566667	0.33632991	-3.8593855326707	0.00932714712743295
ANKRD35	0.765017271333333	0.155913161666667	-2.29474959837086	0.0075735422134562
ANKRD36	8.95041468666667	20.0192215966667	1.16135944789725	0.0104700100486159
ANKRD36B	6.133764307	11.5462411533333	0.912578626224266	0.00135785408640606
ANKRD36BP1	7.71934324066667	13.79534981	0.837632025930937	0.00258934713584764
ANKRD36BP2	1.49418834066667	84.6889437533333	5.82473972152438	4.44365226941333e-05
ANKRD37	2.72396275166667	21.3959371833333	2.97355799244548	0.000569159614057577
ANKRD39	30.5251210633333	237.625296433333	2.96061950451294	0.000358230385071135
ANKRD40	94.1001903966667	39.6710695533333	-1.24611034817879	0.00020962002029909
ANKRD42	3.43530450266667	1.47904197166667	-1.21577499080977	0.000433409612151628
ANKRD44	14.6506306533333	19.7112612566667	0.428057324031016	0.00435128453104389
ANKRD46	29.30210624	7.80635955433333	-1.90828255078497	7.35486308412852e-05
ANKRD49	35.83102729	36.6155843266667	0.0312484123590464	0.719340694121884
ANKRD50	0.059442884	7.432342995	6.96616915888406	6.52133006466497e-05
ANKRD52	20.5712831933333	36.9594377966667	0.845311022617651	0.00187747882897613
ANKRD54	31.1568772066667	29.9222084233333	-0.0583339841482238	0.16044494016335
ANKRD6	10.9074669033333	1.55061926066667	-2.81439970076436	5.2265917771379e-05
ANKRD61	0.850294429666667	2.64502719833333	1.63724816553021	0.0104145665331287
ANKRD9	12.8497763	10.925011498	-0.234108445869586	0.208873798186444
ANKS1A	14.24636337	7.85402700366667	-0.859089230087126	0.000265783117698202
ANKS3	11.81401413	9.33322662066667	-0.340051411290146	0.0417694582028122
ANKS6	34.2609731266667	9.848854888	-1.7985382300037	0.00102345826063602
ANKZF1	71.5762618666667	61.69707911	-0.214279009408027	0.0297830848805131
ANLN	35.1034456166667	30.3867009033333	-0.208172597406036	0.0557901884219601
ANO10	15.5666290366667	8.56192192633333	-0.862449976525756	0.00248856714493792
ANO5	4.898589966	6.66438278733333	0.444104731665068	0.0209251277617684
ANO6	24.25858947	31.2376480733333	0.364790168477862	0.0104424820602069
ANO8	12.5441594766667	4.054076956	-1.62957042603023	6.05036542768484e-05
ANO9	59.9085957033333	2.776763367	-4.43128687370636	0.0014058618202265
ANP32A	405.958955266667	288.295889666667	-0.493783602220366	2.98742725610533e-05
ANP32A-IT1	1.332633058	2.48382988366667	0.898286780023003	0.0298582454462179
ANP32AP1	0.916468101666667	0.541054527	-0.760310672679544	0.398268427106231
ANP32B	875.104478766667	537.214076033333	-0.703958164037507	2.30388722595647e-05
ANP32E	326.866492933333	292.9688435	-0.15795424827901	0.042067998463195
ANPEP	0.182802732333333	0.0625026253333333	-1.54829893986841	0.0551838319576749
ANXA1	0.303263136666667	0.465257087333333	0.617457986294441	0.354799018018008
ANXA11	665.1373663	195.036941766667	-1.76990491199732	7.79763509744429e-05
ANXA2	551.262008033333	427.9497948	-0.365296621083339	0.00853223530066463
ANXA2P2	4.239826276	2.14138125033333	-0.985463477332241	0.0826789431645858
ANXA4	11.49090594	10.436955257	-0.138791644162645	0.220602588044804
ANXA5	286.3657605	287.965288533333	0.00803591284731444	0.798806841102265
ANXA6	158.7385377	502.770202533333	1.66324672815809	2.64081729853155e-06
ANXA7	127.8716998	131.9365001	0.0451467335452159	0.402578191389604
ANXA9	12.6178850533333	21.9883700766667	0.801270552793025	0.00412899532878699
AOC2	1.11750542833333	2.74743085566667	1.29780133407905	0.00206146974041605
AOC3	1.49456653666667	4.24905425166667	1.50741463816825	0.0145344603025517
AP1AR	41.3385300366667	18.6256961466667	-1.15019274047127	0.000239702612834993
AP1B1	61.4173282033333	111.824875666667	0.86452349607128	0.000607691183821961
AP1G1	23.1243934433333	63.2570405066667	1.45181053666162	0.000635864608841866
AP1G2	27.8617623366667	23.2710505733333	-0.259750172649514	0.0122398885389658
AP1M1	78.7041906733333	61.01223142	-0.36734195954366	0.00777042954121095
AP1S1	165.7405881	55.0427458333333	-1.59030259996417	0.00259885784539083
AP1S2	29.3985690366667	65.9833863633333	1.16635688683106	0.00318281284531743
AP1S3	10.134382576	24.6062629833333	1.27976737143891	0.00290291411449944
AP2A1	63.20919847	54.86828725	-0.204161978938944	0.0204806622793549
AP2A2	49.1287273733333	44.5903969233333	-0.139833826193923	0.117334578087784
AP2B1	70.8978528133333	60.5927033766667	-0.226597861556808	0.0185066959859632
AP2M1	499.666897433333	504.0980547	0.0127377432911747	0.577857398381921
AP2S1	193.291706933333	215.869146833333	0.159377319548304	0.0574800338914112
AP3B1	29.26301577	44.2804070033333	0.597590025188682	0.00910277863902793
AP3D1	72.8306160666667	194.548323266667	1.41751159243827	0.000108014736545553
AP3M1	46.43349299	51.4341353333333	0.147560339175588	0.0526885954199646
AP3M2	34.43774008	34.05931707	-0.0159409638067882	0.550380762387845
AP3S1	57.8799806866667	57.1209118866667	-0.0190454295253143	0.59638725223228
AP4B1	20.4367019033333	14.9868134333333	-0.447468728104979	0.0144190180502378
AP4B1-AS1	1.77140636866667	1.38707541233333	-0.35284898480489	0.0960530957907325
AP4E1	13.52617187	10.7973991266667	-0.325069752149907	0.0441995845993226
AP4M1	28.46110954	21.1016975166667	-0.431632845036465	0.00512901511204061
AP4S1	6.02268374533333	0.984053382333333	-2.61359801889559	0.000137458071570422
AP5B1	71.30128603	23.36134424	-1.60980480713725	0.00122263010202322
AP5M1	33.0405326866667	25.96598244	-0.347614134615834	0.0234128157526528
AP5S1	21.5624205166667	17.7782395866667	-0.278406664130264	0.0263383845809895
AP5Z1	14.6217546	26.5485033166667	0.860514086724071	0.00459453010962465
APAF1	11.81536053	1.777354381	-2.73286038239648	0.00104010174014939
APBA1	1.25560884333333	0.119892335	-3.38857576314844	0.0026415897691383
APBA3	30.0950918133333	24.7346258133333	-0.282996143584654	0.036270638673204
APBB1	9.69999342966667	1.24907899633333	-2.95711904893149	6.78084916970236e-05
APBB1IP	0.520835587	17.1831056033333	5.04401897001647	0.00972409075006246
APBB2	0.0329603563333333	1.39551553033333	5.40392253011571	0.00101364329792818
APBB3	11.2108919866667	18.2409459666667	0.702279479194863	0.0182399642841123
APC	8.58247454366667	8.70563627533333	0.0205560720232618	0.752763478127203
APC2	5.90079478566667	1.7120265	-1.78520425301719	0.0157948289825345
APEH	125.828659766667	123.158802333333	-0.0309408167185771	0.61835966720985
APEX1	382.636362	156.797869233333	-1.28706802532778	8.44990306117234e-06
APEX2	61.1273293333333	55.3816558633333	-0.142409347134781	0.0201560220582425
APH1A	234.217008433333	287.1276951	0.293846647745171	0.0110730448507852
APH1B	17.29651305	0.437955474333333	-5.30355320923525	0.00253011945330687
API5	175.103002633333	212.0839309	0.276431492356915	0.00462327562851421
APIP	93.5402672533333	82.25340787	-0.185512097783978	0.0563227397697151
APITD1	4.064598445	4.76498155966667	0.22935780019071	0.181676408954245
APLF	2.40258183733333	2.95857051766667	0.300314708932298	0.205045770481943
APLN	5.04873731866667	1.15339525866667	-2.13003562025182	0.00126328234238243
APLP1	1.88560344266667	0.215184960333333	-3.13137714376265	0.0174757574750627
APLP2	394.052302433333	75.4505427333333	-2.38478394728872	4.6671109387091e-06
APMAP	133.9565652	180.076734366667	0.426846510058307	0.00176380242327232
APOA1BP	337.415923	247.317488333333	-0.448163798177737	0.00699414074416308
APOBEC2	0.934237096666667	1.432061907	0.616233222720937	0.0746171368555743
APOBEC3B	60.9749667966667	155.561513966667	1.35119620812229	0.00131399224943455
APOBEC3C	316.4225594	260.0153143	-0.283255863511158	0.0231923604179871
APOBEC3D	46.7106849233333	57.2612234866667	0.293805896709999	0.0028789411072294
APOBEC3F	9.551817911	12.9051982	0.434105059257399	0.0118841679351683
APOBEC3G	73.03262456	62.24071845	-0.23068236379669	0.0292054371107192
APOBEC3H	3.01991480466667	9.07473932866667	1.58734835236882	0.000109496333635043
APOBR	4.09913616766667	0.687781195	-2.57529833910784	0.0199745812020838
APOE	2.41825181466667	0.312124411333333	-2.95377138115415	0.0234453415400813
APOL1	4.80293323166667	64.6019383533333	3.74958979491688	0.00181063953895039
APOL2	56.2496155866667	106.276370433333	0.917905720633957	0.000240923239513297
APOL3	0.989842684	33.32402754	5.0732197096059	2.71259344656588e-05
APOL6	0.366522098	28.8524741233333	6.29865104366195	0.00104169727988045
APOLD1	5.02993718033333	3.853576369	-0.384342399967815	0.0843897857650204
APOM	0.465965248333333	1.318011421	1.50006860394964	0.000658628821952128
APOO	54.4911588866667	45.0577575866667	-0.274246657659934	0.144520397530486
APOOL	14.9693360733333	10.3924765996667	-0.526470736255778	0.00723528653181735
APOPT1	75.15783484	33.28468649	-1.1750649264377	0.000800242805468959
APP	2.64566398433333	232.8330454	6.45952217850792	0.00103842097904816
APPBP2	9.85082197333333	17.82529548	0.855609975402733	0.000887402456461332
APPL1	63.77189311	51.9829873866667	-0.29488116339317	0.0105220077379624
APPL2	26.2264401433333	31.45274154	0.262163777260005	0.00849120162448481
APRT	233.405184466667	219.126912433333	-0.0910699247986478	0.341396052816345
APTR	14.1691529233333	9.20214155166667	-0.622711958034853	0.000124138087449898
APTX	51.4514561066667	44.8679583533333	-0.197526368907082	0.0666726926438751
AQP1	0.0994747833333333	0.192607854	0.953263776686065	0.272765949301057
AQP11	4.57495359733333	2.01391325633333	-1.18375556591886	0.0191665741214404
AQP3	493.580764966667	374.965040833333	-0.396530078303658	9.45710821930174e-05
AQR	45.0354539466667	39.8395542466667	-0.176859697941153	0.0407867007507966
ARAF	54.12153946	70.4260852933333	0.379907014628805	0.0105137166376269
ARAP1	88.2109692766667	66.84026356	-0.400240647887348	0.0292632843608298
ARCN1	161.145390833333	115.426530433333	-0.481388063132588	0.000236909546874587
AREL1	36.7877875933333	13.11619712	-1.48787742676221	0.000113856239922888
ARF1	456.0539051	975.948939166667	1.09760130963234	0.000594382574686615
ARF3	143.665918533333	99.4792120166667	-0.530250870845918	0.00364524952633717
ARF4	101.98817498	159.2087936	0.642518134043177	0.00113479800037627
ARF5	421.661532333333	320.0142848	-0.3979491067316	0.00142214295241626
ARF6	125.935152833333	78.3459746866667	-0.684749987149362	3.74722143648202e-05
ARFGAP1	50.4751577233333	54.19296736	0.102532131038425	0.18977281517842
ARFGAP2	93.27451937	88.35130139	-0.078231635635467	0.232796762732093
ARFGAP3	11.9189725666667	64.4470168666667	2.43485370176369	6.36109170580479e-05
ARFGEF1	20.26405403	22.4243949066667	0.146146227584851	0.170897568099558
ARFGEF2	39.1234240266667	61.25045869	0.646688009710374	0.00199786712643672
ARFIP1	13.8309669433333	19.5703091166667	0.500764522824729	0.00584843998147506
ARFIP2	32.6861950933333	32.2275018	-0.0203890884559171	0.753358686381422
ARFRP1	42.30188535	34.3785266933333	-0.2992142453411	0.00933532754823267
ARG1	0.578065193333333	0.455689390666667	-0.343181424692029	0.399824484884869
ARG2	28.4365945833333	4.664188726	-2.60805063547735	0.00542794577538813
ARGFXP2	1.078629203	0.725473122333333	-0.572204928517639	0.346129780081828
ARGLU1	383.438965533333	271.851624566667	-0.496177503269514	0.00350653794979042
ARHGAP1	41.8460877833333	53.14619972	0.344873783252882	0.00473940927892514
ARHGAP10	0.21965083	43.59396448	7.63277264861643	0.000809786466773461
ARHGAP11A	70.6995455466667	62.7167931766667	-0.172849147762909	0.0212322402341179
ARHGAP11B	32.6146930266667	32.4271982833333	-0.00831766974232591	0.874068987240473
ARHGAP12	19.6879239	4.24831216566667	-2.21234930217516	0.000790427438504063
ARHGAP15	65.1937360066667	10.0665980993333	-2.69515713087906	1.08375346369974e-06
ARHGAP17	4.41490903933333	21.7361355133333	2.29963984579273	0.00103076695609514
ARHGAP18	0.501072588666667	24.5771302733333	5.61615304348044	0.00032532107027315
ARHGAP19	23.3978195733333	17.5225361466667	-0.417162491954366	0.0250077945438454
ARHGAP21	0.094966392	18.9540172433333	7.64087089686924	0.000120608860639232
ARHGAP23	6.505540195	19.75465542	1.6024519187697	0.000595332969163236
ARHGAP25	3.59345746966667	32.8201509866667	3.19113735960943	5.86372492395303e-05
ARHGAP26	0.085157268	4.05176479133333	5.57227695032023	0.000854092201208831
ARHGAP27	31.9341352166667	27.0935136366667	-0.237151880201205	0.0416268988992292
ARHGAP30	171.700667866667	229.3284458	0.417519666255765	0.00620074410983908
ARHGAP31	0.799154710666667	17.0291669066667	4.41338922194418	0.000470227489246005
ARHGAP32	0.082330025	4.294019512	5.70476627241366	0.000591503862947326
ARHGAP33	11.5633009366667	21.7967200666667	0.914557759101304	0.00159615398852613
ARHGAP35	26.24785474	15.4512797066667	-0.764473184837016	0.0041701719457405
ARHGAP4	277.2535801	211.800173466667	-0.388502318721759	0.0129178168297955
ARHGAP42	6.72296424733333	6.194903605	-0.118015643679827	0.105578136670363
ARHGAP44	2.339653614	0.202771978333333	-3.52836475356112	0.00502112649184635
ARHGAP5	9.69460639833333	6.85799896233333	-0.499394640023166	0.00503085011551972
ARHGAP6	0.377574470333333	35.0624598466667	6.53702218303953	0.000867119074295781
ARHGAP9	28.7750052966667	4.25736715866667	-2.75678277417306	0.00746329389442322
ARHGDIA	244.120089133333	719.584599766667	1.55957328871254	0.00281898844138538
