siIRF4 MM1R	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
AMIGO1	1.019717011	1.11492945633333	0.128783595959437	0.707535622125149
AMIGO3	15.5287381166667	9.07558286633333	-0.774878393187394	0.00879549575482689
AMMECR1	20.8888211166667	17.5049737766667	-0.254966174100969	0.00768039997957238
AMMECR1L	15.8302302733333	15.6680304733333	-0.0148584023347655	0.844548853888355
AMN1	5.05448682166667	3.57830788766667	-0.498287097529854	0.0724771478881813
AMOTL1	7.807229738	10.070727465	0.367285272435143	0.027217780050942
AMPD1	13.0285783933333	18.0586101566667	0.471007189508735	0.00160367056560333
AMPD2	22.5680952833333	15.9869459133333	-0.497390304113413	0.00707214218614201
AMPD3	28.3591439833333	8.493913295	-1.73931269870375	0.00351649932932889
AMT	5.38276575533333	1.347686191	-1.99786304040477	0.00798620796986671
AMY2B	13.1126246266667	6.865259086	-0.933570412754925	0.000327798148324224
AMZ1	2.028098509	1.450446562	-0.483630584668368	0.0714273761163062
AMZ2	90.8918267266667	80.3528509666667	-0.177801356183571	0.00299366873532266
AMZ2P1	5.45573902	4.09347702433333	-0.414447835578088	0.0260528190403399
ANAPC1	42.28316491	46.0562067966667	0.123312228215558	0.0146007919948563
ANAPC10	8.85453365466667	14.56633906	0.718150101114413	0.00650446666286367
ANAPC11	138.581001533333	131.7895686	-0.0724933050794061	0.38590818706002
ANAPC13	53.5367170833333	45.1482145333333	-0.245859739527968	0.033723657112535
ANAPC15	27.1180052833333	23.2820466933333	-0.220033172991225	0.0387686542349655
ANAPC16	80.0557114333333	78.7067236066667	-0.0245174481673084	0.460301235585053
ANAPC2	67.6673647033333	49.9279538033333	-0.438612422143997	0.0301884777364971
ANAPC4	27.4977885933333	36.3336450566667	0.401990506820236	0.00245301623579245
ANAPC5	96.0338980766667	117.658369733333	0.292988307804265	0.00140089601064072
ANAPC7	27.91752623	34.65378441	0.311841802180935	0.00261096840161307
ANG	4.939336619	3.79625647633333	-0.379739828069178	0.12335752608996
ANGEL1	13.3355477866667	10.2202000303333	-0.383853654885803	0.00215504102210124
ANGEL2	39.3003162866667	40.7799375233333	0.0533186418269977	0.188469101329981
ANGPT1	0.268843085	0.264472683333333	-0.0236456460909029	0.948511850661775
ANGPTL4	0.947058962	0.971143456666667	0.0362301775377572	0.952108713944887
ANGPTL6	0.372309774666667	0.111896905333333	-1.73433335627908	0.12394222076105
ANKAR	2.83863404066667	2.40704136266667	-0.237935934130054	0.0972593189095517
ANKDD1A	18.5986988666667	11.3332359666667	-0.714641845231841	3.23107812773788e-06
ANKEF1	20.2177836633333	13.5770475366667	-0.574455067790084	0.00207444457454065
ANKFY1	27.8795029133333	23.6774884966667	-0.235688777973443	0.00490096848031765
ANKH	25.2776039633333	21.6154924933333	-0.225794011128131	0.0173483797580155
ANKHD1	2.37241085733333	2.32746514733333	-0.027594315122616	0.831977920774799
ANKIB1	31.6238169433333	38.5743676833333	0.286630998968481	0.00661043591734818
ANKLE1	0.822709953333333	1.22707523466667	0.576767903719947	0.279964054995719
ANKLE2	30.6790908533333	37.3889281033333	0.285355380883686	0.0277206345749543
ANKMY1	6.417651623	8.539648186	0.412131159111503	0.000894037630544169
ANKMY2	4.447803512	5.049561171	0.183064960410285	0.308758787884703
ANKRA2	21.6419693633333	14.9985519733333	-0.529008563389574	0.00400366811214514
ANKRD10	143.473852	133.475037733333	-0.104217873935873	0.00457096325259539
ANKRD11	20.5047074166667	13.7788498033333	-0.573499694531287	0.00048772808094473
ANKRD12	322.7376848	193.550895966667	-0.737649059414339	0.00796581703154516
ANKRD13A	48.9350363366667	35.3086752733333	-0.470845076462031	0.00210587492270611
ANKRD13B	11.8682759366667	9.255332577	-0.35875363758824	0.00813856026181913
ANKRD13C	38.6449557933333	41.0490274533333	0.0870679257032842	0.120682856055923
ANKRD13D	39.5441190033333	32.1218790533333	-0.299906863672684	0.0174360768054829
ANKRD16	10.3704791746667	12.40851162	0.258847520669325	0.117099904226311
ANKRD17	47.2017770733333	46.1853543233333	-0.0314057396608404	0.424743145143293
ANKRD18B	1.24219998233333	1.194793523	-0.0561361304757671	0.828380440228564
ANKRD18DP	10.260872894	2.23169998633333	-2.2009384666614	4.14753160719062e-05
ANKRD19P	12.7853883766667	3.480416523	-1.87716410765043	0.00154711023327855
ANKRD20A12P	1.999377127	0.613189019666667	-1.70514685402554	0.0329464742671594
ANKRD23	38.2213511533333	25.72903646	-0.570981349714698	0.002578169568828
ANKRD24	0.843774347666667	0.241910789333333	-1.8023821119504	0.00376019033844744
ANKRD26	4.725196377	7.42050928	0.651143916110327	5.39091069852389e-05
ANKRD27	17.3247127833333	22.6638307	0.387560294930238	0.000335592909892426
ANKRD28	41.39787021	40.22388953	-0.0415039548283127	0.178439628223884
ANKRD30BL	0.865053393333333	0.524373827	-0.722193504053774	0.174812583724846
ANKRD32	13.1036506933333	27.53744307	1.07142580295852	0.0109751059623216
ANKRD33B	15.3924160733333	9.87297571933333	-0.640662818052804	0.000848928955462304
ANKRD34A	0.243562515	0.150582413666667	-0.693738825960444	0.342387671988759
ANKRD35	0.206532480333333	0.646029679	1.64523175979499	0.00152029859809939
ANKRD36	20.5223347333333	12.17613474	-0.753138640406052	0.0033027115053958
ANKRD36B	13.5322641133333	7.97262042066667	-0.763277351419073	0.00159654238536097
ANKRD36BP1	15.27731215	11.035083579	-0.46929318520314	0.0286433555279832
ANKRD36BP2	186.370369266667	104.282122566667	-0.83768065338206	0.0036907574955439
ANKRD37	17.18808384	18.5803772866667	0.112371077464219	0.170969394158971
ANKRD39	196.029330533333	172.980516633333	-0.180459979614845	0.0975971261711553
ANKRD40	33.9986590833333	42.0840053733333	0.307794173442193	0.0302686216452134
ANKRD42	2.51426137666667	1.36625946233333	-0.879903149082591	0.000649127289450992
ANKRD44	28.60432776	20.4861101133333	-0.481587366964873	0.00857270341483058
ANKRD46	9.392001857	8.27564005066667	-0.182561797222361	0.169906094661489
ANKRD49	39.9168622233333	46.6889551233333	0.226082984059715	0.00685129735676389
ANKRD50	6.24312507	8.01473619733333	0.360386667346968	0.00869459897909032
ANKRD52	31.9013705066667	25.6562343766667	-0.314308966213048	0.0217868120715477
ANKRD54	25.33014904	31.39788165	0.309811661010881	0.0033029193212733
ANKRD6	1.984072135	1.797968683	-0.142096586583069	0.0647319835301013
ANKRD61	2.99320628633333	1.94170137666667	-0.624370371179225	0.0864951829151461
ANKRD9	3.78110755533333	7.81896956333333	1.0481696039254	0.0129832164703874
ANKS1A	8.84567563866667	7.64151014966667	-0.211114562812078	0.0330884889212359
ANKS3	9.72653559866667	7.062328582	-0.461782091293285	0.0132510095736721
ANKS6	9.43119700466667	8.60244029433333	-0.132694915038797	0.115119948488998
ANKZF1	81.4743688133333	55.4037623033333	-0.556362321670506	0.0074174256186632
ANLN	18.2019690533333	38.1203705933333	1.0664676179209	0.00078599529792823
ANO10	6.535005032	7.14521074166667	0.128788216055421	0.133783681156651
ANO5	3.78267396033333	2.67398871266667	-0.500413056067872	0.038133199324928
ANO6	22.7636960566667	31.50717492	0.468945579708578	0.00672536704150474
ANO8	2.96124279166667	3.217372241	0.119680079817602	0.642874342355214
ANO9	3.15096641966667	1.731502112	-0.863770232150894	0.00993588198405139
ANP32A	277.934091333333	306.383966	0.14059799259896	0.0466716854935001
ANP32A-IT1	3.388865508	0.965603099	-1.81130017114246	0.023225012443563
ANP32AP1	0.830303715	0.695751756	-0.255066508535261	0.597853755083822
ANP32B	392.0088251	545.579331933333	0.476902858702509	0.00192263398215601
ANP32E	191.1123918	268.455598966667	0.490262168122569	0.00428943242064541
ANPEP	0.071758037	2.31493590733333	5.01168801582623	0.00334946285824547
ANXA1	0.402996799	7.983272146	4.30813990811883	0.00947868446578615
ANXA11	229.1635644	216.106988466667	-0.0846319558559705	0.123852349942037
ANXA2	321.050950433333	426.202318966667	0.408736173209323	0.000125498816448506
ANXA2P2	2.49806496833333	1.951835986	-0.355979170845861	0.141752176782272
ANXA4	16.2193648966667	13.6409902566667	-0.249768949459026	0.0846469557563493
ANXA5	252.180960966667	280.514202566667	0.153614457113491	0.0316825071828738
ANXA6	582.0640132	461.8107873	-0.333875951018608	0.000311417231056394
ANXA7	117.4635862	172.803897633333	0.556922168649962	0.00033765681097535
ANXA9	36.2597400933333	7.65069421566667	-2.244706016571	0.000105158536565448
AOC2	3.12384860966667	2.347214364	-0.412374933327337	0.00756147350817573
AOC3	6.19546001	5.90085747766667	-0.0702867921645344	0.720475311285101
AP1AR	17.4136000433333	22.4754957133333	0.368138442851271	0.0103362153890732
AP1B1	111.4398853	90.7581650533333	-0.296166332112408	0.0109766087169514
AP1G1	64.8347926233333	60.30211784	-0.104559550493284	0.0427601339676165
AP1G2	28.2610711633333	15.4302432833333	-0.873055339795149	0.0013570211464914
AP1M1	56.8011642933333	51.76948834	-0.133818442468887	0.0545936813236255
AP1S1	58.53998391	61.75091931	0.0770382656055298	0.386687222197188
AP1S2	71.9060013566667	64.96145717	-0.146528190245991	0.146448514400683
AP1S3	23.3414674433333	20.2120559533333	-0.207679185079367	0.11181930027818
AP2A1	49.2521193833333	48.8067827966667	-0.0131041504249801	0.772449672126562
AP2A2	44.6907234733333	35.8907073233333	-0.3163650442749	0.00779620512870033
AP2B1	66.23724553	59.0369545966667	-0.166024377405717	0.00402537380302396
AP2M1	497.095490966667	472.643001333333	-0.0727721244896389	0.103897861703364
AP2S1	197.279544133333	223.043975033333	0.177086806766336	0.0125532163637654
AP3B1	43.5265896933333	41.8167958233333	-0.0578144685781864	0.295710128778132
AP3D1	197.853480866667	119.9843034	-0.721586765323573	0.000455025534998556
AP3M1	54.1012823766667	72.27425942	0.41781912973767	0.00360515314529199
AP3M2	28.10979775	29.2647689933333	0.0580918169782525	0.282718750002163
AP3S1	58.49671714	62.2245292466667	0.0891277483608571	0.0787194054419715
AP4B1	15.4821014366667	12.3331737833333	-0.328057200032405	0.0320423633236163
AP4B1-AS1	1.74083813566667	1.194569575	-0.543291183695473	0.250714023128374
AP4E1	11.1227484366667	13.2896816466667	0.256793222601036	0.00448623426981266
AP4M1	19.8978091233333	14.58618008	-0.448007478790854	0.00155573607728925
AP4S1	1.17494688933333	1.020787804	-0.202912547157296	0.275132816586567
AP5B1	19.7445842266667	18.62389043	-0.0843025128683549	0.374984094256413
AP5M1	24.9303197166667	35.2016808266667	0.49774293233679	0.000365496528084686
AP5S1	17.4997480633333	10.2589348453333	-0.770453204331648	9.97761924165458e-05
AP5Z1	28.8134693866667	17.9956567766667	-0.679094627307533	0.00874897482295256
APAF1	1.846378654	1.67985943	-0.136357936301314	0.499894410286803
APBA1	0.110280918333333	0.168158841666667	0.608641450541672	0.0364243421251103
APBA3	26.6413585233333	21.5167555033333	-0.308207100354309	0.0131013148823834
APBB1	2.15425015033333	0.773235018	-1.47820690414256	0.00139512823488777
APBB1IP	21.52842404	7.83478437066667	-1.4582772383446	0.00131652756738733
APBB2	1.15797628	1.636784301	0.499258511396382	0.00300443624051118
APBB3	24.7577731266667	8.85549651766667	-1.48323645048212	0.000508969929951499
APC	9.39584352066667	7.32147230766667	-0.359888891067416	0.00951347269642891
APC2	3.74019351033333	1.11073702266667	-1.75159562860726	0.000101046370921999
APEH	114.468082866667	93.5914661166667	-0.290496495069205	0.00587673355144963
APEX1	159.183650466667	143.026633933333	-0.154408340486894	0.0254246440662069
APEX2	42.7850843566667	50.9911351733333	0.253138520788857	0.00854554778018858
APH1A	300.336532	326.2710706	0.119491103501442	0.0158953426547804
APH1B	0.510055980333333	0.679259082333333	0.413306354433515	0.216647767812889
API5	186.2167126	221.219771133333	0.248497771825688	0.00951798330106208
APIP	83.1690690566667	102.396620386667	0.300049111210593	0.0146138532792989
APITD1	3.530176264	6.08305065133333	0.78505479705491	0.000605572417035181
APLF	3.27151992266667	2.85062141233333	-0.198684606975361	0.0321150081920837
APLN	0.732672346	2.12562757633333	1.53664878082342	0.00200964942853577
APLP1	0.186776539	0.220050726666667	0.236522886395182	0.324869673333027
APLP2	67.42026907	74.1933831666667	0.138108142801697	0.122127535277837
APMAP	200.548061433333	168.061735333333	-0.254956734659641	0.0144661836353759
APOA1BP	220.8236995	213.965717533333	-0.0455153544203764	0.486014068231927
APOBEC2	1.901338636	0.816007389333333	-1.22036138296082	0.00250733419517228
APOBEC3B	81.26784838	128.3701527	0.659553197348999	0.00419973645688396
APOBEC3C	229.3334863	247.696899466667	0.111128783343671	0.0600457918105365
APOBEC3D	57.1864611233333	54.13860145	-0.0790160106062665	0.311226264973425
APOBEC3F	15.9064155266667	13.9626893133333	-0.188031922716159	0.0301215815411748
APOBEC3G	56.8534150166667	83.3341806066667	0.551661347114486	0.000333376495917011
APOBEC3H	20.9209612333333	7.051482462	-1.56895064090434	0.000583475393340233
APOBR	1.53396139133333	0.247318910666667	-2.63281771035026	0.00297136988334911
APOE	0.300031174	1.317659695	2.13479350793868	0.00896815708063078
APOL1	116.330486533333	109.492714866667	-0.0873943481679204	0.0524102577378859
APOL2	160.9781524	100.57433438	-0.67860271226858	0.00193212005965036
APOL3	65.3140611066667	35.44757871	-0.881706529336837	0.000141891403320423
APOL6	29.01304555	25.48685341	-0.186948475517768	0.0511262754454867
APOLD1	3.89120864766667	2.910091561	-0.419153794332537	0.0720832231051866
APOM	1.144271295	0.893456499666667	-0.35695974628334	0.067097175849171
APOO	33.0476295533333	56.9100589866667	0.784136881269865	3.76473802984969e-05
APOOL	9.59406982233333	11.2081425066667	0.224332360111681	0.0284272015975535
APOPT1	33.6087251633333	38.41530545	0.192845405159329	0.138319425871398
APP	242.558768	228.268923366667	-0.0875998671475096	0.0283151024755913
APPBP2	21.9193889733333	26.7316345733333	0.286340475336593	0.0539866643590839
APPL1	47.98297961	57.80964092	0.268787363421623	0.00517473384374014
APPL2	49.02822182	37.1035631033333	-0.402054700812716	0.0160249281127825
APRT	219.287272066667	205.088578733333	-0.0965749259454989	0.00244086186989361
APTR	9.966120873	7.01124587833333	-0.507361241898291	0.0201544005486306
APTX	42.2762546866667	59.8605124466667	0.501757057355975	8.11247238743555e-05
AQP1	0.130895684333333	0.744126852	2.50713104785491	0.0642551673492717
AQP11	2.05971631033333	1.16070688633333	-0.827441951268553	0.0660594099913493
AQP3	310.7094923	387.453673633333	0.318457506075682	0.00135751429547736
AQR	37.9596376266667	44.9256252666667	0.243072362987858	0.00106948842861372
ARAF	67.5892456366667	61.5772578833333	-0.134396088773581	0.0373533604740376
ARAP1	67.92073698	51.2146967033333	-0.407294243886217	0.00337617042276361
ARCN1	109.612560266667	120.907556766667	0.141491293293225	0.0459863504126271
AREL1	15.5510277066667	14.4628748366667	-0.104655575207319	0.147162922307067
ARF1	884.2239994	901.5247125	0.0279551470902632	0.390901830401214
ARF3	112.989966966667	83.5479845433333	-0.4355177418905	0.00117672314290035
ARF4	155.1513129	161.075469866667	0.0540608980992955	0.183113580764545
ARF5	350.9894654	341.5158095	-0.0394753646097956	0.163652883455257
ARF6	73.04929262	68.5314491	-0.0921041094560917	0.211878772978839
ARFGAP1	59.65653417	32.7301381	-0.866060475081556	6.0754070075701e-05
ARFGAP2	113.2706446	69.7171115066667	-0.700189315850823	3.98571055832235e-08
ARFGAP3	67.9207316666667	62.0595003933333	-0.130199917632371	0.0230772270215259
ARFGEF1	22.0468447566667	25.87060239	0.230741448521955	0.0710579522273373
ARFGEF2	59.3597350833333	55.6688884733333	-0.0926133758038101	0.114680958337718
ARFIP1	20.94786873	28.2595610633333	0.431935588171338	0.0246888960336236
ARFIP2	38.5379448733333	28.16694606	-0.452276487461255	0.00250723924915805
ARFRP1	35.1398705533333	36.0163053966667	0.0355413183238669	0.579338718139334
ARG1	0.662058435333333	0.688061810666667	0.0555796129970394	0.882836293350877
ARG2	4.52436899433333	7.07149193566667	0.644298029252385	0.0230249234136306
ARGFXP2	1.14083390833333	0.377120561666667	-1.59699105040436	0.0295322177053483
ARGLU1	307.0944261	215.128639066667	-0.513482730226768	0.000409132931902435
ARHGAP1	55.93906733	50.0558306933333	-0.160318070564463	0.00816741870001712
ARHGAP10	38.1704645566667	47.46944031	0.314542294629457	0.000954002519481821
ARHGAP11A	38.1374318	67.8944207833333	0.832085331153297	0.00223920120640296
ARHGAP11B	21.0578826966667	19.6144907533333	-0.10244050571362	0.439703853272283
ARHGAP12	4.75197290333333	5.89193878633333	0.310215832089532	0.00305449913640627
ARHGAP15	11.56094495	27.98116605	1.27519676136055	0.00899697352580935
ARHGAP17	49.60676895	13.7624858566667	-1.84979591170447	0.000249209928252865
ARHGAP18	37.9912809533333	49.54067921	0.382945292059536	0.00692418096568035
ARHGAP19	12.28395626	20.7047005433333	0.753183056470361	0.000521315567006868
ARHGAP21	14.1391237266667	18.0130098966667	0.349346557762118	0.00710413548914167
ARHGAP23	10.2062112646667	15.3628391366667	0.589997448250306	0.000172679733532689
ARHGAP25	42.9422903533333	31.8075099433333	-0.433031705615679	0.0070432574865866
ARHGAP26	2.90091083366667	6.30309339366667	1.11955408788622	0.000231818574568684
ARHGAP27	29.1777267666667	25.7357850566667	-0.181091695556002	0.0581985655911241
ARHGAP30	258.895669233333	192.638935166667	-0.426471509687072	0.000396159415715026
ARHGAP31	20.1500852033333	8.741005738	-1.20491474857846	3.7348381923627e-05
ARHGAP32	3.79788883733333	3.58053191933333	-0.0850237506286563	0.428121705823797
ARHGAP33	13.7246042666667	10.13861083	-0.436904560358324	0.0652555617574256
ARHGAP35	16.82156528	15.9602613433333	-0.0758276821257423	0.236523802581191
ARHGAP4	275.1493308	142.824309833333	-0.945973261407858	0.00190957521082773
ARHGAP42	4.364126278	5.474971115	0.327158506014865	0.0350250274575399
ARHGAP44	0.273406259	1.780222751	2.70293959463241	0.0113246601935248
ARHGAP5	7.51132740833333	7.926461096	0.0776090092251526	0.0538120401053418
ARHGAP6	79.58542662	32.62704728	-1.28643584347205	0.000267437041329794
ARHGAP9	3.27498235	2.623102079	-0.320213179780752	0.0993370597467279
