siIRF4 MM1R	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
AMIGO3	15.5287381166667	9.67126677333333	-0.683163823425712	0.00526675389229258
AMMECR1	20.8888211166667	18.4486067966667	-0.179219203796916	0.041952937636845
AMMECR1L	15.8302302733333	16.7234610166667	0.0791912106847289	0.416042747575754
AMN1	5.05448682166667	6.03748689033333	0.256383527519368	0.172916266235462
AMOTL1	7.807229738	6.01420432933333	-0.376436839970257	0.0522096300033423
AMPD1	13.0285783933333	8.87558102933333	-0.553766201542276	0.0132275304748093
AMPD2	22.5680952833333	17.2201943233333	-0.390183239070231	0.0208412518409714
AMPD3	28.3591439833333	19.6439998033333	-0.529725272490877	0.0121656718413589
AMT	5.38276575533333	3.00998776833333	-0.838590019872671	0.0145283880186949
AMY2B	13.1126246266667	13.8419476333333	0.078090467168382	0.161162841362973
AMZ1	2.028098509	2.741060261	0.43460631675765	0.0361060118760193
AMZ2	90.8918267266667	89.2289832866667	-0.0266381673513938	0.285444303375643
AMZ2P1	5.45573902	4.68614549466667	-0.219372885993869	0.0547714611448442
ANAPC1	42.28316491	44.4621881866667	0.0724955847005917	0.309230741659954
ANAPC10	8.85453365466667	12.0351201733333	0.442762316430116	0.0226045480418237
ANAPC11	138.581001533333	108.4399463	-0.353833183974681	0.01357020869839
ANAPC13	53.5367170833333	46.39288524	-0.206625102164337	0.0459409177484326
ANAPC15	27.1180052833333	19.5679290833333	-0.470759981711234	0.00434368531583915
ANAPC16	80.0557114333333	103.10682521	0.36506359776126	0.00371868648859554
ANAPC2	67.6673647033333	49.3249376733333	-0.45614297610185	0.00391774804817749
ANAPC4	27.4977885933333	32.2327458866667	0.229211495928594	0.0333188720378637
ANAPC5	96.0338980766667	109.482304066667	0.189082057994631	0.021030314076338
ANAPC7	27.91752623	33.4508851733333	0.260873277689147	0.0293561416474347
ANG	4.939336619	4.32803759133333	-0.190604262870065	0.415610913861998
ANGEL1	13.3355477866667	12.524065	-0.0905741867389054	0.364819587828127
ANGEL2	39.3003162866667	46.18819517	0.232983249902322	0.0291446838046866
ANGPT1	0.268843085	0.241707942	-0.153499486344687	0.702826642520673
ANGPTL4	0.947058962	1.16331496333333	0.29671560126536	0.111203279785974
ANGPTL6	0.372309774666667	0.285285424666667	-0.384097452377773	0.515454802035066
ANKAR	2.83863404066667	3.377364508	0.250701025678357	0.0597295324733319
ANKDD1A	18.5986988666667	12.5586328966667	-0.566522271995594	4.81624401220152e-05
ANKEF1	20.2177836633333	12.9873109733333	-0.638522101906339	0.00233847525709202
ANKFY1	27.8795029133333	25.9405355966667	-0.103996571078414	0.206176057573647
ANKH	25.2776039633333	24.97787784	-0.0172088099969909	0.803322348852512
ANKHD1	2.37241085733333	2.397311514	0.0150635099732633	0.672709943105749
ANKIB1	31.6238169433333	42.1049105566667	0.412976990708544	0.0120462916106479
ANKLE1	0.822709953333333	0.943541456666667	0.197702009678501	0.693419438633397
ANKLE2	30.6790908533333	34.2924965533333	0.160637208270195	0.0936182854361402
ANKMY1	6.417651623	9.31640108566667	0.53772727495009	0.00172635953071471
ANKMY2	4.447803512	5.199289971	0.225221562017598	0.228525390083271
ANKRA2	21.6419693633333	20.5909143133333	-0.0718238942330614	0.323156334797221
ANKRD10	143.473852	146.299669333333	0.0281386779116376	0.497594878741154
ANKRD11	20.5047074166667	15.75507278	-0.380138739030012	0.00656622679077869
ANKRD12	322.7376848	319.271449633333	-0.0155784975880436	0.839380595539497
ANKRD13A	48.9350363366667	54.2623756533333	0.149084440531112	0.0373794031390691
ANKRD13B	11.8682759366667	7.498063986	-0.662520332615574	0.011015835555362
ANKRD13C	38.6449557933333	50.8419504233333	0.395739260851818	0.0011428476689821
ANKRD13D	39.5441190033333	32.91969619	-0.26451213177041	0.0180533992878564
ANKRD16	10.3704791746667	7.56096021666667	-0.455841187704025	0.0560587053128215
ANKRD17	47.2017770733333	50.1186631066667	0.086506756087096	0.392933578749159
ANKRD18B	1.24219998233333	0.954106247333333	-0.380675616501142	0.0104482551384215
ANKRD18DP	10.260872894	1.53302607466667	-2.74269932587173	1.55869747127785e-05
ANKRD19P	12.7853883766667	3.980819215	-1.68335872597027	0.00413329625196247
ANKRD20A12P	1.999377127	1.122358657	-0.833016849929682	0.0896967395757111
ANKRD23	38.2213511533333	25.1973109433333	-0.601109002019101	0.0104313161317114
ANKRD24	0.843774347666667	0.312369118333333	-1.43360539582447	0.00786412606693255
ANKRD26	4.725196377	7.63876065566667	0.692964300071293	0.000139808918239499
ANKRD27	17.3247127833333	26.4561626133333	0.610772383291583	0.00914541123505826
ANKRD28	41.39787021	39.9268034966667	-0.052198971769048	0.0720071996147121
ANKRD30BL	0.865053393333333	0.974127608333333	0.171321591840095	0.843149327181526
ANKRD32	13.1036506933333	18.5267192333333	0.499638622853881	0.00576256794776038
ANKRD33B	15.3924160733333	10.87665196	-0.500985166328769	0.00143178935010279
ANKRD34A	0.243562515	0.239158181666667	-0.0263269680843333	0.952595210327167
ANKRD35	0.206532480333333	0.814861591333333	1.9801863456227	0.000421566691296147
ANKRD36	20.5223347333333	14.93103078	-0.458881102243932	0.0193761997153218
ANKRD36B	13.5322641133333	10.5737468363333	-0.35591654975671	0.0256292502161764
ANKRD36BP1	15.27731215	13.4985108066667	-0.178590487822481	0.0969123828081805
ANKRD36BP2	186.370369266667	284.4214351	0.609857689738474	0.00173304200487726
ANKRD37	17.18808384	9.17158672066667	-0.906165466960216	0.00321169707993974
ANKRD39	196.029330533333	126.6321817	-0.630425440108073	0.00717156662041428
ANKRD40	33.9986590833333	36.8942772766667	0.117919207991317	0.221460535641387
ANKRD42	2.51426137666667	2.41202710966667	-0.0598885144058801	0.38428815851001
ANKRD44	28.60432776	30.5033942533333	0.0927363474323989	0.389732457771741
ANKRD46	9.392001857	10.6134196466667	0.176384969072138	0.155902937175303
ANKRD49	39.9168622233333	50.5593354533333	0.340979182954443	0.000283488185280372
ANKRD50	6.24312507	6.91810998133333	0.14810958134473	0.276340756752469
ANKRD52	31.9013705066667	22.61731774	-0.496190558920145	0.00215465358718242
ANKRD54	25.33014904	29.6162813466667	0.225534939854013	0.026438750494095
ANKRD6	1.984072135	2.63367669066667	0.40861377286173	0.00126861972344692
ANKRD61	2.99320628633333	1.86862343033333	-0.67971584731914	0.0713505776473882
ANKRD9	3.78110755533333	5.435611154	0.523633366041597	0.154382790148014
ANKS1A	8.84567563866667	8.73180706633333	-0.0186920875351082	0.850220025979151
ANKS3	9.72653559866667	8.7983845	-0.144687386665641	0.180619102143911
ANKS6	9.43119700466667	8.97344307133333	-0.0717792417151016	0.32591927300522
ANKZF1	81.4743688133333	69.1787216733333	-0.236017915407743	0.0208796724684045
ANLN	18.2019690533333	23.5283188933333	0.370303716388394	0.0118873446997048
ANO10	6.535005032	6.231742831	-0.0685526488240464	0.549022913180068
ANO5	3.78267396033333	1.685842731	-1.16593647533199	0.00757157379158711
ANO6	22.7636960566667	23.6902125	0.0575563178457884	0.570569365909727
ANO8	2.96124279166667	3.44329354666667	0.217586396747181	0.271290873492668
ANO9	3.15096641966667	1.907609875	-0.724028223244787	0.0160038911576269
ANP32A	277.934091333333	272.646882233333	-0.0277091479711884	0.57705501619864
ANP32A-IT1	3.388865508	1.84356527833333	-0.878303881173717	0.0450019721676179
ANP32AP1	0.830303715	0.668068748	-0.313642581594215	0.523092994456646
ANP32B	392.0088251	399.371995666667	0.026847039836248	0.6929339508531
ANP32E	191.1123918	176.6800225	-0.113282405025822	0.276605238484745
ANPEP	0.071758037	3.23417801933333	5.49411485655585	0.00751434388892762
ANXA1	0.402996799	9.53741592833333	4.564758150148	0.0110202665281471
ANXA11	229.1635644	294.444046266667	0.361615819487876	0.000288700249944889
ANXA2	321.050950433333	348.346882766667	0.117722383544943	0.0820621832846962
ANXA2P2	2.49806496833333	1.85932889833333	-0.426029005839229	0.12544323454699
ANXA4	16.2193648966667	15.95372465	-0.0238240455550596	0.762208114397527
ANXA5	252.180960966667	245.033880566667	-0.0414781170161701	0.417474378727348
ANXA6	582.0640132	585.3090131	0.00802067071291858	0.181447981795346
ANXA7	117.4635862	152.304741933333	0.374747270575087	0.0022070593846406
ANXA9	36.2597400933333	14.0785680033333	-1.36486798579499	2.55555025574045e-06
AOC2	3.12384860966667	3.01140672233333	-0.0528869657382316	0.618719441431409
AOC3	6.19546001	8.61671888166667	0.475927211304012	0.0194423468363939
AP1AR	17.4136000433333	23.0115953033333	0.40214651047486	0.00496298078630946
AP1B1	111.4398853	91.8737517633333	-0.27854102915108	0.011627131371989
AP1G1	64.8347926233333	66.7401574233333	0.0417868678139691	0.4611330750194
AP1G2	28.2610711633333	20.5104133633333	-0.462459580421333	0.00110660968355524
AP1M1	56.8011642933333	49.9124480733333	-0.186520836021869	0.0243225271801238
AP1S1	58.53998391	67.51180762	0.205717498208719	0.0509744378693986
AP1S2	71.9060013566667	75.60789906	0.072424781789949	0.360267210506461
AP1S3	23.3414674433333	16.4797156733333	-0.502203912255755	0.0133756425753797
AP2A1	49.2521193833333	45.7129556866667	-0.107582703914402	0.201201616548283
AP2A2	44.6907234733333	41.7219370233333	-0.0991692605323752	0.219132988176582
AP2B1	66.23724553	70.0525534666667	0.0807949591621167	0.170466992124439
AP2M1	497.095490966667	493.076783666667	-0.011710691311635	0.746653427965011
AP2S1	197.279544133333	191.329527233333	-0.0441818340573395	0.313505981271581
AP3B1	43.5265896933333	42.9982886166667	-0.0176177494828549	0.73683285075928
AP3D1	197.853480866667	133.823459833333	-0.564101398236816	0.00607405487757195
AP3M1	54.1012823766667	74.4106441166667	0.459846216269999	0.000232294134629639
AP3M2	28.10979775	25.7405892366667	-0.127027994400343	0.0294456964707151
AP3S1	58.49671714	71.7346786366667	0.2943150661152	0.0232129736012119
AP4B1	15.4821014366667	12.0386756033333	-0.362924619213582	0.00910179173610136
AP4B1-AS1	1.74083813566667	1.34743070266667	-0.369570988262637	0.20712197836781
AP4E1	11.1227484366667	13.63201631	0.293485644012356	0.0155327789286903
AP4M1	19.8978091233333	13.32706843	-0.578250125417221	0.00135045115845496
AP4S1	1.17494688933333	1.28979925533333	0.134550997034957	0.437844898904817
AP5B1	19.7445842266667	17.5438930133333	-0.17048806917226	0.0663896320573858
AP5M1	24.9303197166667	37.00080302	0.569655196900995	0.00909396354282455
AP5S1	17.4997480633333	11.0415198233333	-0.6643953850348	0.00038206274358907
AP5Z1	28.8134693866667	21.587279	-0.416561975480737	0.0035893013224593
APAF1	1.846378654	2.053849045	0.153631699325322	0.408137846386105
APBA1	0.110280918333333	0.125544640333333	0.187017253217531	0.785278584180131
APBA3	26.6413585233333	24.8299735466667	-0.101584927163795	0.177040452117463
APBB1	2.15425015033333	1.184932967	-0.862380338018264	0.010067476188309
APBB1IP	21.52842404	12.0837033833333	-0.833180036758519	0.000388294366077108
APBB2	1.15797628	1.20159315666667	0.0533428000801165	0.794240163803868
APBB3	24.7577731266667	12.17333198	-1.02415745090404	0.000533298684258957
APC	9.39584352066667	9.06090956266667	-0.0523668069430849	0.573886489541955
APC2	3.74019351033333	2.19657859333333	-0.767854794458288	0.0017505204473639
APEH	114.468082866667	96.50518908	-0.246266964532132	0.00185758644851313
APEX1	159.183650466667	143.807833966667	-0.146549897190915	0.0223780468038157
APEX2	42.7850843566667	39.3058398966667	-0.122364257076694	0.247728111540876
APH1A	300.336532	351.668609833333	0.227636594322974	0.00393704796202046
APH1B	0.510055980333333	0.948780059	0.89541809200312	0.0242825130136045
API5	186.2167126	189.487921166667	0.0251233294209276	0.503663768145269
APIP	83.1690690566667	93.02101076	0.161509532705055	0.056520195331557
APITD1	3.530176264	4.286186937	0.279954552835435	0.0243681169421431
APLF	3.27151992266667	3.55662030933333	0.120545909877258	0.217945670671816
APLN	0.732672346	1.42561966266667	0.960349071579714	0.00697674272459335
APLP1	0.186776539	0.184544084	-0.0173477602117617	0.936742301423791
APLP2	67.42026907	64.3962870733333	-0.0662048764385974	0.395031442868254
APMAP	200.548061433333	192.797621466667	-0.0568607674017564	0.266334162607434
APOA1BP	220.8236995	198.816919366667	-0.151454479221811	0.0238212262299557
APOBEC2	1.901338636	1.36692692766667	-0.476079382309097	0.0918371417205031
APOBEC3B	81.26784838	57.8126462466667	-0.491299588404902	0.0530109827948867
APOBEC3C	229.3334863	223.048541133333	-0.0400893144108222	0.515553042751667
APOBEC3D	57.1864611233333	56.7473238	-0.0111212732263336	0.870521542522524
APOBEC3F	15.9064155266667	18.4185747	0.211552660109578	0.0327604089376095
APOBEC3G	56.8534150166667	79.17700659	0.477834514918017	0.00120298683170198
APOBEC3H	20.9209612333333	9.48846163733333	-1.14070303167713	0.00134005470778302
APOBR	1.53396139133333	0.655187337	-1.22728279277123	0.00370042530436153
APOE	0.300031174	1.33798070166667	2.15687299415537	0.0227348405637904
APOL1	116.330486533333	193.755099266667	0.736005048878616	0.000285652519111222
APOL2	160.9781524	147.455691733333	-0.126583391283083	0.0328207251674144
APOL3	65.3140611066667	62.2096556733333	-0.0702550940809064	0.0892862523887223
APOL6	29.01304555	27.6043692566667	-0.0718051089126995	0.0297063097774281
APOLD1	3.89120864766667	3.97624312566667	0.0311876324761319	0.700533001150639
APOM	1.144271295	0.869865423	-0.395565017094954	0.301561451528407
APOO	33.0476295533333	34.84643408	0.07646423562982	0.0524985224088138
APOOL	9.59406982233333	11.1446116833333	0.216131504880293	0.0534495922903313
APOPT1	33.6087251633333	36.42314114	0.116019526246277	0.324143184569358
APP	242.558768	259.7487368	0.09878240215755	0.148224553643274
APPBP2	21.9193889733333	31.90162105	0.541422152830192	0.00548452371174924
APPL1	47.98297961	52.21447006	0.121926924745982	0.095829361165219
APPL2	49.02822182	55.86880824	0.188430607723288	0.0442749197031044
APRT	219.287272066667	210.963750266667	-0.0558269540443127	0.02255280051051
APTR	9.966120873	7.82471170166667	-0.34899447418551	0.0398470627234615
APTX	42.2762546866667	49.5839602266667	0.230025930809333	0.00321098354168392
AQP1	0.130895684333333	0.668960105666667	2.35350264436242	0.058569764165222
AQP11	2.05971631033333	1.44272493333333	-0.51364938016417	0.135373822657273
AQP3	310.7094923	346.306183	0.156481828801212	0.026634739020308
AQR	37.9596376266667	45.1982183766667	0.251799685555561	0.0297904529713988
ARAF	67.5892456366667	60.3167156933333	-0.164235837940739	0.075021356691761
ARAP1	67.92073698	52.24628461	-0.378523666596952	0.0105448998977838
ARCN1	109.612560266667	119.825331	0.12851980211581	0.0806904813838176
AREL1	15.5510277066667	17.02294131	0.130470409131245	0.223475708048114
ARF1	884.2239994	859.1430417	-0.0415135414583585	0.230987652144259
ARF3	112.989966966667	95.10213208	-0.248645082964255	0.00126743480139886
ARF4	155.1513129	152.290759566667	-0.0268474979477906	0.562526175603075
ARF5	350.9894654	383.5396202	0.127947887798446	0.0135812034694383
ARF6	73.04929262	78.1868306666667	0.0980553262469245	0.10669342375383
ARFGAP1	59.65653417	35.13770799	-0.763660076366862	6.05875797242659e-05
ARFGAP2	113.2706446	85.55100665	-0.404917282827165	0.00121349687819548
ARFGAP3	67.9207316666667	59.40260718	-0.193325747916442	0.00447265105892031
ARFGEF1	22.0468447566667	28.24179546	0.357259611584676	0.04305774201513
ARFGEF2	59.3597350833333	59.0863299366667	-0.00666026262204246	0.922430384813096
ARFIP1	20.94786873	29.4866806366667	0.493259955758549	0.00040180659093937
ARFIP2	38.5379448733333	33.1147196566667	-0.218806993891437	0.0128661070232553
ARFRP1	35.1398705533333	33.2383036066667	-0.0802621240963818	0.0231949182330264
ARG1	0.662058435333333	0.510779634333333	-0.37425755595351	0.563490687307739
ARG2	4.52436899433333	5.784100256	0.354375962662436	0.233469979967235
ARGFXP2	1.14083390833333	0.778536559	-0.551252074934079	0.015008858989533
ARGLU1	307.0944261	240.1639863	-0.354662498525129	0.00465795078429213
ARHGAP1	55.93906733	56.2566115833333	0.00816645965755088	0.881008881521659
ARHGAP10	38.1704645566667	44.7073581033333	0.228055549973174	0.0306912436550356
ARHGAP11A	38.1374318	42.1847233866667	0.145512946601759	0.267023531998093
ARHGAP11B	21.0578826966667	15.2303352033333	-0.467412690899718	0.0474670800289132
ARHGAP12	4.75197290333333	7.38622228166667	0.636310070160256	0.00666312544289684
ARHGAP15	11.56094495	36.43540271	1.65608161312094	5.45272776947243e-06
ARHGAP17	49.60676895	32.9470021033333	-0.590389794636001	0.00057548760443876
ARHGAP18	37.9912809533333	93.32734621	1.29663151650564	0.000209886262873329
ARHGAP19	12.28395626	16.2145891333333	0.400517186974594	0.018758402329841
ARHGAP21	14.1391237266667	15.9708740433333	0.175750557984539	0.0678883697254044
ARHGAP23	10.2062112646667	9.17634382066667	-0.153456057779768	0.220406560070577
ARHGAP25	42.9422903533333	52.4825294566667	0.289438113728769	0.0110139251862496
ARHGAP26	2.90091083366667	6.65481409266667	1.19789241232395	0.00618706948884665
ARHGAP27	29.1777267666667	27.5484369566667	-0.0828970219484375	0.311679543415931
ARHGAP30	258.895669233333	256.8244682	-0.0115881747023223	0.717619719996656
ARHGAP31	20.1500852033333	13.4359395233333	-0.584688732140992	0.000452183295850716
ARHGAP32	3.79788883733333	3.12801411466667	-0.279950656414294	0.0892129946434104
ARHGAP33	13.7246042666667	8.36231110366667	-0.714790929180359	0.0170874299847479
ARHGAP35	16.82156528	19.5887533233333	0.219713626376474	0.0518105578129732
ARHGAP4	275.1493308	200.994755533333	-0.453056961548166	0.00242440114643448
ARHGAP42	4.364126278	4.13669437866667	-0.0772144729295905	0.537443604969694
ARHGAP44	0.273406259	1.55184211266667	2.50486360690637	0.00189387112313793
ARHGAP5	7.51132740833333	10.0663143243333	0.422395762620113	0.00811587466995636
ARHGAP6	79.58542662	75.69406531	-0.0723240820294178	0.202398996093475
ARHGAP9	3.27498235	1.09117963933333	-1.58559850147209	0.00728321277363954
ARHGDIA	604.4593996	519.5564363	-0.218364970666424	0.0355038335888216
ARHGDIB	1810.93168866667	2438.94136566667	0.429522948395484	0.000129787272975467
