CTRL KMS12PE	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
AMFR	69.1693119433333	47.7135404133333	-0.535733365049029	0.0150727224294262
AMH	26.9995078066667	8.56488874233333	-1.65642669662119	0.00606090517742725
AMIGO1	1.27001369866667	1.11492945633333	-0.187891627303049	0.718268392018799
AMIGO3	15.7189921366667	9.07558286633333	-0.79244651226143	0.0095136393652106
AMMECR1	24.5558912066667	17.5049737766667	-0.488304282659179	0.0044286528706772
AMMECR1L	20.40571333	15.6680304733333	-0.38114930494176	0.007490809354304
AMN1	3.90178892133333	3.57830788766667	-0.124858206990189	0.574532402401444
AMOTL1	0.242648867	10.070727465	5.37515396707563	0.000816837527582056
AMPD1	16.6994048733333	18.0586101566667	0.112890173640625	0.118892294033495
AMPD2	31.28850137	15.9869459133333	-0.968738201207463	0.00755486292685205
AMPD3	9.83671893666667	8.493913295	-0.211747799220283	0.0194299333673886
AMT	1.02500062866667	1.347686191	0.394859809211429	0.274500477205403
AMY2B	13.4133548033333	6.865259086	-0.966284041707068	0.00131466175387315
AMZ1	0.492609032	1.450446562	1.55798215905519	0.0233626229278243
AMZ2	87.4094660333333	80.3528509666667	-0.121440312780264	0.0115105500521866
AMZ2P1	5.47913158733333	4.09347702433333	-0.420620454090002	0.0247406945974966
ANAPC1	64.43774026	46.0562067966667	-0.484510306449224	0.00129937179136778
ANAPC10	8.91274162466667	14.56633906	0.70869714349635	0.00343758896612538
ANAPC11	129.858695933333	131.7895686	0.0212935560319702	0.744423784920927
ANAPC13	91.8335691733333	45.1482145333333	-1.02435268310149	8.0240118919163e-05
ANAPC15	34.5666875166667	23.2820466933333	-0.570164469328245	0.0070370819486634
ANAPC16	28.25887863	78.7067236066667	1.47778266705254	4.8468291450151e-06
ANAPC2	72.5007793966667	49.9279538033333	-0.538148722519168	0.0236166132716553
ANAPC4	69.3276962333333	36.3336450566667	-0.932125713637694	0.000525703839226489
ANAPC5	293.712488933333	117.658369733333	-1.31980066011284	1.25621468513363e-05
ANAPC7	78.7737671666667	34.65378441	-1.18470235851708	1.52060215078339e-05
ANG	0.377712726333333	3.79625647633333	3.32921616594521	0.0151115068773929
ANGEL1	27.6270239966667	10.2202000303333	-1.43465672928899	0.00221652206891917
ANGEL2	8.47966324866667	40.7799375233333	2.26578068753221	0.000499663908545045
ANGPT1	13.5192577633333	0.264472683333333	-5.67575341849864	6.76945253800588e-05
ANGPTL4	1.220741197	0.971143456666667	-0.330001044008149	0.61444185287572
ANGPTL6	0.50200691	0.111896905333333	-2.16553708554959	0.0209621333542914
ANKAR	2.057253832	2.40704136266667	0.22654112315255	0.173439973641989
ANKDD1A	18.4507644633333	11.3332359666667	-0.703120741004504	0.0264366962514127
ANKEF1	30.69705402	13.5770475366667	-1.17693042218344	3.07415023515717e-05
ANKFY1	13.4781664866667	23.6774884966667	0.812891808786561	0.0010237152094439
ANKH	13.4936942833333	21.6154924933333	0.679780326125746	0.000585639318750071
ANKHD1	1.01084603833333	2.32746514733333	1.20319628677391	0.00714540582216579
ANKIB1	46.5781204966667	38.5743676833333	-0.272009917496979	0.00788984617279326
ANKLE1	102.35694895	1.22707523466667	-6.38224153263427	0.000282972354400386
ANKLE2	66.8277875566667	37.3889281033333	-0.837837000779902	0.000942928631618815
ANKMY1	9.08412681066667	8.539648186	-0.08917121028401	0.194121563319836
ANKMY2	44.4808434966667	5.049561171	-3.1389542244538	6.45182346502253e-07
ANKRA2	7.64485578766667	14.9985519733333	0.972262031273544	0.0100166541169469
ANKRD10	57.13998457	133.475037733333	1.22399740504806	1.90930847401865e-05
ANKRD11	15.5516994166667	13.7788498033333	-0.17461677655983	0.145413735118808
ANKRD12	32.75650537	193.550895966667	2.56285962974417	0.000250589601730818
ANKRD13A	62.5301107133333	35.3086752733333	-0.824528377194656	2.09060075068543e-05
ANKRD13B	28.4727843766667	9.255332577	-1.62122684499534	0.00323470064210867
ANKRD13C	19.02402091	41.0490274533333	1.1095258357002	2.85295816178888e-05
ANKRD13D	40.5699442733333	32.1218790533333	-0.336855031323374	0.0321860180483309
ANKRD16	25.3185521766667	12.40851162	-1.0288648306252	0.00135907122760812
ANKRD17	48.4385459266667	46.1853543233333	-0.0687201213521024	0.267049092952353
ANKRD18B	4.440218968	1.194793523	-1.89386950247792	0.00149766885877591
ANKRD18DP	2.82333985166667	2.23169998633333	-0.339259704959851	0.0390069883095313
ANKRD19P	28.7190169833333	3.480416523	-3.04467449055812	1.25676620784348e-05
ANKRD20A12P	3.122895413	0.613189019666667	-2.34848048564079	0.0533464775014059
ANKRD23	3.54412324966667	25.72903646	2.85989674912032	0.00160568695488007
ANKRD24	1.23699321833333	0.241910789333333	-2.35429057020082	0.00251416740712366
ANKRD26	20.1112805266667	7.42050928	-1.43841483438489	0.000655297542676316
ANKRD27	40.38973715	22.6638307	-0.833597027379628	0.00216257762935553
ANKRD28	52.9050536333333	40.22388953	-0.395352946350168	0.00091972573991831
ANKRD30BL	9.810590644	0.524373827	-4.22567241270376	0.00721750178162084
ANKRD32	16.0300433233333	27.53744307	0.780616282775389	0.0191501951964868
ANKRD33B	22.24279359	9.87297571933333	-1.17178111086375	0.00182128874996629
ANKRD34A	14.5360529066667	0.150582413666667	-6.59293847614229	0.00542025820683097
ANKRD35	4.060440069	0.646029679	-2.65196374479153	8.47665502478378e-05
ANKRD36	4.01592773666667	12.17613474	1.60025101425638	0.00691920320932082
ANKRD36B	3.97472147233333	7.97262042066667	1.00420021608216	0.00527507393121871
ANKRD36BP1	11.46237266	11.035083579	-0.0548081499068745	0.779632728611479
ANKRD36BP2	2.480347515	104.282122566667	5.39380577578932	0.00048035081654426
ANKRD37	10.4776667903333	18.5803772866667	0.826462309468885	0.000996796336668548
ANKRD39	29.0756017866667	172.980516633333	2.57272859448432	0.00277731940983152
ANKRD40	58.77697064	42.0840053733333	-0.481978983897835	0.00380452891863264
ANKRD42	7.874112587	1.36625946233333	-2.52688585319978	0.000198415622978893
ANKRD44	5.25023890833333	20.4861101133333	1.96419109435832	0.000215348451412999
ANKRD46	18.6319645133333	8.27564005066667	-1.17083699529949	4.07303303702898e-05
ANKRD49	42.0996645066667	46.6889551233333	0.149272565648002	0.0415700774580039
ANKRD50	1.11603131866667	8.01473619733333	2.84427752186798	0.00111901534218708
ANKRD52	16.0656445333333	25.6562343766667	0.675330577293086	0.00198279171827876
ANKRD54	14.59356296	31.39788165	1.10533507227438	0.00203048465009661
ANKRD6	4.483549298	1.797968683	-1.3182733684751	0.0024859742722735
ANKRD61	2.11407593466667	1.94170137666667	-0.122705858248742	0.648499453273249
ANKRD9	13.2060933406667	7.81896956333333	-0.756153351000746	0.0687168716986874
ANKS1A	17.8030645733333	7.64151014966667	-1.2201959209045	0.00630335731083146
ANKS3	9.11413563	7.062328582	-0.367961894360059	0.0396268247902371
ANKS6	15.24146584	8.60244029433333	-0.825183780931631	3.92160075666364e-05
ANKZF1	51.5803983233333	55.4037623033333	0.103161034487771	0.0490162342537212
ANLN	65.42345158	38.1203705933333	-0.779245729753193	0.000550709464729088
ANO10	8.37384379	7.14521074166667	-0.2289134425901	0.0344466362477438
ANO5	14.14473296	2.67398871266667	-2.40319965947916	0.000759142233609627
ANO6	25.3105944866667	31.50717492	0.315939008021235	0.0213668389800072
ANO8	4.39190032	3.217372241	-0.448962449396165	0.107681543843097
ANO9	8.32452518166667	1.731502112	-2.26534383812248	0.00726016982062706
ANP32A	454.538184666667	306.383966	-0.56906069823156	0.00012898577704182
ANP32A-IT1	0.720802847333333	0.965603099	0.421825596143452	0.106615588329695
ANP32AP1	0.776350207333333	0.695751756	-0.158134946321763	0.784738307358107
ANP32B	977.329795666667	545.579331933333	-0.841056483400185	0.000593722017988212
ANP32E	360.398678233333	268.455598966667	-0.42491022569434	0.00142269181861368
ANPEP	4.09453341266667	2.31493590733333	-0.82272681001756	0.0617522916238197
ANXA1	11.344570169	7.983272146	-0.506949850379222	0.128126942546189
ANXA11	105.419205933333	216.106988466667	1.03560799664795	0.00067952728342252
ANXA2	418.3932521	426.202318966667	0.0266788590432375	0.257843112870221
ANXA2P2	2.13710684533333	1.951835986	-0.130827210369678	0.667981816699504
ANXA4	54.4077326	13.6409902566667	-1.99586332701057	5.68584596109232e-06
ANXA5	94.0556170633333	280.514202566667	1.57648780688413	3.9423696529035e-05
ANXA6	83.8453931833333	461.8107873	2.4614984496086	2.76638686077842e-05
ANXA7	103.6249803	172.803897633333	0.737763930748519	0.00113975702507305
ANXA9	2.65143825566667	7.65069421566667	1.52881550965053	0.00832965257606714
AOC2	3.16720529333333	2.347214364	-0.432260778791675	0.121037517705465
AOC3	2.27582258633333	5.90085747766667	1.3745365180876	0.0224561981642316
AP1AR	37.1003439433333	22.4754957133333	-0.723079625816657	0.000319321753755783
AP1B1	47.8693446666667	90.7581650533333	0.922925385289865	7.58450461957119e-05
AP1G1	26.7387837066667	60.30211784	1.17327482953704	2.1725524684572e-05
AP1G2	8.34483333633333	15.4302432833333	0.88680566719437	0.0146947242159916
AP1M1	79.2922667733333	51.76948834	-0.615078109940543	0.00724697868367108
AP1S1	86.6874864133333	61.75091931	-0.489363136499904	0.00306835169213214
AP1S2	22.2968289366667	64.96145717	1.54274545030533	3.42486977953592e-05
AP1S3	13.4278687733333	20.2120559533333	0.58998573573122	0.0249753778224463
AP2A1	30.65428497	48.8067827966667	0.670992903248341	0.00382676824134123
AP2A2	36.3847122766667	35.8907073233333	-0.0197220465587516	0.836702602708315
AP2B1	83.98136129	59.0369545966667	-0.508450871293614	0.00725153376211168
AP2M1	434.892503233333	472.643001333333	0.120092052969733	0.0356324225597509
AP2S1	125.278792766667	223.043975033333	0.83218596243514	1.70322283580956e-05
AP3B1	27.9370572133333	41.8167958233333	0.581902460302294	0.00102224134603231
AP3D1	110.86492406	119.9843034	0.114042690377775	0.244157496729316
AP3M1	32.1716395233333	72.27425942	1.16769246062734	0.00050136520504082
AP3M2	24.75324422	29.2647689933333	0.241547269860475	0.0116292195552783
AP3S1	61.5406668566667	62.2245292466667	0.0159433338388007	0.671022002998899
AP4B1	24.6327098533333	12.3331737833333	-0.998031241476669	0.0005722751350728
AP4B1-AS1	1.40364409833333	1.194569575	-0.232686296015588	0.614630782607039
AP4E1	19.23545609	13.2896816466667	-0.5334614922639	0.0124766931398587
AP4M1	15.74723906	14.58618008	-0.110496794482269	0.336076608118745
AP4S1	1.98086861966667	1.020787804	-0.95645019969362	0.0247963870764396
AP5B1	41.7301717166667	18.62389043	-1.16393638162925	0.000592840027241086
AP5M1	35.2417171066667	35.2016808266667	-0.00163990240463704	0.975916511481299
AP5S1	11.8750227976667	10.2589348453333	-0.211049335142884	0.296970920789228
AP5Z1	21.57725556	17.9956567766667	-0.261862621785328	0.0979898829866186
APAF1	10.292124245	1.67985943	-2.61512835929679	0.00401570573166861
APBA1	0.060143328	0.168158841666667	1.48334803067117	0.028873634021331
APBA3	17.3204116566667	21.5167555033333	0.312987332099376	0.0368611723467699
APBB1	0.546428463	0.773235018	0.500874340943516	0.214286342109737
APBB1IP	69.8281019533333	7.83478437066667	-3.15584228391756	0.00149082829070828
APBB2	0.129000187	1.636784301	3.66541915073541	0.000454958965572574
APBB3	4.51974674366667	8.85549651766667	0.97033126358443	0.0022146356741572
APC	8.539891784	7.32147230766667	-0.222083992692044	0.0560010282359964
APC2	1.790840887	1.11073702266667	-0.689119876481314	0.0134581019468155
APEH	54.5706128633333	93.5914661166667	0.778252741380159	0.0010903153918388
APEX1	263.3578447	143.026633933333	-0.880740608232596	0.000648326377229833
APEX2	46.6809238333333	50.9911351733333	0.127413343032295	0.0636550278865861
APH1A	247.015072333333	326.2710706	0.401471999327057	3.03633732801306e-05
APH1B	2.25663041	0.679259082333333	-1.73213629799713	0.00131320152572966
API5	217.392189066667	221.219771133333	0.02518022465028	0.498151175999198
APIP	138.8411174	102.396620386667	-0.439266781412666	0.00816672909054969
APITD1	3.03497584433333	6.08305065133333	1.00310998307568	0.000480515522655041
APLF	2.26674399633333	2.85062141233333	0.330654985542972	0.124284514701088
APLN	0.878327683	2.12562757633333	1.27505766930027	0.00795833472738856
APLP1	1.35974025366667	0.220050726666667	-2.62742304388452	6.20142470811431e-05
APLP2	235.662630066667	74.1933831666667	-1.66736057004891	0.000342519730743818
APMAP	112.883549766667	168.061735333333	0.574156024832812	0.000173369594773342
APOA1BP	344.0360594	213.965717533333	-0.685180125218091	0.000214524019801732
APOBEC2	0.678818613333333	0.816007389333333	0.265556092151927	0.366777651442768
APOBEC3B	101.587605483333	128.3701527	0.337585408641558	0.00701193858957464
APOBEC3C	133.370855833333	247.696899466667	0.893132366239158	0.000176243361765688
APOBEC3D	16.2027808466667	54.13860145	1.74041617837561	0.000543745791425452
APOBEC3F	6.36390073466667	13.9626893133333	1.13359360411802	9.30073937388459e-05
APOBEC3G	76.6947355833333	83.3341806066667	0.119780804417565	0.0349419311672904
APOBEC3H	2.916384765	7.051482462	1.27374552295391	0.0141000518485691
APOBR	0.076306711	0.247318910666667	1.69649070680631	0.035238824223532
APOE	2.07257351933333	1.317659695	-0.653445457372495	0.165604231122414
APOL1	2.13907375833333	109.492714866667	5.67770484305514	0.000211485998293199
APOL2	14.2144230833333	100.57433438	2.82283473889487	3.73364249576052e-05
APOL3	0.548924428666667	35.44757871	6.01293573087403	0.000941397477896866
APOL6	1.50935089	25.48685341	4.07775312619302	0.00146445330022536
APOLD1	3.23573829266667	2.910091561	-0.153030381192807	0.438467454822009
APOM	0.359913833	0.893456499666667	1.31174593733033	0.0033538486391782
APOO	47.5626133066667	56.9100589866667	0.258855689309598	0.011798466136311
APOOL	15.8335108366667	11.2081425066667	-0.498433982067044	0.000610642304808845
APOPT1	66.7732076466667	38.41530545	-0.797588121036319	0.00812533816484921
APP	6.47495380833333	228.268923366667	5.13972075276239	0.000128789796799661
APPBP2	24.3316501866667	26.7316345733333	0.135713889500319	0.180138821846034
APPL1	51.9232678266667	57.80964092	0.154928927995157	0.0203475826760121
APPL2	23.55715011	37.1035631033333	0.655392721589325	0.000213398806010201
APRT	322.335868	205.088578733333	-0.652317582376125	0.00309594779800112
APTR	17.99273178	7.01124587833333	-1.35967150816973	0.00315713718924084
APTX	89.9819637933333	59.8605124466667	-0.588031223730438	0.00024078523827758
AQP1	0.749236042666667	0.744126852	-0.00987172350889634	0.98395115589559
AQP11	2.58131475066667	1.16070688633333	-1.1531023721139	0.017611538253948
AQP3	341.660806933333	387.453673633333	0.181459062291233	0.00875672162941406
AQR	74.26347031	44.9256252666667	-0.72511415043873	3.98938548876396e-05
ARAF	42.5127702933333	61.5772578833333	0.5345013501762	0.000923120512744638
ARAP1	91.9136739433333	51.2146967033333	-0.843721637195022	0.00617745208547829
ARCN1	238.557732866667	120.907556766667	-0.980434035772887	5.40331277453515e-05
AREL1	41.7890449133333	14.4628748366667	-1.53077043593139	0.000512106353433435
ARF1	995.163529866667	901.5247125	-0.142566576244402	0.0079367289416413
ARF3	213.0614157	83.5479845433333	-1.35059242111069	0.0030568899412134
ARF4	254.795507433333	161.075469866667	-0.661603036957787	5.63032583222421e-05
ARF5	215.496768666667	341.5158095	0.664286128974919	1.97694605756206e-05
ARF6	59.2244617266667	68.5314491	0.21057301185774	0.0387271801196209
ARFGAP1	30.6971420166667	32.7301381	0.0925153464275816	0.38524280999754
ARFGAP2	73.5149992666667	69.7171115066667	-0.0765258355779801	0.00169854740324295
ARFGAP3	15.3725154666667	62.0595003933333	2.01329882422446	1.28975349617706e-05
ARFGEF1	26.4855318866667	25.87060239	-0.0338908341789133	0.656972001941971
ARFGEF2	49.0260242333333	55.6688884733333	0.18332350658639	0.0271050205474447
ARFIP1	17.7981445266667	28.2595610633333	0.667012210724813	0.0111223713648821
ARFIP2	41.0216213866667	28.16694606	-0.54238136460215	0.00226000570402425
ARFRP1	45.6311922233333	36.0163053966667	-0.341370152967143	0.00734498598107721
ARG1	0.476710089666667	0.688061810666667	0.52942601172691	0.301892186688583
ARG2	11.8367858366667	7.07149193566667	-0.743190853939208	0.00707846476134549
ARGFXP2	0.503083068666667	0.377120561666667	-0.41577082394205	0.616424105541677
ARGLU1	202.896831666667	215.128639066667	0.0844532598886882	0.0450700177677099
ARHGAP1	33.1209003066667	50.0558306933333	0.595796240117021	0.0070859598963973
ARHGAP10	18.7929806933333	47.46944031	1.33680513366611	5.16884929459063e-05
ARHGAP11A	56.4453696666667	67.8944207833333	0.266437787512675	0.00479979495570296
ARHGAP11B	14.3080141333333	19.6144907533333	0.455096431002104	0.0705541059025261
ARHGAP12	10.5667135033333	5.89193878633333	-0.842712387525018	0.000156172788361335
ARHGAP15	3.49909214666667	27.98116605	2.99940352194409	0.00395039503149317
ARHGAP17	52.2183103566667	13.7624858566667	-1.92381469552342	0.00450743511348915
ARHGAP18	47.12918814	49.54067921	0.0719928189644326	0.133670081289578
ARHGAP19	10.83104728	20.7047005433333	0.934785589498301	0.000901642442791503
ARHGAP21	28.05639168	18.0130098966667	-0.639290206985053	0.00245640317839937
ARHGAP23	6.7705703	15.3628391366667	1.18209559322794	2.58839510065995e-05
ARHGAP25	3.40240600133333	31.8075099433333	3.22474022476728	0.00113258182296878
ARHGAP26	0.369232476666667	6.30309339366667	4.09345868033045	0.000764414338367859
ARHGAP27	7.44938480033333	25.7357850566667	1.78858259973053	0.000468001727375394
ARHGAP30	123.283352366667	192.638935166667	0.643921324775897	0.000735748443629102
ARHGAP31	3.28887438666667	8.741005738	1.41020537763786	0.00123057663335651
ARHGAP32	0.119890731	3.58053191933333	4.90038189793449	0.00333279842304667
ARHGAP33	3.78951555566667	10.13861083	1.41977465704817	0.0147924903953278
ARHGAP35	11.5207237966667	15.9602613433333	0.470252917503094	0.00617005979553601
ARHGAP4	80.24587045	142.824309833333	0.83174250201824	0.00554577143672234
ARHGAP42	4.36701254066667	5.474971115	0.32620467924059	0.0513727038230872
ARHGAP44	0.117384286	1.780222751	3.92274657443065	0.0119199923604406
ARHGAP5	8.925596979	7.926461096	-0.171271771660727	0.0128691536297071
