siIRF4 MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
AMFR	54.98635265	60.73643334	0.143488597744511	0.0274858117626928
AMH	8.87799911833333	34.66830898	1.9653109972561	0.0103303917657255
AMIGO1	0.865428157666667	0.891999283666667	0.0436284903587294	0.897897721283125
AMIGO3	9.67126677333333	16.51081195	0.771634293233175	0.00223978513944038
AMMECR1	18.4486067966667	18.84618705	0.0307607969228205	0.710638793977785
AMMECR1L	16.7234610166667	18.6098765666667	0.154195034121429	0.104813195918096
AMN1	6.03748689033333	3.502506293	-0.785560508547492	0.0300846307851227
AMOTL1	6.01420432933333	0.0718565666666667	-6.38711006881742	0.00436992636154314
AMPD1	8.87558102933333	1.257044441	-2.81980591183723	0.00882460542152238
AMPD2	17.2201943233333	30.3680604166667	0.818453344597699	0.00265147899628884
AMPD3	19.6439998033333	13.2012428133333	-0.573414956631392	0.00250670585147887
AMT	3.00998776833333	1.69738873966667	-0.826440612444111	0.0681759927495231
AMY2B	13.8419476333333	10.9793040633333	-0.334260341635944	0.00517983006154107
AMZ1	2.741060261	0.702845836	-1.9634538608292	0.000681949292496992
AMZ2	89.2289832866667	84.3845512666667	-0.0805335001422182	0.13501747151632
AMZ2P1	4.68614549466667	6.600870073	0.494254453877891	0.0338707937996485
ANAPC1	44.4621881866667	59.4445217466667	0.418964909352391	0.00403462558982128
ANAPC10	12.0351201733333	8.955561139	-0.426394810737468	0.0784785571912044
ANAPC11	108.4399463	146.7319251	0.436286494709173	0.00479137701056757
ANAPC13	46.39288524	95.4555488833333	1.04092549247027	1.88986388545551e-05
ANAPC15	19.5679290833333	35.1822492366667	0.846356638229974	0.00350515167404804
ANAPC16	103.10682521	33.0081090866667	-1.64324743647641	0.0011216550198722
ANAPC2	49.3249376733333	89.0969297533333	0.853058489905593	5.5202937926235e-05
ANAPC4	32.2327458866667	66.86564737	1.05273811202576	0.00537956312888658
ANAPC5	109.482304066667	300.6969582	1.45761257211996	0.000327583906611032
ANAPC7	33.4508851733333	75.6841365166667	1.17794655353723	1.40636356459694e-05
ANG	4.32803759133333	0.382573719666667	-3.49990335139341	0.0185687688098614
ANGEL1	12.524065	26.8595183033333	1.10073053060067	0.000558436411682534
ANGEL2	46.18819517	7.428387782	-2.63640313821111	0.000850736923025147
ANGPT1	0.241707942	12.48068962	5.69028896451359	4.32692885069165e-07
ANGPTL4	1.16331496333333	0.779013645333333	-0.578521250071813	0.0531326734258689
ANGPTL6	0.285285424666667	0.708675526333333	1.31271918632276	0.103983844993849
ANKAR	3.377364508	2.30024546233333	-0.554110071804432	0.00458530564898898
ANKDD1A	12.5586328966667	17.7596206966667	0.49992134509908	0.00297828572543363
ANKEF1	12.9873109733333	30.24951583	1.21980929971324	0.00064881277279775
ANKFY1	25.9405355966667	13.31282853	-0.962391139182263	0.00482163852796688
ANKH	24.97787784	12.8063364233333	-0.963793093229355	0.00260719900905448
ANKHD1	2.397311514	1.07538867933333	-1.156559199892	6.83704802158064e-05
ANKIB1	42.1049105566667	42.9422976333333	0.0284108849892773	0.71766464809123
ANKLE1	0.943541456666667	101.165034796667	6.74440912147925	0.000331714013913735
ANKLE2	34.2924965533333	66.6101098266667	0.957848221825461	7.15932765081279e-05
ANKMY1	9.31640108566667	9.75862671333333	0.0669053870644357	0.466957213787758
ANKMY2	5.199289971	43.38370505	3.0607667436323	0.00265693955874401
ANKRA2	20.5909143133333	7.83310085866667	-1.39435245274604	0.00095545806489602
ANKRD10	146.299669333333	70.4490731466667	-1.05427387754145	0.00025099798703238
ANKRD11	15.75507278	15.1889091366667	-0.0527981592552675	0.380153046489588
ANKRD12	319.271449633333	41.7576581733333	-2.93467083687809	0.000438667689590195
ANKRD13A	54.2623756533333	68.33217534	0.332612843999332	0.00472533059454434
ANKRD13B	7.498063986	26.4657776933333	1.81953800572239	0.000449576522792774
ANKRD13C	50.8419504233333	17.1784099433333	-1.56542287189685	2.61008908589032e-05
ANKRD13D	32.91969619	54.96646049	0.739600560022989	0.00120279625063218
ANKRD16	7.56096021666667	13.30965841	0.81583217657466	0.000798953549683879
ANKRD17	50.1186631066667	42.4671833966667	-0.23899950569884	0.0910332131635072
ANKRD18B	0.954106247333333	3.930184591	2.0423752379968	0.00432885416258492
ANKRD18DP	1.53302607466667	2.86533694666667	0.902322565891058	0.0172041483420844
ANKRD19P	3.980819215	37.9117211733333	3.25150669618513	0.00177606999320564
ANKRD20A12P	1.122358657	3.38291598833333	1.59173357735071	4.22572807920456e-05
ANKRD23	25.1973109433333	3.34079503833333	-2.91500639806638	0.00585164518542914
ANKRD24	0.312369118333333	1.66148091566667	2.41114598498166	0.000289472706713557
ANKRD26	7.63876065566667	19.8255755166667	1.37595225302446	0.000686958884915728
ANKRD27	26.4561626133333	53.7741062166667	1.02330782248545	0.00272853792079705
ANKRD28	39.9268034966667	44.8999377	0.169355867435468	0.0412323625983562
ANKRD30BL	0.974127608333333	12.6970515566667	3.70423893631048	0.00230994128578975
ANKRD32	18.5267192333333	18.57542484	0.00378777988821639	0.966200497552555
ANKRD33B	10.87665196	16.8236503666667	0.629256237046536	0.000962079728516311
ANKRD34A	0.239158181666667	17.5183204166667	6.19475550461466	0.000966016608660868
ANKRD35	0.814861591333333	5.41016697566667	2.73104618540738	0.00132199124746196
ANKRD36	14.93103078	5.55565095833333	-1.42628589902378	0.00317431713689988
ANKRD36B	10.5737468363333	5.473321119	-0.949998283421055	0.00849680303250137
ANKRD36BP1	13.4985108066667	10.8613586166667	-0.313595676840145	0.0502929376436884
ANKRD36BP2	284.4214351	1.03596242333333	-8.10091471170248	0.00010280515876505
ANKRD37	9.17158672066667	4.54469662833333	-1.01298735378388	0.0111710736716241
ANKRD39	126.6321817	27.5176018566667	-2.20221744043428	2.43774652272163e-07
ANKRD40	36.8942772766667	44.4500590366667	0.268788280003559	0.0199458804864687
ANKRD42	2.41202710966667	6.70942205566667	1.47594237684918	0.00981881083004272
ANKRD44	30.5033942533333	6.45079033533333	-2.24142195493012	0.00361101327056005
ANKRD46	10.6134196466667	16.6023557166667	0.645498392942419	0.000585692046313127
ANKRD49	50.5593354533333	43.44216569	-0.218881474466773	0.0133774715590037
ANKRD50	6.91810998133333	1.41452532166667	-2.29005994637626	0.00506457977031646
ANKRD52	22.61731774	13.7117689933333	-0.722013136444638	0.00133753186681056
ANKRD54	29.6162813466667	13.5121366833333	-1.1321346785513	0.000459511100640403
ANKRD6	2.63367669066667	7.066033577	1.42382235310143	0.00342038870380769
ANKRD61	1.86862343033333	2.09012242666667	0.16161158622548	0.618294904153631
ANKRD9	5.435611154	13.4430715233333	1.30634864896368	0.00893252277912208
ANKS1A	8.73180706633333	16.1013531366667	0.882829776918424	0.000468348431123917
ANKS3	8.7983845	9.45906359166667	0.104458719630344	0.202824407197687
ANKS6	8.97344307133333	14.7119043133333	0.713250449224886	0.000139829672324347
ANKZF1	69.1787216733333	54.8101656466667	-0.33588486016724	0.00166861468210988
ANLN	23.5283188933333	58.3512769333333	1.3103659843971	0.000898831701946837
ANO10	6.231742831	6.67025749033333	0.0981067564093863	0.446023036898926
ANO5	1.685842731	8.383093088	2.31401269324476	0.000351734572466097
ANO6	23.6902125	24.6082295066667	0.0548497241167485	0.618675604192232
ANO8	3.44329354666667	4.78281794666667	0.474071699208139	0.028226839048435
ANO9	1.907609875	16.7899417666667	3.13775916523505	0.00386667562381171
ANP32A	272.646882233333	453.4348213	0.733861528304652	4.44688845362573e-05
ANP32A-IT1	1.84356527833333	1.055901461	-0.804023295789648	0.0401753984872819
ANP32AP1	0.668068748	0.497706799666667	-0.424700474465547	0.47736185978102
ANP32B	399.371995666667	910.0836277	1.18826594761363	0.00643829328263522
ANP32E	176.6800225	364.8198092	1.04604514671482	0.000434799977656932
ANPEP	3.23417801933333	0.911089651666667	-1.82773416344955	0.00407460283984744
ANXA1	9.53741592833333	1.934308812	-2.30178029557945	0.0155308055377847
ANXA11	294.444046266667	124.862683	-1.2376511308592	3.47149812375174e-05
ANXA2	348.346882766667	328.2648189	-0.0856645128289018	0.15919234756387
ANXA2P2	1.85932889833333	1.780223633	-0.0627235074467794	0.779925882675088
ANXA4	15.95372465	59.2922982666667	1.89395143568748	5.75441296003996e-06
ANXA5	245.033880566667	85.9301816866667	-1.51174439241748	2.289615047502e-05
ANXA6	585.3090131	106.033790166667	-2.46467440787799	5.62821013743808e-06
ANXA7	152.304741933333	97.2556682066667	-0.647106620026618	7.0379639004843e-05
ANXA9	14.0785680033333	2.65305835066667	-2.40777228692847	5.12272628336502e-05
AOC2	3.01140672233333	2.70937547866667	-0.152477229232508	0.497650551124922
AOC3	8.61671888166667	1.573578278	-2.4530896694712	0.000469792658335269
AP1AR	23.0115953033333	29.4312633366667	0.354988467878743	0.005405836024252
AP1B1	91.8737517633333	49.14356982	-0.902650084101541	0.00357625177977372
AP1G1	66.7401574233333	27.5515000266667	-1.27642422178715	0.000905021837301305
AP1G2	20.5104133633333	11.7242631	-0.806859319430387	0.00139043254027676
AP1M1	49.9124480733333	77.29049677	0.630891372971534	1.29159475883936e-05
AP1S1	67.51180762	90.1000070366667	0.416387371287326	0.000239969914614808
AP1S2	75.60789906	23.7819634833333	-1.66866913485011	4.81604080919265e-06
AP1S3	16.4797156733333	9.45015209033333	-0.802281898427742	0.0263290165061557
AP2A1	45.7129556866667	31.73638385	-0.526465351024463	0.0120642764426228
AP2A2	41.7219370233333	45.5712886333333	0.127319027289612	0.218605883236662
AP2B1	70.0525534666667	86.39794355	0.302559334766382	0.00299675402336445
AP2M1	493.076783666667	414.547246866667	-0.250275787452677	0.0128021099076515
AP2S1	191.329527233333	116.1057099	-0.720620613602324	8.63375091869791e-05
AP3B1	42.9982886166667	29.1549815666667	-0.560536829355989	0.00173374742329526
AP3D1	133.823459833333	106.9164433	-0.323847298291232	0.0314024816794804
AP3M1	74.4106441166667	31.9941350966667	-1.21770154101384	1.27584612707474e-05
AP3M2	25.7405892366667	19.6700835333333	-0.388041994813113	0.00636381776279038
AP3S1	71.7346786366667	62.5425160766667	-0.197833468589685	0.0594809927082233
AP4B1	12.0386756033333	26.44361963	1.13524298063774	0.00065073299016556
AP4B1-AS1	1.34743070266667	2.21006437766667	0.713877316770443	0.0485293307467978
AP4E1	13.63201631	16.4670408166667	0.272582354355315	0.0135110360843502
AP4M1	13.32706843	17.7395695866667	0.412611542003635	0.0040064562517295
AP4S1	1.28979925533333	2.473885471	0.939632170301005	0.00102592952503133
AP5B1	17.5438930133333	39.0530218	1.15446526462402	1.9699847508533e-05
AP5M1	37.00080302	33.26378251	-0.153604351057631	0.12866155924843
AP5S1	11.0415198233333	12.57766539	0.187925393179425	0.120788743243564
AP5Z1	21.587279	26.6144950333333	0.302030785512125	0.00882845085513471
APAF1	2.053849045	8.97093927666667	2.1269288968238	0.00334654442918545
APBA1	0.125544640333333	0.0302699083333333	-2.05224422800869	0.182170181617582
APBA3	24.8299735466667	20.17860661	-0.29925616879794	0.0205831926468582
APBB1	1.184932967	0.846853485666667	-0.484621151309928	0.081041878171077
APBB1IP	12.0837033833333	85.8865098033333	2.82936886898818	0.000938013202828252
APBB2	1.20159315666667	0.0348369273333333	-5.10818730951381	0.0136620564485579
APBB3	12.17333198	5.694309896	-1.09613118946726	0.00296761228136101
APC	9.06090956266667	7.311865253	-0.309416395939253	0.0564215814357949
APC2	2.19657859333333	2.38890159	0.121089303860505	0.258144207129043
APEH	96.50518908	61.40754738	-0.652190535185532	6.30726406576439e-05
APEX1	143.807833966667	282.6599973	0.974925454978332	0.00195178592035458
APEX2	39.3058398966667	50.1264807166667	0.350829270864092	0.0350658742223403
APH1A	351.668609833333	254.8166973	-0.464756749069245	0.000139456317289117
APH1B	0.948780059	3.289220801	1.79360026416638	0.0127015141990757
API5	189.487921166667	169.3520101	-0.162080776496188	0.0220301473807893
APIP	93.02101076	132.825293933333	0.513901384113538	0.000201952568144399
APITD1	4.286186937	2.54528370433333	-0.751868300806156	0.000114118330169514
APLF	3.55662030933333	2.47362210033333	-0.523881852174391	0.0103136391679073
APLN	1.42561966266667	3.04860335566667	1.09655931769115	0.0175180693185607
APLP1	0.184544084	1.53885082833333	3.05981599342323	0.0142163449792182
APLP2	64.3962870733333	217.838259233333	1.75820794511267	0.000410851433813823
APMAP	192.797621466667	109.5158696	-0.815947311857927	8.39754458317111e-05
APOA1BP	198.816919366667	314.996109666667	0.66389347502479	1.29522603401221e-05
APOBEC2	1.36692692766667	0.811607926333333	-0.752081262368526	0.182587529158811
APOBEC3B	57.8126462466667	139.7821283	1.27372290304618	0.00153477821827165
APOBEC3C	223.048541133333	129.022976166667	-0.789729711160413	0.00607291844957098
APOBEC3D	56.7473238	26.2080232966667	-1.11454381208278	0.0015230280203143
APOBEC3F	18.4185747	10.2037092033333	-0.852067735360195	0.00446302541875524
APOBEC3G	79.17700659	101.632147006667	0.360203379326325	0.000890389922147207
APOBEC3H	9.48846163733333	3.32213103833333	-1.51406522213365	0.00302727558557579
APOBR	0.655187337	0.0622644743333333	-3.39542631595272	0.0148507188703951
APOE	1.33798070166667	1.40546141166667	0.0709865361912801	0.807945895004229
APOL1	193.755099266667	2.10038106033333	-6.52743937796621	0.00027853632796864
APOL2	147.455691733333	18.0664831833333	-3.02889390692771	9.17319700595802e-05
APOL3	62.2096556733333	0.862753352333333	-6.17204653638138	0.000327511461629348
APOL6	27.6043692566667	2.24770861466667	-3.61836971009386	1.24729425214191e-07
APOLD1	3.97624312566667	5.27555483033333	0.407916857538204	0.0151720570996904
APOM	0.869865423	0.435476243	-0.998198202586295	0.155497621320256
APOO	34.84643408	41.5075075566667	0.252361274403317	0.050546389445484
APOOL	11.1446116833333	12.7329716966667	0.192222814278063	0.0823317476773434
APOPT1	36.42314114	68.8783433766667	0.919195098229621	0.0052265014821021
APP	259.7487368	1.28509762666667	-7.65909496020779	0.000911519652888356
APPBP2	31.90162105	26.1258392733333	-0.288152351552126	0.0205041646329006
APPL1	52.21447006	47.73212421	-0.12948913082953	0.0960757571413223
APPL2	55.86880824	21.8431465566667	-1.3548623510687	0.000372464418257868
APRT	210.963750266667	316.613315633333	0.585726808301423	3.59821582182986e-05
APTR	7.82471170166667	14.9898323333333	0.937874743690352	0.000626478532365845
APTX	49.5839602266667	76.11903252	0.618383722147775	0.00161059566480784
AQP1	0.668960105666667	0.235469665333333	-1.5063789615165	0.0997184074135408
AQP11	1.44272493333333	2.984226921	1.04856097740168	0.02481992055615
AQP3	346.306183	349.6223397	0.0137492253310274	0.770409028429584
AQR	45.1982183766667	70.5242703233333	0.641853928489622	0.00362175714844878
ARAF	60.3167156933333	40.6825901533333	-0.568146339817432	0.00783257520569713
ARAP1	52.24628461	95.39840191	0.868636652299432	0.000640627277956443
ARCN1	119.825331	200.624207266667	0.743562766478638	0.000288134599361651
AREL1	17.02294131	37.4537365466667	1.13762932064131	0.000177315103887903
ARF1	859.1430417	930.725831266667	0.115457897553936	0.00237602025290133
ARF3	95.10213208	227.596038166667	1.25892585431433	7.59573556577451e-07
ARF4	152.290759566667	197.561794633333	0.375475572053652	0.00501526498023264
ARF5	383.5396202	243.750857533333	-0.653968323542367	0.000360357531182622
ARF6	78.1868306666667	58.4396445266667	-0.419978226239138	0.000235924682018557
ARFGAP1	35.13770799	30.5105242533333	-0.203713118816945	0.0103527681623623
ARFGAP2	85.55100665	71.3211518066667	-0.262454828452781	0.00126029624329124
ARFGAP3	59.40260718	13.6091564066667	-2.12594861128542	8.56711687639386e-05
ARFGEF1	28.24179546	25.68736956	-0.136772647407963	0.222208764946877
ARFGEF2	59.0863299366667	40.8420819633333	-0.532767979925298	0.00490958990462912
ARFIP1	29.4866806366667	16.0420009533333	-0.878209321549283	0.000264515410020842
ARFIP2	33.1147196566667	39.3947734866667	0.250531595023372	0.00344069351789768
ARFRP1	33.2383036066667	44.7363534766667	0.428600912354898	0.000358682871702888
ARG1	0.510779634333333	0.244741607	-1.06144161755524	0.339100556358075
ARG2	5.784100256	9.37284095866667	0.696393844034879	0.0190102382486156
ARGFXP2	0.778536559	0.491024733333333	-0.664969091712538	0.155521354578036
ARGLU1	240.1639863	207.969362366667	-0.207648819419179	0.00019273732057132
ARHGAP1	56.2566115833333	36.19449576	-0.63625234201808	0.00253921030521325
ARHGAP10	44.7073581033333	19.9041885766667	-1.16744023601144	0.000751540753370899
ARHGAP11A	42.1847233866667	47.8361826433333	0.18138162470105	0.0523279302833057
ARHGAP11B	15.2303352033333	13.3765091433333	-0.187246028192688	0.322665520469586
ARHGAP12	7.38622228166667	10.2857701016667	0.477741228424763	0.00341478494428757
ARHGAP15	36.43540271	6.60664308766667	-2.46335162361767	2.1633856342248e-05
ARHGAP17	32.9470021033333	68.0712449966667	1.04689829806507	0.000192321170115995
ARHGAP18	93.32734621	37.4436195	-1.3175799724665	2.2477584944515e-06
ARHGAP19	16.2145891333333	10.0655659916667	-0.687864169361908	4.22542529236792e-05
ARHGAP21	15.9708740433333	17.76155675	0.153314765591469	0.187252710121267
ARHGAP23	9.17634382066667	8.17650624533333	-0.166434924520881	0.230670333716028
ARHGAP25	52.4825294566667	2.10118549866667	-4.64256181600903	0.000320267826467052
ARHGAP26	6.65481409266667	0.169803027666667	-5.29246427575413	0.00370194971060967
ARHGAP27	27.5484369566667	10.333390587	-1.41465675721709	0.00375799757370189
ARHGAP30	256.8244682	133.6350293	-0.942484431383134	0.00050155994285245
ARHGAP31	13.4359395233333	5.5584268	-1.2733486867117	0.000365470038374261
ARHGAP32	3.12801411466667	0.03430966	-6.51048838314115	0.00592150573346668
ARHGAP33	8.36231110366667	5.20519220366667	-0.683950280507136	0.0635795474965394
ARHGAP35	19.5887533233333	13.26659751	-0.562227174322536	0.0044820958302739
ARHGAP4	200.994755533333	104.7696738	-0.939936677582759	0.00235894677691358
ARHGAP42	4.13669437866667	2.617521285	-0.66027710555674	0.031309365040261
ARHGAP44	1.55184211266667	0.068796603	-4.49550064216002	0.00363648061967626
ARHGAP5	10.0663143243333	7.816758265	-0.364893224422268	0.0336535631274454
ARHGAP6	75.69406531	0.0253292696666667	-11.5451589971711	4.29828460833583e-05
