CTRL MM1R	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
AMMECR1	21.30030016	20.8888211166667	-0.0281426861543832	0.671831293564684
AMMECR1L	14.2692438333333	15.8302302733333	0.149773357247941	0.155370383429248
AMN1	3.367093569	5.05448682166667	0.586060810662399	0.0537711286250663
AMOTL1	12.5839083233333	7.807229738	-0.688697436929548	0.00266004798656883
AMPD1	24.20353162	13.0285783933333	-0.893537897859969	0.000697847633158189
AMPD2	22.6355472633333	22.5680952833333	-0.00430552512086913	0.964297702372167
AMPD3	13.2848910433333	28.3591439833333	1.09402759014829	0.00595079338038347
AMT	3.19036218533333	5.38276575533333	0.754627429198965	0.0181206136443662
AMY2B	8.71990432133333	13.1126246266667	0.588572274402174	0.00159306139191058
AMZ1	0.934227967666667	2.028098509	1.11828118839771	0.0223697368160473
AMZ2	89.1010069566667	90.8918267266667	0.0287088325051958	0.52421310951117
AMZ2P1	5.694787956	5.45573902	-0.0618674910995658	0.60496522480583
ANAPC1	44.16184314	42.28316491	-0.0627170187343621	0.200133044378278
ANAPC10	9.57872489033333	8.85453365466667	-0.113417292743865	0.280358845422931
ANAPC11	164.8616957	138.581001533333	-0.250526751191051	0.0212211056090002
ANAPC13	47.18941668	53.5367170833333	0.182065336337436	0.0691775865717164
ANAPC15	32.27903554	27.1180052833333	-0.251346411023431	0.0639137765904157
ANAPC16	65.31319429	80.0557114333333	0.293629864694767	0.0024953903028641
ANAPC2	68.1556694666667	67.6673647033333	-0.0103734672101246	0.844889316824851
ANAPC4	27.4999860366667	27.4977885933333	-0.000115286141035701	0.999165491486526
ANAPC5	94.3663370933333	96.0338980766667	0.0252714338743875	0.5985166744745
ANAPC7	28.8275846066667	27.91752623	-0.0462788518746244	0.394391674310074
ANG	5.627139321	4.939336619	-0.188084390508732	0.223104536371804
ANGEL1	10.517869745	13.3355477866667	0.342434552473485	0.0102544442995864
ANGEL2	36.02506897	39.3003162866667	0.125539730814097	0.124637227958842
ANGPT1	0.321171659	0.268843085	-0.256580227345783	0.0984001470059768
ANGPTL4	0.792482313	0.947058962	0.257075510950281	0.282622294289661
ANGPTL6	0.326730594	0.372309774666667	0.188401942964011	0.710953297746981
ANKAR	2.43367648466667	2.83863404066667	0.2220594681046	0.120341975906785
ANKDD1A	20.57343599	18.5986988666667	-0.145581063545857	0.0599506877203319
ANKEF1	22.9665329866667	20.2177836633333	-0.183908231652228	0.0685429265885636
ANKFY1	26.6176141866667	27.8795029133333	0.0668235742971674	0.263497936793481
ANKH	25.0324627566667	25.2776039633333	0.0140594845209187	0.76632653466642
ANKHD1	2.46743525466667	2.37241085733333	-0.0566583495516811	0.520769381622206
ANKIB1	29.8094724233333	31.6238169433333	0.0852406668327923	0.228343119435414
ANKLE1	0.800249946333333	0.822709953333333	0.039933222648347	0.942794541355424
ANKLE2	34.8254126033333	30.6790908533333	-0.182884715108338	0.0415631014557143
ANKMY1	5.47073878133333	6.417651623	0.230309805138801	0.0195783112031041
ANKMY2	5.08102321933333	4.447803512	-0.192026000620581	0.237843488202397
ANKRA2	14.8393238033333	21.6419693633333	0.54440643377361	0.0162380350425489
ANKRD10	137.112118133333	143.473852	0.0654317469186858	0.192038332816035
ANKRD11	18.6502475033333	20.5047074166667	0.136760381583254	0.10920084198295
ANKRD12	215.144258133333	322.7376848	0.585057707934951	0.00542750454922117
ANKRD13A	34.30434988	48.9350363366667	0.512476245449356	0.00221423344804584
ANKRD13B	13.9753417433333	11.8682759366667	-0.235773187276292	0.00734748224965408
ANKRD13C	35.1927981	38.6449557933333	0.13499989183657	0.0674235390066053
ANKRD13D	40.64496398	39.5441190033333	-0.0396134563738427	0.687984830326172
ANKRD16	12.9053959	10.3704791746667	-0.315491843452915	0.0721414452171337
ANKRD17	43.8530328533333	47.2017770733333	0.10616455365726	0.0550842714616674
ANKRD18B	1.66312075966667	1.24219998233333	-0.420995474542517	0.0329911510140026
ANKRD18DP	11.4112286333333	10.260872894	-0.153300666788656	0.0310652271740479
ANKRD19P	11.5842439033333	12.7853883766667	0.142332101985958	0.18287842074951
ANKRD20A12P	1.081758706	1.999377127	0.8861718905018	0.0875344089389803
ANKRD23	41.79617577	38.2213511533333	-0.128992166328486	0.17679731309192
ANKRD24	0.320787879666667	0.843774347666667	1.39523759411681	0.0019759424449978
ANKRD26	4.476958067	4.725196377	0.0778554828861494	0.462295452705157
ANKRD27	15.68417232	17.3247127833333	0.143522037170753	0.028503166287985
ANKRD28	45.11768665	41.39787021	-0.124136549824602	0.0776368084034578
ANKRD30BL	1.22202723866667	0.865053393333333	-0.498415355328747	0.139531214848986
ANKRD32	17.92350201	13.1036506933333	-0.451883743654924	0.000756352816901699
ANKRD33B	15.0162477666667	15.3924160733333	0.0356953425154932	0.465493103705036
ANKRD34A	0.33632991	0.243562515	-0.465584968972658	0.294527740199959
ANKRD35	0.155913161666667	0.206532480333333	0.40562596428489	0.339924710768028
ANKRD36	20.0192215966667	20.5223347333333	0.0358089899348607	0.740029694988885
ANKRD36B	11.5462411533333	13.5322641133333	0.228979977319955	0.0469949337639092
ANKRD36BP1	13.79534981	15.27731215	0.147208702029094	0.147330470106893
ANKRD36BP2	84.6889437533333	186.370369266667	1.1379269650612	0.0034765430678052
ANKRD37	21.3959371833333	17.18808384	-0.315928153755426	0.00779676023063607
ANKRD39	237.625296433333	196.029330533333	-0.27761889548938	0.00726557516030648
ANKRD40	39.6710695533333	33.9986590833333	-0.2226094466531	0.0605451480756231
ANKRD42	1.47904197166667	2.51426137666667	0.765471643473519	0.00301723009620622
ANKRD44	19.7112612566667	28.60432776	0.537213347014102	0.00506965803248194
ANKRD46	7.80635955433333	9.392001857	0.266782780076401	0.101234147526507
ANKRD49	36.6155843266667	39.9168622233333	0.124540498901868	0.152135361347882
ANKRD50	7.432342995	6.24312507	-0.251548714217493	0.021649845980027
ANKRD52	36.9594377966667	31.9013705066667	-0.212324406990143	0.0412834107156242
ANKRD54	29.9222084233333	25.33014904	-0.240361092228218	0.00471568209027351
ANKRD6	1.55061926066667	1.984072135	0.355619988550915	0.152613456810392
ANKRD61	2.64502719833333	2.99320628633333	0.178409152794535	0.492724805206855
ANKRD9	10.925011498	3.78110755533333	-1.53075400494574	0.0079232340397792
ANKS1A	7.85402700366667	8.84567563866667	0.171539782865866	0.0615844658996555
ANKS3	9.33322662066667	9.72653559866667	0.0595501106139079	0.641358002109611
ANKS6	9.848854888	9.43119700466667	-0.0625151053316967	0.337504327462918
ANKZF1	61.69707911	81.4743688133333	0.401144080070659	0.00384018457590366
ANLN	30.3867009033333	18.2019690533333	-0.739345522578339	0.000397583089541171
ANO10	8.56192192633333	6.535005032	-0.389746333173383	0.00560485878455458
ANO5	6.66438278733333	3.78267396033333	-0.817064836613736	0.000919877040489468
ANO6	31.2376480733333	22.7636960566667	-0.456551013329037	0.00127041019714726
ANO8	4.054076956	2.96124279166667	-0.45317069321537	0.0651463616911488
ANO9	2.776763367	3.15096641966667	0.182390142049601	0.253085561144785
ANP32A	288.295889666667	277.934091333333	-0.052807461939042	0.278110382939693
ANP32A-IT1	2.48382988366667	3.388865508	0.448236015089778	0.149954404196709
ANP32AP1	0.541054527	0.830303715	0.61786515838052	0.454595588552318
ANP32B	537.214076033333	392.0088251	-0.454610973239026	0.0042214161643077
ANP32E	292.9688435	191.1123918	-0.616325919572372	0.00256327334489285
ANPEP	0.0625026253333333	0.071758037	0.199223635301923	0.833654857187336
ANXA1	0.465257087333333	0.402996799	-0.207259747764175	0.717665393535744
ANXA11	195.036941766667	229.1635644	0.232630273282667	0.0107496298762179
ANXA2	427.9497948	321.050950433333	-0.414639286239322	0.000727209388853099
ANXA2P2	2.14138125033333	2.49806496833333	0.222269323053804	0.278783731564083
ANXA4	10.436955257	16.2193648966667	0.63601642890101	0.00406040136016414
ANXA5	287.965288533333	252.180960966667	-0.191435559130846	0.0155654464018472
ANXA6	502.770202533333	582.0640132	0.211278675304199	0.00331516675675579
ANXA7	131.9365001	117.4635862	-0.167630150388303	0.0251514977126989
ANXA9	21.9883700766667	36.2597400933333	0.721627917942765	4.85182282387589e-05
AOC2	2.74743085566667	3.12384860966667	0.185241364725565	0.0685164840729159
AOC3	4.24905425166667	6.19546001	0.544069641761532	0.0314103189878763
AP1AR	18.6256961466667	17.4136000433333	-0.0970798552596453	0.358870446769306
AP1B1	111.824875666667	111.4398853	-0.00497547611976714	0.934667417983662
AP1G1	63.2570405066667	64.8347926233333	0.0355421610097221	0.515658132362986
AP1G2	23.2710505733333	28.2610711633333	0.280279805569215	0.00258816968127327
AP1M1	61.01223142	56.8011642933333	-0.103177993825142	0.177201313457522
AP1S1	55.0427458333333	58.53998391	0.0888699078572938	0.283004870691663
AP1S2	65.9833863633333	71.9060013566667	0.12400936364862	0.246696111923871
AP1S3	24.6062629833333	23.3414674433333	-0.0761303046256861	0.37845238236204
AP2A1	54.86828725	49.2521193833333	-0.15578673486181	0.0148239336035409
AP2A2	44.5903969233333	44.6907234733333	0.0032423579909065	0.963381044391997
AP2B1	60.5927033766667	66.23724553	0.128498606108255	0.0604068872577819
AP2M1	504.0980547	497.095490966667	-0.0201813700380133	0.448622229235373
AP2S1	215.869146833333	197.279544133333	-0.129915689317524	0.0888536506943844
AP3B1	44.2804070033333	43.5265896933333	-0.0247714932594799	0.678951756066043
AP3D1	194.548323266667	197.853480866667	0.0243039007301071	0.45237779867508
AP3M1	51.4341353333333	54.1012823766667	0.0729366391863073	0.192582938549958
AP3M2	34.05931707	28.10979775	-0.276976433982711	0.0017374745891095
AP3S1	57.1209118866667	58.49671714	0.0343366513770818	0.203864850920116
AP4B1	14.9868134333333	15.4821014366667	0.0469076432305435	0.678829155246066
AP4B1-AS1	1.38707541233333	1.74083813566667	0.327735840394932	0.141984427591476
AP4E1	10.7973991266667	11.1227484366667	0.0428294843625444	0.368694548650308
AP4M1	21.1016975166667	19.8978091233333	-0.0847494710440073	0.315451609012114
AP4S1	0.984053382333333	1.17494688933333	0.255787059433135	0.170204897200195
AP5B1	23.36134424	19.7445842266667	-0.242666302584442	0.0173680062326834
AP5M1	25.96598244	24.9303197166667	-0.0587214271105809	0.541827465494049
AP5S1	17.7782395866667	17.4997480633333	-0.0227783222786477	0.724601644329955
AP5Z1	26.5485033166667	28.8134693866667	0.118112852938307	0.136141140116924
APAF1	1.777354381	1.846378654	0.0549670857890801	0.769237003583377
APBA1	0.119892335	0.110280918333333	-0.120556240652763	0.585158258405532
APBA3	24.7346258133333	26.6413585233333	0.107135577164025	0.088366642216985
APBB1	1.24907899633333	2.15425015033333	0.786321063405011	0.0904858416036624
APBB1IP	17.1831056033333	21.52842404	0.325251906006976	0.115515898289747
APBB2	1.39551553033333	1.15797628	-0.26919247842798	0.0546341129920958
APBB3	18.2409459666667	24.7577731266667	0.440701006205538	0.00753767390646636
APC	8.70563627533333	9.39584352066667	0.110072941701626	0.166960421937849
APC2	1.7120265	3.74019351033333	1.12740788127533	0.00138615725887434
APEH	123.158802333333	114.468082866667	-0.105574355208053	0.115571613545118
APEX1	156.797869233333	159.183650466667	0.0217862118399265	0.586273236099036
APEX2	55.3816558633333	42.7850843566667	-0.372300254618653	0.00416177783730126
APH1A	287.1276951	300.336532	0.064887477095834	0.259171545699499
APH1B	0.437955474333333	0.510055980333333	0.219871393684559	0.562028022102572
API5	212.0839309	186.2167126	-0.18765275752755	0.021578708357474
APIP	82.25340787	83.1690690566667	0.0159716305751349	0.846092906469198
APITD1	4.76498155966667	3.530176264	-0.432730410962328	0.0557637606037245
APLF	2.95857051766667	3.27151992266667	0.145060774145526	0.246033398226265
APLN	1.15339525866667	0.732672346	-0.654646928237496	0.026316090068251
APLP1	0.215184960333333	0.186776539	-0.204263999336253	0.376956999278507
APLP2	75.4505427333333	67.42026907	-0.162348893393212	0.0893843011375902
APMAP	180.076734366667	200.548061433333	0.155336221298442	0.0354166928572289
APOA1BP	247.317488333333	220.8236995	-0.163469244263912	0.0214665345476822
APOBEC2	1.432061907	1.901338636	0.408921644003243	0.0414187167404924
APOBEC3B	155.561513966667	81.26784838	-0.936728577076263	0.00542372655857725
APOBEC3C	260.0153143	229.3334863	-0.181149570661904	0.00821011289706199
APOBEC3D	57.2612234866667	57.1864611233333	-0.00188486654904215	0.971793495679394
APOBEC3F	12.9051982	15.9064155266667	0.30165646562754	0.0119713777577488
APOBEC3G	62.24071845	56.8534150166667	-0.130611703424992	0.086126846749199
APOBEC3H	9.07473932866667	20.9209612333333	1.20502103160541	0.00428264215638907
APOBR	0.687781195	1.53396139133333	1.15724059573103	0.0125870033027579
APOE	0.312124411333333	0.300031174	-0.0570087870498008	0.940484811631313
APOL1	64.6019383533333	116.330486533333	0.848579872880113	0.000551276603688728
APOL2	106.276370433333	160.9781524	0.599044039591304	0.00255767321396475
APOL3	33.32402754	65.3140611066667	0.970830839848166	3.0581718521296e-06
APOL6	28.8524741233333	29.01304555	0.00800670924108276	0.886949347702362
APOLD1	3.853576369	3.89120864766667	0.0140203579524659	0.837302578697485
APOM	1.318011421	1.144271295	-0.203933730941154	0.164320595024425
APOO	45.0577575866667	33.0476295533333	-0.447228722450789	0.00360907074816793
APOOL	10.3924765996667	9.59406982233333	-0.11532465537842	0.351232980314926
APOPT1	33.28468649	33.6087251633333	0.0139772402742947	0.901362295602539
APP	232.8330454	242.558768	0.0590385001266235	0.327882996808636
APPBP2	17.82529548	21.9193889733333	0.298281590554943	0.0112872743129827
APPL1	51.9829873866667	47.98297961	-0.115516798002732	0.0221865755052167
APPL2	31.45274154	49.02822182	0.640426664843558	0.0054966061293835
APRT	219.126912433333	219.287272066667	0.00105539494964126	0.986989451651735
APTR	9.20214155166667	9.966120873	0.115062422870476	0.25338563088076
APTX	44.8679583533333	42.2762546866667	-0.085837965930755	0.335652814296867
AQP1	0.192607854	0.130895684333333	-0.557249001362278	0.432944950192671
AQP11	2.01391325633333	2.05971631033333	0.0324441006045306	0.924718865645608
AQP3	374.965040833333	310.7094923	-0.271189777848384	0.0016433745645287
AQR	39.8395542466667	37.9596376266667	-0.0697352855419271	0.256868838971271
ARAF	70.4260852933333	67.5892456366667	-0.0593161787924833	0.204933394616109
ARAP1	66.84026356	67.92073698	0.0231346909191042	0.719302387913283
ARCN1	115.426530433333	109.612560266667	-0.0745617380385288	0.110534361447868
AREL1	13.11619712	15.5510277066667	0.245660436680954	0.0262807106981947
ARF1	975.948939166667	884.2239994	-0.142393777049953	0.0120774355892367
ARF3	99.4792120166667	112.989966966667	0.183727688080326	0.00806888562983569
ARF4	159.2087936	155.1513129	-0.0372441175521567	0.513327448594369
ARF5	320.0142848	350.9894654	0.133291424539846	0.0436024869150382
ARF6	78.3459746866667	73.04929262	-0.100988850207345	0.108373310798685
ARFGAP1	54.19296736	59.65653417	0.138574520021906	0.0743163014791049
ARFGAP2	88.35130139	113.2706446	0.358450727921846	0.000134660915757348
ARFGAP3	64.4470168666667	67.9207316666667	0.0757384197623727	0.135879397452066
ARFGEF1	22.4243949066667	22.0468447566667	-0.0244968577506805	0.617226776249551
ARFGEF2	61.25045869	59.3597350833333	-0.0452359947860954	0.503426911488709
ARFIP1	19.5703091166667	20.94786873	0.0981369254865532	0.21964315439133
ARFIP2	32.2275018	38.5379448733333	0.257987280162616	0.0163541791585716
ARFRP1	34.3785266933333	35.1398705533333	0.0316011580020228	0.425939086816996
ARG1	0.455689390666667	0.662058435333333	0.538907777184691	0.296091241828652
ARG2	4.664188726	4.52436899433333	-0.0439095690345062	0.810174584765309
ARGFXP2	0.725473122333333	1.14083390833333	0.653094697149568	0.176528649347574
ARGLU1	271.851624566667	307.0944261	0.175862877388329	0.0469505475319245
ARHGAP1	53.14619972	55.93906733	0.0738896661335335	0.193174510200873
ARHGAP10	43.59396448	38.1704645566667	-0.191671664735207	0.0373936892576099
ARHGAP11A	62.7167931766667	38.1374318	-0.717644098847185	0.00313759201921951
ARHGAP11B	32.4271982833333	21.0578826966667	-0.622843994783131	0.00681627435530971
ARHGAP12	4.24831216566667	4.75197290333333	0.161636830473628	0.385228319068798
ARHGAP15	10.0665980993333	11.56094495	0.199683101222755	0.176353920657976
ARHGAP17	21.7361355133333	49.60676895	1.19044152773358	7.28937158631259e-05
ARHGAP18	24.5771302733333	37.9912809533333	0.628351885675008	0.00120095222161881
ARHGAP19	17.5225361466667	12.28395626	-0.512436319991942	0.00241665749335567
ARHGAP21	18.9540172433333	14.1391237266667	-0.422810943628297	0.00341934127770538
ARHGAP23	19.75465542	10.2062112646667	-0.952745271259332	0.00172690393844855
ARHGAP25	32.8201509866667	42.9422903533333	0.387817264393329	0.018364595131533
ARHGAP26	4.05176479133333	2.90091083366667	-0.482044475213758	0.00466978687613543
ARHGAP27	27.0935136366667	29.1777267666667	0.106919985086197	0.0624364105148826
ARHGAP30	229.3284458	258.895669233333	0.174955514981323	0.00775976199020417
ARHGAP31	17.0291669066667	20.1500852033333	0.242778081251551	0.00503142019228162
ARHGAP32	4.294019512	3.79788883733333	-0.177131067803179	0.0618608428105981
ARHGAP33	21.7967200666667	13.7246042666667	-0.667346505678811	0.00446447825336706
ARHGAP35	15.4512797066667	16.82156528	0.122585627433826	0.301489028654798
ARHGAP4	211.800173466667	275.1493308	0.377511048930297	0.000747390025535504
ARHGAP42	6.194903605	4.364126278	-0.505388986360395	0.00287535431058134
ARHGAP44	0.202771978333333	0.273406259	0.431187974697897	0.286075253782448
ARHGAP5	6.85799896233333	7.51132740833333	0.131280198613487	0.209338659168198
ARHGAP6	35.0624598466667	79.58542662	1.18257706058043	0.000308962514580295
ARHGAP9	4.25736715866667	3.27498235	-0.37847438313726	0.0366674110093966
ARHGDIA	719.584599766667	604.4593996	-0.25151887137604	0.0370527983918404
ARHGDIB	1614.22069366667	1810.93168866667	0.165894291420936	0.000667773291690136
ARHGEF1	95.16601451	112.050154666667	0.235626281896319	0.0240481362225396
ARHGEF10L	0.511803872666667	0.714654128666667	0.481654125464083	0.278638147548787
