siIRF4 MM1S	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
AMIGO1	0.865428157666667	1.11492945633333	0.365466464704407	0.314094108738578
AMIGO3	9.67126677333333	9.07558286633333	-0.091714569761682	0.50321126303706
AMMECR1	18.4486067966667	17.5049737766667	-0.0757469703040535	0.275553385763249
AMMECR1L	16.7234610166667	15.6680304733333	-0.0940496130194944	0.280711936375641
AMN1	6.03748689033333	3.57830788766667	-0.754670625049222	0.0125246469244346
AMOTL1	6.01420432933333	10.070727465	0.7437221124054	0.00172350875448425
AMPD1	8.87558102933333	18.0586101566667	1.02477339105101	0.00249405652901456
AMPD2	17.2201943233333	15.9869459133333	-0.107207065043182	0.313223294542621
AMPD3	19.6439998033333	8.493913295	-1.20958742621288	0.000665083374128508
AMT	3.00998776833333	1.347686191	-1.1592730205321	0.0553635605678207
AMY2B	13.8419476333333	6.865259086	-1.01166087992331	0.000263221630946528
AMZ1	2.741060261	1.450446562	-0.918236901426017	0.00429860250143074
AMZ2	89.2289832866667	80.3528509666667	-0.151163188832177	0.00565100795146558
AMZ2P1	4.68614549466667	4.09347702433333	-0.195074949584219	0.184694976655701
ANAPC1	44.4621881866667	46.0562067966667	0.0508166435149665	0.430066500009387
ANAPC10	12.0351201733333	14.56633906	0.275387784684296	0.0287078993561175
ANAPC11	108.4399463	131.7895686	0.281339878895275	0.0158306471320783
ANAPC13	46.39288524	45.1482145333333	-0.0392346373636308	0.515687932962856
ANAPC15	19.5679290833333	23.2820466933333	0.250726808720009	0.053489835152087
ANAPC16	103.10682521	78.7067236066667	-0.389581045928568	0.00513531879697249
ANAPC2	49.3249376733333	49.9279538033333	0.0175305539578533	0.878503538280346
ANAPC4	32.2327458866667	36.3336450566667	0.172779010891642	0.0544719716719083
ANAPC5	109.482304066667	117.658369733333	0.103906249809634	0.0371766086437485
ANAPC7	33.4508851733333	34.65378441	0.0509685244917872	0.399796470958891
ANG	4.32803759133333	3.79625647633333	-0.189135565199112	0.497367834585281
ANGEL1	12.524065	10.2202000303333	-0.293279468146897	0.0705112946230994
ANGEL2	46.18819517	40.7799375233333	-0.179664608075324	0.030173912381402
ANGPT1	0.241707942	0.264472683333333	0.129853840253784	0.799338766813545
ANGPTL4	1.16331496333333	0.971143456666667	-0.260485423727603	0.642337359157166
ANGPTL6	0.285285424666667	0.111896905333333	-1.35023590390131	0.0732242648532256
ANKAR	3.377364508	2.40704136266667	-0.488636959808411	0.00223138128996632
ANKDD1A	12.5586328966667	11.3332359666667	-0.148119573236247	0.0125356926229752
ANKEF1	12.9873109733333	13.5770475366667	0.0640670341162542	0.333268303512587
ANKFY1	25.9405355966667	23.6774884966667	-0.131692206895029	0.168122509671725
ANKH	24.97787784	21.6154924933333	-0.20858520113114	0.0458386565099548
ANKHD1	2.397311514	2.32746514733333	-0.0426578250958791	0.742139094384326
ANKIB1	42.1049105566667	38.5743676833333	-0.126345991740063	0.10892249480137
ANKLE1	0.943541456666667	1.22707523466667	0.379065894041446	0.288277182028292
ANKLE2	34.2924965533333	37.3889281033333	0.124718172613491	0.196436790843467
ANKMY1	9.31640108566667	8.539648186	-0.125596115838588	0.0849971236397245
ANKMY2	5.199289971	5.049561171	-0.0421566016073123	0.778401854175015
ANKRA2	20.5909143133333	14.9985519733333	-0.457184669156513	0.0116968284717982
ANKRD10	146.299669333333	133.475037733333	-0.132356551847511	0.0487367119081032
ANKRD11	15.75507278	13.7788498033333	-0.193360955501275	0.027741066989064
ANKRD12	319.271449633333	193.550895966667	-0.722070561826296	0.0002120160894167
ANKRD13A	54.2623756533333	35.3086752733333	-0.619929516993143	9.3056085200418e-05
ANKRD13B	7.498063986	9.255332577	0.303766695027334	0.0976245825644519
ANKRD13C	50.8419504233333	41.0490274533333	-0.308671335148534	0.000324244507192321
ANKRD13D	32.91969619	32.1218790533333	-0.0353947319022743	0.641872601217188
ANKRD16	7.56096021666667	12.40851162	0.71468870837335	0.0007650706650155
ANKRD17	50.1186631066667	46.1853543233333	-0.117912495747936	0.276739198411877
ANKRD18B	0.954106247333333	1.194793523	0.324539486025375	0.330548090515115
ANKRD18DP	1.53302607466667	2.23169998633333	0.541760859210336	0.0910258624364078
ANKRD19P	3.980819215	3.480416523	-0.193805381680158	0.155161616417708
ANKRD20A12P	1.122358657	0.613189019666667	-0.872130004095857	0.0182089601196289
ANKRD23	25.1973109433333	25.72903646	0.0301276523044031	0.808481409873271
ANKRD24	0.312369118333333	0.241910789333333	-0.368776716125933	0.552201585512886
ANKRD26	7.63876065566667	7.42050928	-0.0418203839609653	0.219357985409975
ANKRD27	26.4561626133333	22.6638307	-0.223212088361345	0.0673210138469203
ANKRD28	39.9268034966667	40.22388953	0.0106950169407353	0.716832067638386
ANKRD30BL	0.974127608333333	0.524373827	-0.893515095893869	0.442961156855969
ANKRD32	18.5267192333333	27.53744307	0.571787180104634	0.0218799332407081
ANKRD33B	10.87665196	9.87297571933333	-0.139677651724035	0.13029160724306
ANKRD34A	0.239158181666667	0.150582413666667	-0.667411857876111	0.258844294431058
ANKRD35	0.814861591333333	0.646029679	-0.334954585827712	0.0400716651032341
ANKRD36	14.93103078	12.17613474	-0.294257538162119	0.0962011489470022
ANKRD36B	10.5737468363333	7.97262042066667	-0.407360801662363	0.040283651600683
ANKRD36BP1	13.4985108066667	11.035083579	-0.290702697380659	0.0990873656974547
ANKRD36BP2	284.4214351	104.282122566667	-1.44753834312053	1.78667364166217e-06
ANKRD37	9.17158672066667	18.5803772866667	1.01853654442444	0.000716652842551433
ANKRD39	126.6321817	172.980516633333	0.449965460493228	0.0302717766523195
ANKRD40	36.8942772766667	42.0840053733333	0.189874965450876	0.0283262928808028
ANKRD42	2.41202710966667	1.36625946233333	-0.820014634676711	0.000340430554884461
ANKRD44	30.5033942533333	20.4861101133333	-0.574323714397272	0.0203225130836732
ANKRD46	10.6134196466667	8.27564005066667	-0.3589467662945	0.016266103028787
ANKRD49	50.5593354533333	46.6889551233333	-0.114896198894728	0.0371982980033403
ANKRD50	6.91810998133333	8.01473619733333	0.212277086002237	0.122460787701066
ANKRD52	22.61731774	25.6562343766667	0.181881592707097	0.0553123577034403
ANKRD54	29.6162813466667	31.39788165	0.084276721156868	0.196493658759915
ANKRD6	2.63367669066667	1.797968683	-0.550710359444799	0.00336583517349713
ANKRD61	1.86862343033333	1.94170137666667	0.0553454761399154	0.835023865151346
ANKRD9	5.435611154	7.81896956333333	0.524536237883806	0.0522554613679907
ANKS1A	8.73180706633333	7.64151014966667	-0.19242247527697	0.13759391590472
ANKS3	8.7983845	7.062328582	-0.317094704627644	0.015026684041937
ANKS6	8.97344307133333	8.60244029433333	-0.0609156733236949	0.256511875581458
ANKZF1	69.1787216733333	55.4037623033333	-0.320344406262763	0.00416576976969062
ANLN	23.5283188933333	38.1203705933333	0.696163901532507	0.00241579742158269
ANO10	6.231742831	7.14521074166667	0.197340864879467	0.121301857477218
ANO5	1.685842731	2.67398871266667	0.66552341926412	0.00149913629907374
ANO6	23.6902125	31.50717492	0.411389261862789	0.0116537816223846
ANO8	3.44329354666667	3.217372241	-0.0979063169295795	0.702754825578872
ANO9	1.907609875	1.731502112	-0.139742008906107	0.544854033228452
ANP32A	272.646882233333	306.383966	0.168307140570149	0.0232495331007447
ANP32A-IT1	1.84356527833333	0.965603099	-0.932996289968745	0.0325213702665488
ANP32AP1	0.668068748	0.695751756	0.0585760730589543	0.92522892716677
ANP32B	399.371995666667	545.579331933333	0.450055818866261	0.0037513655236061
ANP32E	176.6800225	268.455598966667	0.603544573148392	0.00329264900909001
ANPEP	3.23417801933333	2.31493590733333	-0.482426840729613	0.0633820988314302
ANXA1	9.53741592833333	7.983272146	-0.256618242029167	0.292891031750086
ANXA11	294.444046266667	216.106988466667	-0.446247775343846	0.000496968413122711
ANXA2	348.346882766667	426.202318966667	0.29101378966438	0.00459098658980298
ANXA2P2	1.85932889833333	1.951835986	0.0700498349933674	0.787593548583788
ANXA4	15.95372465	13.6409902566667	-0.225944903903966	0.099555109649705
ANXA5	245.033880566667	280.514202566667	0.195092574129661	0.00324009711404056
ANXA6	585.3090131	461.8107873	-0.341896621731526	0.000743842426727614
ANXA7	152.304741933333	172.803897633333	0.182174898074875	0.0185377342712612
ANXA9	14.0785680033333	7.65069421566667	-0.879838030776015	0.00296477866217729
AOC2	3.01140672233333	2.347214364	-0.359487967589106	0.0406575351660714
AOC3	8.61671888166667	5.90085747766667	-0.546214003468546	0.0347734378148557
AP1AR	23.0115953033333	22.4754957133333	-0.0340080676235895	0.604987933458204
AP1B1	91.8737517633333	90.7581650533333	-0.0176253029613274	0.761632138572552
AP1G1	66.7401574233333	60.30211784	-0.146346418307253	0.0734666865518743
AP1G2	20.5104133633333	15.4302432833333	-0.410595759373816	0.0138534995228523
AP1M1	49.9124480733333	51.76948834	0.0527023935529818	0.240173500194119
AP1S1	67.51180762	61.75091931	-0.128679232603189	0.109734810762959
AP1S2	75.60789906	64.96145717	-0.21895297203594	0.00431421631586611
AP1S3	16.4797156733333	20.2120559533333	0.294524727176388	0.0946623138067856
AP2A1	45.7129556866667	48.8067827966667	0.0944785534894217	0.248174144271265
AP2A2	41.7219370233333	35.8907073233333	-0.217195783742525	0.0573219943144928
AP2B1	70.0525534666667	59.0369545966667	-0.246819336567834	0.0162261146084872
AP2M1	493.076783666667	472.643001333333	-0.061061433178004	0.214353226923944
AP2S1	191.329527233333	223.043975033333	0.221268640823676	0.00107701600785334
AP3B1	42.9982886166667	41.8167958233333	-0.0401967190953315	0.525872936309223
AP3D1	133.823459833333	119.9843034	-0.157485367086757	0.102248209984603
AP3M1	74.4106441166667	72.27425942	-0.0420270865323284	0.389633216052823
AP3M2	25.7405892366667	29.2647689933333	0.185119811378595	0.0265555624639984
AP3S1	71.7346786366667	62.2245292466667	-0.205187317754343	0.0363784192948918
AP4B1	12.0386756033333	12.3331737833333	0.034867419181177	0.72756209719373
AP4B1-AS1	1.34743070266667	1.194569575	-0.173720195432836	0.729276772938771
AP4E1	13.63201631	13.2896816466667	-0.0366924214113198	0.562147292523912
AP4M1	13.32706843	14.58618008	0.130242646626367	0.0256440535376211
AP4S1	1.28979925533333	1.020787804	-0.337463544192252	0.102087947118618
AP5B1	17.5438930133333	18.62389043	0.0861855563039048	0.350178870074935
AP5M1	37.00080302	35.2016808266667	-0.071912264564205	0.371036132008546
AP5S1	11.0415198233333	10.2589348453333	-0.106057819296848	0.210072724182542
AP5Z1	21.587279	17.9956567766667	-0.262532651826795	0.0934136775562469
APAF1	2.053849045	1.67985943	-0.289989635626635	0.0198955837216041
APBA1	0.125544640333333	0.168158841666667	0.421624197324141	0.470166800370693
APBA3	24.8299735466667	21.5167555033333	-0.206622173190514	0.06001185855225
APBB1	1.184932967	0.773235018	-0.615826566124293	0.0682818344430774
APBB1IP	12.0837033833333	7.83478437066667	-0.625097201586083	0.0116643001018793
APBB2	1.20159315666667	1.636784301	0.445915711316265	0.0779587587534496
APBB3	12.17333198	8.85549651766667	-0.459078999578078	0.00682955306231218
APC	9.06090956266667	7.32147230766667	-0.307522084124331	0.0450032488187501
APC2	2.19657859333333	1.11073702266667	-0.983740834148973	0.00275576865428853
APEH	96.50518908	93.5914661166667	-0.0442295305370729	0.163043936175071
APEX1	143.807833966667	143.026633933333	-0.00785844329597918	0.768618235634025
APEX2	39.3058398966667	50.9911351733333	0.375502777865551	0.0160569062975941
APH1A	351.668609833333	326.2710706	-0.108145490821532	0.000925081706744199
APH1B	0.948780059	0.679259082333333	-0.482111737569605	0.0308972984432501
API5	189.487921166667	221.219771133333	0.22337444240476	0.00631342980206369
APIP	93.02101076	102.396620386667	0.138539578505537	0.0994888620248826
APITD1	4.286186937	6.08305065133333	0.505100244219475	0.00535435864895789
APLF	3.55662030933333	2.85062141233333	-0.319230516852619	0.0290220085426281
APLN	1.42561966266667	2.12562757633333	0.576299709243706	0.0180533272676894
APLP1	0.184544084	0.220050726666667	0.253870646606943	0.129130262606825
APLP2	64.3962870733333	74.1933831666667	0.204313019240294	0.0101638743416954
APMAP	192.797621466667	168.061735333333	-0.198095967257885	0.00225305417503172
APOA1BP	198.816919366667	213.965717533333	0.105939124801435	0.165727317912735
APOBEC2	1.36692692766667	0.816007389333333	-0.744282000651723	0.0858585309479691
APOBEC3B	57.8126462466667	128.3701527	1.1508527857539	0.00194918921770092
APOBEC3C	223.048541133333	247.696899466667	0.151218097754494	0.062542423952387
APOBEC3D	56.7473238	54.13860145	-0.0678947373799328	0.408227514762328
APOBEC3F	18.4185747	13.9626893133333	-0.399584582825736	0.00782701875429056
APOBEC3G	79.17700659	83.3341806066667	0.0738268321964693	0.167875790503135
APOBEC3H	9.48846163733333	7.051482462	-0.428247609227206	0.0653049386183222
APOBR	0.655187337	0.247318910666667	-1.40553491757903	0.0331194358792753
APOE	1.33798070166667	1.317659695	-0.0220794862166865	0.942303759918035
APOL1	193.755099266667	109.492714866667	-0.823399397046537	0.00014218579599558
APOL2	147.455691733333	100.57433438	-0.552019320985497	0.000220757732549266
APOL3	62.2096556733333	35.44757871	-0.811451435255931	6.9396172653112e-05
APOL6	27.6043692566667	25.48685341	-0.115143366605069	0.147437067471431
APOLD1	3.97624312566667	2.910091561	-0.450341426808669	0.0497322442508578
APOM	0.869865423	0.893456499666667	0.038605270811614	0.918274272100134
APOO	34.84643408	56.9100589866667	0.707672645640046	8.36550892313898e-06
APOOL	11.1446116833333	11.2081425066667	0.00820085523138866	0.905388428119283
APOPT1	36.42314114	38.41530545	0.0768258789130521	0.278471095009202
APP	259.7487368	228.268923366667	-0.18638226930506	0.0412635188642722
APPBP2	31.90162105	26.7316345733333	-0.255081677493599	0.0302918526484175
APPL1	52.21447006	57.80964092	0.146860438675641	0.0488856468874847
APPL2	55.86880824	37.1035631033333	-0.590485308536004	0.000958906657877341
APRT	210.963750266667	205.088578733333	-0.0407479719011863	0.0623239238518647
APTR	7.82471170166667	7.01124587833333	-0.158366767712781	0.256885991874616
APTX	49.5839602266667	59.8605124466667	0.271731126546642	0.000483255026589946
AQP1	0.668960105666667	0.744126852	0.153628403492493	0.759954058024559
AQP11	1.44272493333333	1.16070688633333	-0.313792571104383	0.507863826276693
AQP3	346.306183	387.453673633333	0.16197567727447	0.0189786023134956
AQR	45.1982183766667	44.9256252666667	-0.008727322567703	0.879802996837681
ARAF	60.3167156933333	61.5772578833333	0.0298397491671576	0.679326853531498
ARAP1	52.24628461	51.2146967033333	-0.0287705772892652	0.704079597425027
ARCN1	119.825331	120.907556766667	0.0129714911774149	0.809702136245121
AREL1	17.02294131	14.4628748366667	-0.235125984338564	0.0766768922607216
ARF1	859.1430417	901.5247125	0.0694686885486218	0.0233256764917495
ARF3	95.10213208	83.5479845433333	-0.186872658926245	0.010729462613554
ARF4	152.290759566667	161.075469866667	0.0809083960470861	0.156093694597833
ARF5	383.5396202	341.5158095	-0.167423252408242	0.00948389924513721
ARF6	78.1868306666667	68.5314491	-0.190159435703016	0.0344770638480887
ARFGAP1	35.13770799	32.7301381	-0.102400398714694	0.156331198531023
ARFGAP2	85.55100665	69.7171115066667	-0.295272033023659	0.00376548220900784
ARFGAP3	59.40260718	62.0595003933333	0.0631258302840706	0.18800824785422
ARFGEF1	28.24179546	25.87060239	-0.126518163062721	0.25303544858334
ARFGEF2	59.0863299366667	55.6688884733333	-0.0859531131817678	0.29660101165138
ARFIP1	29.4866806366667	28.2595610633333	-0.0613243675872107	0.460197541682204
ARFIP2	33.1147196566667	28.16694606	-0.233469493569818	0.00832841965031921
ARFRP1	33.2383036066667	36.0163053966667	0.115803442420249	0.161735022018318
ARG1	0.510779634333333	0.688061810666667	0.42983716895055	0.45890757464964
ARG2	5.784100256	7.07149193566667	0.289922066589949	0.22344082942549
ARGFXP2	0.778536559	0.377120561666667	-1.04573897547028	0.0959680631914567
ARGLU1	240.1639863	215.128639066667	-0.158820231701639	0.00883910198018358
ARHGAP1	56.2566115833333	50.0558306933333	-0.168484530222014	0.0719308111788478
ARHGAP10	44.7073581033333	47.46944031	0.0864867446562827	0.179183571808526
ARHGAP11A	42.1847233866667	67.8944207833333	0.686572384551538	0.000198527410625803
ARHGAP11B	15.2303352033333	19.6144907533333	0.364972185186098	0.0837521310077979
ARHGAP12	7.38622228166667	5.89193878633333	-0.326094238070724	0.0240387039240903
ARHGAP15	36.43540271	27.98116605	-0.380884851760384	0.0310903528835467
ARHGAP17	32.9470021033333	13.7624858566667	-1.25940611706847	0.00273198319290453
ARHGAP18	93.32734621	49.54067921	-0.913686224446098	6.11072504317019e-06
ARHGAP19	16.2145891333333	20.7047005433333	0.352665869495767	0.0170013771887855
ARHGAP21	15.9708740433333	18.0130098966667	0.17359599977758	0.059989869793822
ARHGAP23	9.17634382066667	15.3628391366667	0.743453506030074	0.00683420583941045
ARHGAP25	52.4825294566667	31.8075099433333	-0.722469819344449	0.000177168475991119
ARHGAP26	6.65481409266667	6.30309339366667	-0.0783383244377294	0.488561049132283
ARHGAP27	27.5484369566667	25.7357850566667	-0.0981946736075645	0.307385723036469
ARHGAP30	256.8244682	192.638935166667	-0.41488333498475	0.00029736304277784
ARHGAP31	13.4359395233333	8.741005738	-0.620226016437465	0.00186549806521013
ARHGAP32	3.12801411466667	3.58053191933333	0.194926905785638	0.224469051959632
ARHGAP33	8.36231110366667	10.13861083	0.277886368822035	0.250315126246624
ARHGAP35	19.5887533233333	15.9602613433333	-0.295541308502216	0.0259951350270501
ARHGAP4	200.994755533333	142.824309833333	-0.492916299859692	0.00411337882164653
ARHGAP42	4.13669437866667	5.474971115	0.404372978944455	0.0257092155823323
ARHGAP44	1.55184211266667	1.780222751	0.198075987726042	0.364975548963174
ARHGAP5	10.0663143243333	7.926461096	-0.34478675339496	0.00674960497819891
ARHGAP6	75.69406531	32.62704728	-1.21411176144263	9.53801768731361e-05
ARHGAP9	1.09117963933333	2.623102079	1.26538532169134	0.00012484946190551
ARHGDIA	519.5564363	582.0123708	0.163769349305356	0.0771675874483792
