siIRF4 KMS12BM	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
AMFR	60.8281542166667	47.7135404133333	-0.3503404870666	0.00369103693502737
AMH	37.0035669333333	8.56488874233333	-2.11115793406375	2.71418743714766e-05
AMIGO1	1.36413434366667	1.11492945633333	-0.291033300870364	0.456947672820334
AMIGO3	11.8245309966667	9.07558286633333	-0.381720756014118	0.0150747658900026
AMMECR1	20.6222616533333	17.5049737766667	-0.236437661902189	0.0117292355729788
AMMECR1L	13.4193180933333	15.6680304733333	0.22351247693485	0.00917564247884362
AMN1	4.16230213933333	3.57830788766667	-0.21810416708594	0.27064785276622
AMOTL1	0.282249153666667	10.070727465	5.1570548357832	7.42055228022501e-05
AMPD1	0.574838880666667	18.0586101566667	4.97338540745987	3.06334587668391e-05
AMPD2	27.67307417	15.9869459133333	-0.79158856213682	0.000364981758919973
AMPD3	21.4908994166667	8.493913295	-1.33922457533944	0.000913519664984779
AMT	3.60737302866667	1.347686191	-1.42046401222817	0.00602615789404496
AMY2B	2.368888951	6.865259086	1.53510359747606	0.00311268746392362
AMZ1	0.390215968666667	1.450446562	1.89415242094609	0.0205435182780646
AMZ2	36.51355121	80.3528509666667	1.13791722423722	8.93640559012254e-05
AMZ2P1	2.39188979266667	4.09347702433333	0.775175879584646	0.0187290380954859
ANAPC1	49.02932124	46.0562067966667	-0.0902491939312911	0.00950692164861301
ANAPC10	5.23778153366667	14.56633906	1.47561054052875	0.0029063537728958
ANAPC11	80.2564145	131.7895686	0.715547573287882	0.00107471592802421
ANAPC13	23.20765837	45.1482145333333	0.960067971376772	5.42270634362142e-05
ANAPC15	33.2596019833333	23.2820466933333	-0.514553014842997	0.0015797332167081
ANAPC16	50.05161189	78.7067236066667	0.653070353611037	4.56549591423322e-05
ANAPC2	79.1465510666667	49.9279538033333	-0.664678702137319	0.0040643400704557
ANAPC4	32.0467664666667	36.3336450566667	0.181127311176237	0.0278581733174973
ANAPC5	253.363028566667	117.658369733333	-1.10660206617542	0.000275898573210421
ANAPC7	49.58944998	34.65378441	-0.517020311540629	9.07876326719845e-05
ANG	0.436328954	3.79625647633333	3.12108934796566	0.0139752816668075
ANGEL1	36.7744481566667	10.2202000303333	-1.84728025926593	0.0017163787486926
ANGEL2	14.4089197833333	40.7799375233333	1.50089738235675	2.45823214360655e-05
ANGPT1	23.67086582	0.264472683333333	-6.48384994894989	6.48508377398082e-05
ANGPTL4	0.661649162666667	0.971143456666667	0.553617989953877	0.539328644037263
ANGPTL6	1.962802182	0.111896905333333	-4.13267273811562	0.00112175322320397
ANKAR	1.54013132233333	2.40704136266667	0.644207562935978	0.0054078670460323
ANKDD1A	25.4808068333333	11.3332359666667	-1.16885110918565	0.00690202398100725
ANKEF1	17.6222281666667	13.5770475366667	-0.376226565769199	0.00458892879308292
ANKFY1	15.3313657933333	23.6774884966667	0.627029835382852	0.00127220542207675
ANKH	20.8338276966667	21.6154924933333	0.0531377843765791	0.256972515657792
ANKHD1	1.143316669	2.32746514733333	1.02553451635624	0.0083915966935161
ANKIB1	21.7004724566667	38.5743676833333	0.829916055154188	0.000190269734392312
ANKLE1	104.792045833333	1.22707523466667	-6.41616169755047	0.000201750551876946
ANKLE2	60.0315297	37.3889281033333	-0.683109319208781	0.000440021701227056
ANKMY1	12.55131861	8.539648186	-0.555590397612401	0.005759941264134
ANKMY2	10.9199349566667	5.049561171	-1.11273434113503	0.000263906007788056
ANKRA2	9.756873876	14.9985519733333	0.62033233902209	0.0126645263791363
ANKRD10	93.9628058333333	133.475037733333	0.506408257275772	0.00831398933910036
ANKRD11	23.9290765633333	13.7788498033333	-0.796309260180783	0.00234354670198071
ANKRD12	29.1430515566667	193.550895966667	2.73148913161163	4.10130659387919e-05
ANKRD13A	47.29038261	35.3086752733333	-0.421524119750323	0.0295729659595497
ANKRD13B	47.54836597	9.255332577	-2.36103902549897	4.54523633924871e-07
ANKRD13C	9.198400382	41.0490274533333	2.15789314072606	0.00017836222674133
ANKRD13D	63.8049000033333	32.1218790533333	-0.990110932864269	0.000264953288621
ANKRD16	6.54799439966667	12.40851162	0.922205083988917	0.000629061951485424
ANKRD17	24.7808228633333	46.1853543233333	0.898211342267664	0.000225408324284262
ANKRD18B	5.13789309566667	1.194793523	-2.10441555043811	0.00338189113073188
ANKRD18DP	0.588094161666667	2.23169998633333	1.9240240214171	0.00143617179590026
ANKRD19P	1.348584431	3.480416523	1.3678141252604	0.00436098088688815
ANKRD20A12P	3.169208295	0.613189019666667	-2.3697187153143	0.00117476440072426
ANKRD23	3.593810297	25.72903646	2.83981126803236	0.00213287690270147
ANKRD24	0.792569607	0.241910789333333	-1.71206252911291	0.00569517626508909
ANKRD26	6.108331825	7.42050928	0.280739768156001	0.0046897774681905
ANKRD27	39.0690584166667	22.6638307	-0.785634756425992	1.8938083645676e-05
ANKRD28	43.91963369	40.22388953	-0.126813428960534	0.143127794925498
ANKRD30BL	2.660663139	0.524373827	-2.34311828189111	0.00695412178130089
ANKRD32	11.0966473366667	27.53744307	1.31127075071797	0.00968041243401065
ANKRD33B	0.064515653	9.87297571933333	7.25769193451097	0.000196609036579515
ANKRD34A	4.88153380566667	0.150582413666667	-5.01870932760381	0.00814066875372995
ANKRD35	0.765017271333333	0.646029679	-0.243891874290981	0.203400358385203
ANKRD36	8.95041468666667	12.17613474	0.444029797426058	0.0419733657313004
ANKRD36B	6.133764307	7.97262042066667	0.378281252125148	0.017194198914766
ANKRD36BP1	7.71934324066667	11.035083579	0.515547542756891	0.0459437442707427
ANKRD36BP2	1.49418834066667	104.282122566667	6.12498603320352	0.000264650592446626
ANKRD37	2.72396275166667	18.5803772866667	2.77000091615427	0.00135218886668865
ANKRD39	30.5251210633333	172.980516633333	2.50254062940871	0.00308969110946444
ANKRD40	94.1001903966667	42.0840053733333	-1.16092562138969	0.000330959479784575
ANKRD42	3.43530450266667	1.36625946233333	-1.33020649641885	4.46376033854751e-05
ANKRD44	14.6506306533333	20.4861101133333	0.483683304080245	0.00323218544061804
ANKRD46	29.30210624	8.27564005066667	-1.82406156793093	0.00024877778690652
ANKRD49	35.83102729	46.6889551233333	0.38187189532063	0.00372395131954855
ANKRD50	0.059442884	8.01473619733333	7.07500711201354	0.00115037310000834
ANKRD52	20.5712831933333	25.6562343766667	0.318677649414461	0.0115396094569664
ANKRD54	31.1568772066667	31.39788165	0.011116584634439	0.581416976391803
ANKRD6	10.9074669033333	1.797968683	-2.60087629879651	0.0011261360070188
ANKRD61	0.850294429666667	1.94170137666667	1.19128694714552	0.0357830214247446
ANKRD9	12.8497763	7.81896956333333	-0.716692846889923	0.00384546545841689
ANKS1A	14.24636337	7.64151014966667	-0.898664010033338	4.24896514869169e-05
ANKS3	11.81401413	7.062328582	-0.742283391969523	0.00448847993758421
ANKS6	34.2609731266667	8.60244029433333	-1.99374825037419	0.000617175657888246
ANKZF1	71.5762618666667	55.4037623033333	-0.369497251007874	0.00216802406660534
ANLN	35.1034456166667	38.1203705933333	0.118949497936525	0.158333700786591
ANO10	15.5666290366667	7.14521074166667	-1.12340809364372	0.00308605663693735
ANO5	4.898589966	2.67398871266667	-0.87337316101654	0.0253160086302107
ANO6	24.25858947	31.50717492	0.377184734857403	0.0103297531390959
ANO8	12.5441594766667	3.217372241	-1.963061039428	0.000130762774811899
ANO9	59.9085957033333	1.731502112	-5.11266696380766	0.00131752704268865
ANP32A	405.958955266667	306.383966	-0.405993071560448	0.00112443542019958
ANP32A-IT1	1.332633058	0.965603099	-0.464777376029681	0.177364954442999
ANP32AP1	0.916468101666667	0.695751756	-0.397512022834285	0.526665151541339
ANP32B	875.104478766667	545.579331933333	-0.681666278574024	0.000800454854704292
ANP32E	326.866492933333	268.455598966667	-0.284017999728813	0.0078472783295797
ANPEP	0.182802732333333	2.31493590733333	3.66261271125974	0.00337481401295028
ANXA1	0.303263136666667	7.983272146	4.7183381466491	0.00936970829104175
ANXA11	665.1373663	216.106988466667	-1.62190659457063	9.47206995543178e-05
ANXA2	551.262008033333	426.202318966667	-0.371199734113338	0.003330967935533
ANXA2P2	4.239826276	1.951835986	-1.1191733251243	0.0680900283323353
ANXA4	11.49090594	13.6409902566667	0.247455835279339	0.110807500128079
ANXA5	286.3657605	280.514202566667	-0.0297851891700411	0.334797669973375
ANXA6	158.7385377	461.8107873	1.54064945244368	1.10601711826035e-06
ANXA7	127.8716998	172.803897633333	0.434438751806875	0.00103063921551529
ANXA9	12.6178850533333	7.65069421566667	-0.721807545835212	0.0400212107735841
AOC2	1.11750542833333	2.347214364	1.07066776547728	0.00532050876588036
AOC3	1.49456653666667	5.90085747766667	1.98119748776525	0.0178012901380132
AP1AR	41.3385300366667	22.4754957133333	-0.879134152879647	0.000563926240899129
AP1B1	61.4173282033333	90.7581650533333	0.563381687839105	0.000289971687489403
AP1G1	23.1243934433333	60.30211784	1.38279314717806	1.30811952544448e-05
AP1G2	27.8617623366667	15.4302432833333	-0.852525706875449	0.000706788175560189
AP1M1	78.7041906733333	51.76948834	-0.604338395837689	9.94111355594262e-05
AP1S1	165.7405881	61.75091931	-1.42439442650134	0.00114372058818407
AP1S2	29.3985690366667	64.96145717	1.14383806023369	2.63802710913063e-05
AP1S3	10.134382576	20.2120559533333	0.995957881733858	0.0107282918184324
AP2A1	63.20919847	48.8067827966667	-0.373052864225735	0.00280414066910553
AP2A2	49.1287273733333	35.8907073233333	-0.452956512477917	0.00157189633305452
AP2B1	70.8978528133333	59.0369545966667	-0.26412363285427	0.0167617981219074
AP2M1	499.666897433333	472.643001333333	-0.0802157512364775	0.0969676411360873
AP2S1	193.291706933333	223.043975033333	0.206548436997116	0.00202802640734484
AP3B1	29.26301577	41.8167958233333	0.515004063351016	0.00803157815252155
AP3D1	72.8306160666667	119.9843034	0.720228727844809	0.000161606921760724
AP3M1	46.43349299	72.27425942	0.638316108099565	0.00249211147507365
AP3M2	34.43774008	29.2647689933333	-0.234825580811246	0.00683315677188876
AP3S1	57.8799806866667	62.2245292466667	0.104418970212625	0.0633005087766287
AP4B1	20.4367019033333	12.3331737833333	-0.72861828490684	0.00125450513428633
AP4B1-AS1	1.77140636866667	1.194569575	-0.568404328105432	0.231932821811606
AP4E1	13.52617187	13.2896816466667	-0.0254470451863267	0.764591377660754
AP4M1	28.46110954	14.58618008	-0.964389794871326	0.00280639263656872
AP4S1	6.02268374533333	1.020787804	-2.56072350661975	1.49993179094119e-06
AP5B1	71.30128603	18.62389043	-1.93677362259005	0.00050771035502077
AP5M1	33.0405326866667	35.2016808266667	0.0914073706103756	0.0706433928323855
AP5S1	21.5624205166667	10.2589348453333	-1.07163819074056	0.00280553589342269
AP5Z1	14.6217546	17.9956567766667	0.299532312354845	0.119053738831605
APAF1	11.81536053	1.67985943	-2.81425123290871	0.000971295514196062
APBA1	1.25560884333333	0.168158841666667	-2.90049055325953	0.00238907788382155
APBA3	30.0950918133333	21.5167555033333	-0.484067666774937	0.00790308872834918
APBB1	9.69999342966667	0.773235018	-3.64900488966903	0.000575902801898601
APBB1IP	0.520835587	7.83478437066667	3.91099363767885	2.61263836961174e-05
APBB2	0.0329603563333333	1.636784301	5.63398856308411	0.000113730921118726
APBB3	11.2108919866667	8.85549651766667	-0.34025596508172	0.0197228997330064
APC	8.58247454366667	7.32147230766667	-0.229259877342528	0.0456177764258926
APC2	5.90079478566667	1.11073702266667	-2.40939200034911	0.0102379277436482
APEH	125.828659766667	93.5914661166667	-0.427011666995835	0.0108651758580871
APEX1	382.636362	143.026633933333	-1.41969015397474	6.84838460092781e-05
APEX2	61.1273293333333	50.9911351733333	-0.261571080964577	0.00429123530568779
APH1A	234.217008433333	326.2710706	0.478225228342448	0.00047932311584844
APH1B	17.29651305	0.679259082333333	-4.67037546111718	0.00260712511044597
API5	175.103002633333	221.219771133333	0.337276506655053	0.001942178291681
APIP	93.5402672533333	102.396620386667	0.130508644001749	0.112338181835933
APITD1	4.064598445	6.08305065133333	0.581682186283292	0.00404971586178734
APLF	2.40258183733333	2.85062141233333	0.246690876102463	0.269000164432661
APLN	5.04873731866667	2.12562757633333	-1.2480337676659	0.000863528851834601
APLP1	1.88560344266667	0.220050726666667	-3.09911825670373	0.0174343167150354
APLP2	394.052302433333	74.1933831666667	-2.40902469788023	2.98016259235008e-05
APMAP	133.9565652	168.061735333333	0.327225996697107	0.00048006559020908
APOA1BP	337.415923	213.965717533333	-0.657148396862026	0.000430292457164752
APOBEC2	0.934237096666667	0.816007389333333	-0.195206516236639	0.56719589207605
APOBEC3B	60.9749667966667	128.3701527	1.07402082839502	0.000214861146317916
APOBEC3C	316.4225594	247.696899466667	-0.353276650829391	0.0122087586317918
APOBEC3D	46.7106849233333	54.13860145	0.21290501955469	0.0478658799153223
APOBEC3F	9.551817911	13.9626893133333	0.54772960216878	0.00343288725307542
APOBEC3G	73.03262456	83.3341806066667	0.190367279892804	0.023411870665756
APOBEC3H	3.01991480466667	7.051482462	1.22341874306989	0.0221026531501507
APOBR	4.09913616766667	0.247318910666667	-4.05087545372707	0.0154090605567651
APOE	2.41825181466667	1.317659695	-0.875986660265268	0.0853910826573051
APOL1	4.80293323166667	109.492714866667	4.51077531962907	8.99209800656181e-05
APOL2	56.2496155866667	100.57433438	0.838347047956681	0.000244197317907414
APOL3	0.989842684	35.44757871	5.16234402011723	0.000750648564473174
APOL6	0.366522098	25.48685341	6.11970927738526	0.00121985215203322
APOLD1	5.02993718033333	2.910091561	-0.789475836347886	0.0153713622528685
APOM	0.465965248333333	0.893456499666667	0.939175126725143	0.00474081506800246
APOO	54.4911588866667	56.9100589866667	0.0626615011591424	0.619551811508472
APOOL	14.9693360733333	11.2081425066667	-0.417463031522517	0.00249660729870136
APOPT1	75.15783484	38.41530545	-0.968242281004079	0.00429519850118219
APP	2.64566398433333	228.268923366667	6.43096081148704	0.000153108912210928
APPBP2	9.85082197333333	26.7316345733333	1.44023204129427	0.00303915280757857
APPL1	63.77189311	57.80964092	-0.14161059797428	0.0572456080905202
APPL2	26.2264401433333	37.1035631033333	0.500535741290847	0.000652766792095382
APRT	233.405184466667	205.088578733333	-0.186589455794506	0.101928789198308
APTR	14.1691529233333	7.01124587833333	-1.01501077706267	9.9670106301324e-05
APTX	51.4514561066667	59.8605124466667	0.218392722518138	0.00298941133443138
AQP1	0.0994747833333333	0.744126852	2.9031458231787	0.0569933751845461
AQP11	4.57495359733333	1.16070688633333	-1.97875341658288	0.00904760740380231
AQP3	493.580764966667	387.453673633333	-0.349262350076359	0.000534900234541899
AQR	45.0354539466667	44.9256252666667	-0.0035226204952216	0.883442564019481
ARAF	54.12153946	61.5772578833333	0.186194747062741	0.0856630515723576
ARAP1	88.2109692766667	51.2146967033333	-0.784400200854461	0.0110473236972145
ARCN1	161.145390833333	120.907556766667	-0.414458507877892	0.000453644059035378
AREL1	36.7877875933333	14.4628748366667	-1.34687256528858	0.000163833715671266
ARF1	456.0539051	901.5247125	0.983162679672652	0.000174919620560384
ARF3	143.665918533333	83.5479845433333	-0.782040924656092	0.00186691724333566
ARF4	101.98817498	161.075469866667	0.659334914590316	0.000334327336217199
ARF5	421.661532333333	341.5158095	-0.304133046801549	0.00995152083985196
ARF6	125.935152833333	68.5314491	-0.877842946812799	6.13310802622086e-05
ARFGAP1	50.4751577233333	32.7301381	-0.624953824021225	0.000961211550029028
ARFGAP2	93.27451937	69.7171115066667	-0.419970223564444	0.0145838750567579
ARFGAP3	11.9189725666667	62.0595003933333	2.38039220389369	1.94683818221861e-05
ARFGEF1	20.26405403	25.87060239	0.352390818356125	0.0219136822760639
ARFGEF2	39.1234240266667	55.6688884733333	0.508838639120468	0.00419738881484789
ARFIP1	13.8309669433333	28.2595610633333	1.03083703648262	0.00337983160746561
ARFIP2	32.6861950933333	28.16694606	-0.214678295754556	0.00384051302680802
ARFRP1	42.30188535	36.0163053966667	-0.23207176901521	0.0256683978928957
ARG1	0.578065193333333	0.688061810666667	0.251305965489701	0.435442764856902
ARG2	28.4365945833333	7.07149193566667	-2.00766217525948	0.00423545528725297
ARGFXP2	1.078629203	0.377120561666667	-1.51610128177243	0.0937913053795999
ARGLU1	383.438965533333	215.128639066667	-0.833797356107953	0.00448438438378451
ARHGAP1	41.8460877833333	50.0558306933333	0.258445378821953	0.0185279893877908
ARHGAP10	0.21965083	47.46944031	7.75564327851068	1.97329265559893e-07
ARHGAP11A	70.6995455466667	67.8944207833333	-0.0584079154567966	0.234645938005357
ARHGAP11B	32.6146930266667	19.6144907533333	-0.733602170239077	0.00162787616942214
ARHGAP12	19.6879239	5.89193878633333	-1.740496639612	0.00394747109803412
ARHGAP15	65.1937360066667	27.98116605	-1.22027726829576	0.0003336424513592
ARHGAP17	4.41490903933333	13.7624858566667	1.64028546182184	0.000975424951527376
ARHGAP18	0.501072588666667	49.54067921	6.62745022121499	0.000354591144082725
ARHGAP19	23.3978195733333	20.7047005433333	-0.176415755475947	0.140455638991123
ARHGAP21	0.094966392	18.0130098966667	7.56740651100306	0.000944702130759563
ARHGAP23	6.505540195	15.3628391366667	1.23970409576067	6.72148305853264e-05
ARHGAP25	3.59345746966667	31.8075099433333	3.14592291838708	0.00109343656343149
ARHGAP26	0.085157268	6.30309339366667	6.20978656299269	0.000705857498933745
ARHGAP27	31.9341352166667	25.7357850566667	-0.31132359067101	0.0190391146815298
ARHGAP30	171.700667866667	192.638935166667	0.166003671550016	0.0869404027915316
ARHGAP31	0.799154710666667	8.741005738	3.45125255461727	0.00147660845928895
ARHGAP32	0.082330025	3.58053191933333	5.44261145398183	0.0026737442818243
ARHGAP33	11.5633009366667	10.13861083	-0.189693306935832	0.361545115317622
ARHGAP35	26.24785474	15.9602613433333	-0.717715239528932	0.0113656930928774
ARHGAP4	277.2535801	142.824309833333	-0.95696453119932	0.000583853834347887
ARHGAP42	6.72296424733333	5.474971115	-0.296246124025357	0.0364866340448239
ARHGAP44	2.339653614	1.780222751	-0.394237184230812	0.0880748120521864
ARHGAP5	9.69460639833333	7.926461096	-0.290505432184526	0.0285197575202873
ARHGAP6	0.377574470333333	32.62704728	6.43316340014791	0.000994626067667891
ARHGAP9	28.7750052966667	2.623102079	-3.45547033709107	0.006892321845576
