"","...1","Tf","In_Degree","Out_Degree","Total_Connections","file"
"320",430,"ARID3B",100,97,197,"MM7_jia_DEGREE_TABLE.txt"
"321",431,"ARID5A",103,100,203,"MM7_jia_DEGREE_TABLE.txt"
"322",432,"ATF4",116,117,233,"MM7_jia_DEGREE_TABLE.txt"
"323",433,"ATF5",93,116,209,"MM7_jia_DEGREE_TABLE.txt"
"324",434,"BACH1",110,104,214,"MM7_jia_DEGREE_TABLE.txt"
"325",435,"BCL11A",117,118,235,"MM7_jia_DEGREE_TABLE.txt"
"326",436,"BCL6B",105,119,224,"MM7_jia_DEGREE_TABLE.txt"
"327",437,"BCLAF1",96,119,215,"MM7_jia_DEGREE_TABLE.txt"
"328",438,"BHLHE40",109,98,207,"MM7_jia_DEGREE_TABLE.txt"
"329",439,"BHLHE41",118,68,186,"MM7_jia_DEGREE_TABLE.txt"
"330",440,"BRCA1",97,45,142,"MM7_jia_DEGREE_TABLE.txt"
"331",441,"CAD",114,116,230,"MM7_jia_DEGREE_TABLE.txt"
"332",442,"CAMTA2",113,31,144,"MM7_jia_DEGREE_TABLE.txt"
"333",443,"CHD2",111,114,225,"MM7_jia_DEGREE_TABLE.txt"
"334",444,"CREB1",99,112,211,"MM7_jia_DEGREE_TABLE.txt"
"335",445,"CREB3L2",114,105,219,"MM7_jia_DEGREE_TABLE.txt"
"336",446,"CREB3L4",112,97,209,"MM7_jia_DEGREE_TABLE.txt"
"337",447,"DDIT3",102,109,211,"MM7_jia_DEGREE_TABLE.txt"
"338",448,"DMRT2",104,84,188,"MM7_jia_DEGREE_TABLE.txt"
"339",449,"ELF1",103,118,221,"MM7_jia_DEGREE_TABLE.txt"
"340",450,"ELF2",88,103,191,"MM7_jia_DEGREE_TABLE.txt"
"341",451,"ERF",93,100,193,"MM7_jia_DEGREE_TABLE.txt"
"342",452,"ESRRA",80,118,198,"MM7_jia_DEGREE_TABLE.txt"
"343",453,"FLI1",117,118,235,"MM7_jia_DEGREE_TABLE.txt"
"344",454,"FOXO3",119,118,237,"MM7_jia_DEGREE_TABLE.txt"
"345",455,"GZF1",108,55,163,"MM7_jia_DEGREE_TABLE.txt"
"346",456,"HBP1",94,115,209,"MM7_jia_DEGREE_TABLE.txt"
"347",457,"HES5",102,85,187,"MM7_jia_DEGREE_TABLE.txt"
"348",458,"HES7",108,115,223,"MM7_jia_DEGREE_TABLE.txt"
"349",459,"HIVEP2",106,112,218,"MM7_jia_DEGREE_TABLE.txt"
"350",460,"IKZF1",112,118,230,"MM7_jia_DEGREE_TABLE.txt"
"351",461,"IKZF3",108,119,227,"MM7_jia_DEGREE_TABLE.txt"
"352",462,"IRF1",111,118,229,"MM7_jia_DEGREE_TABLE.txt"
"353",463,"IRF2",118,101,219,"MM7_jia_DEGREE_TABLE.txt"
"354",464,"IRF4",116,113,229,"MM7_jia_DEGREE_TABLE.txt"
"355",465,"JUNB",118,112,230,"MM7_jia_DEGREE_TABLE.txt"
"356",466,"KLF1",115,119,234,"MM7_jia_DEGREE_TABLE.txt"
"357",467,"KLF13",118,91,209,"MM7_jia_DEGREE_TABLE.txt"
"358",468,"KLF2",114,115,229,"MM7_jia_DEGREE_TABLE.txt"
"359",469,"KLF3",109,117,226,"MM7_jia_DEGREE_TABLE.txt"
"360",470,"KLF6",102,115,217,"MM7_jia_DEGREE_TABLE.txt"
"361",471,"KLF7",92,119,211,"MM7_jia_DEGREE_TABLE.txt"
"362",472,"KLF9",110,117,227,"MM7_jia_DEGREE_TABLE.txt"
"363",473,"LBX2",97,105,202,"MM7_jia_DEGREE_TABLE.txt"
"364",474,"MAZ",114,119,233,"MM7_jia_DEGREE_TABLE.txt"
"365",475,"MEF2A",103,116,219,"MM7_jia_DEGREE_TABLE.txt"
"366",476,"MEF2C",113,114,227,"MM7_jia_DEGREE_TABLE.txt"
"367",477,"MEF2D",114,110,224,"MM7_jia_DEGREE_TABLE.txt"
"368",478,"MEIS2",117,116,233,"MM7_jia_DEGREE_TABLE.txt"
"369",479,"MIXL1",110,91,201,"MM7_jia_DEGREE_TABLE.txt"
"370",480,"MNT",108,67,175,"MM7_jia_DEGREE_TABLE.txt"
"371",481,"MXD1",103,62,165,"MM7_jia_DEGREE_TABLE.txt"
"372",482,"MXI1",107,112,219,"MM7_jia_DEGREE_TABLE.txt"
"373",483,"MYBL2",92,85,177,"MM7_jia_DEGREE_TABLE.txt"
"374",484,"MYNN",85,88,173,"MM7_jia_DEGREE_TABLE.txt"
"375",485,"MZF1",112,119,231,"MM7_jia_DEGREE_TABLE.txt"
"376",486,"NFE2L1",102,99,201,"MM7_jia_DEGREE_TABLE.txt"
"377",487,"NFE2L2",113,107,220,"MM7_jia_DEGREE_TABLE.txt"
"378",488,"NFE2L3",107,113,220,"MM7_jia_DEGREE_TABLE.txt"
"379",489,"NFIX",115,113,228,"MM7_jia_DEGREE_TABLE.txt"
"380",490,"NFKB2",101,116,217,"MM7_jia_DEGREE_TABLE.txt"
"381",491,"NHLH1",97,113,210,"MM7_jia_DEGREE_TABLE.txt"
"382",492,"NR1D1",108,117,225,"MM7_jia_DEGREE_TABLE.txt"
"383",493,"NR3C1",110,115,225,"MM7_jia_DEGREE_TABLE.txt"
"384",494,"NR4A2",109,116,225,"MM7_jia_DEGREE_TABLE.txt"
"385",495,"PBX2",102,99,201,"MM7_jia_DEGREE_TABLE.txt"
"386",496,"POU2F1",93,118,211,"MM7_jia_DEGREE_TABLE.txt"
"387",497,"POU5F1",107,115,222,"MM7_jia_DEGREE_TABLE.txt"
"388",498,"PRDM1",115,119,234,"MM7_jia_DEGREE_TABLE.txt"
"389",499,"PRDM14",100,116,216,"MM7_jia_DEGREE_TABLE.txt"
"390",500,"RARA",103,119,222,"MM7_jia_DEGREE_TABLE.txt"
"391",501,"RFX1",96,119,215,"MM7_jia_DEGREE_TABLE.txt"
"392",502,"RFX3",107,116,223,"MM7_jia_DEGREE_TABLE.txt"
"393",503,"RORA",111,118,229,"MM7_jia_DEGREE_TABLE.txt"
"394",504,"RXRB",106,117,223,"MM7_jia_DEGREE_TABLE.txt"
"395",505,"SIN3A",103,119,222,"MM7_jia_DEGREE_TABLE.txt"
"396",506,"SMAD3",117,119,236,"MM7_jia_DEGREE_TABLE.txt"
"397",507,"SP3",113,119,232,"MM7_jia_DEGREE_TABLE.txt"
"398",508,"TBX6",97,103,200,"MM7_jia_DEGREE_TABLE.txt"
"399",509,"TCF12",103,119,222,"MM7_jia_DEGREE_TABLE.txt"
"400",510,"TCF4",108,113,221,"MM7_jia_DEGREE_TABLE.txt"
"401",511,"TFEB",103,78,181,"MM7_jia_DEGREE_TABLE.txt"
"402",512,"THRA",108,115,223,"MM7_jia_DEGREE_TABLE.txt"
"403",513,"USF1",99,110,209,"MM7_jia_DEGREE_TABLE.txt"
"404",514,"XBP1",116,93,209,"MM7_jia_DEGREE_TABLE.txt"
"405",515,"ZBTB20",111,88,199,"MM7_jia_DEGREE_TABLE.txt"
"406",516,"ZBTB3",97,119,216,"MM7_jia_DEGREE_TABLE.txt"
"407",517,"ZBTB32",106,93,199,"MM7_jia_DEGREE_TABLE.txt"
"408",518,"ZBTB34",110,91,201,"MM7_jia_DEGREE_TABLE.txt"
"409",519,"ZBTB38",117,102,219,"MM7_jia_DEGREE_TABLE.txt"
"410",520,"ZBTB5",91,119,210,"MM7_jia_DEGREE_TABLE.txt"
"411",521,"ZBTB7A",103,111,214,"MM7_jia_DEGREE_TABLE.txt"
"412",522,"ZBTB7B",118,115,233,"MM7_jia_DEGREE_TABLE.txt"
"413",523,"ZFP62",114,119,233,"MM7_jia_DEGREE_TABLE.txt"
"414",524,"ZFP91",109,112,221,"MM7_jia_DEGREE_TABLE.txt"
"415",525,"ZNF114",105,86,191,"MM7_jia_DEGREE_TABLE.txt"
"416",526,"ZNF217",113,81,194,"MM7_jia_DEGREE_TABLE.txt"
"417",527,"ZNF460",108,119,227,"MM7_jia_DEGREE_TABLE.txt"
"418",528,"ZNF483",91,117,208,"MM7_jia_DEGREE_TABLE.txt"
"419",529,"ZNF497",103,110,213,"MM7_jia_DEGREE_TABLE.txt"
"420",530,"ZNF513",90,119,209,"MM7_jia_DEGREE_TABLE.txt"
"421",531,"ZNF526",93,118,211,"MM7_jia_DEGREE_TABLE.txt"
"422",532,"ZNF543",108,118,226,"MM7_jia_DEGREE_TABLE.txt"
"423",533,"ZNF584",103,107,210,"MM7_jia_DEGREE_TABLE.txt"
"424",534,"ZNF592",99,60,159,"MM7_jia_DEGREE_TABLE.txt"
"425",535,"ZNF595",99,119,218,"MM7_jia_DEGREE_TABLE.txt"
"426",536,"ZNF619",101,109,210,"MM7_jia_DEGREE_TABLE.txt"
"427",537,"ZNF620",101,72,173,"MM7_jia_DEGREE_TABLE.txt"
"428",538,"ZNF643",113,108,221,"MM7_jia_DEGREE_TABLE.txt"
"429",539,"ZNF672",108,117,225,"MM7_jia_DEGREE_TABLE.txt"
"430",540,"ZNF687",90,70,160,"MM7_jia_DEGREE_TABLE.txt"
"431",541,"ZNF689",91,116,207,"MM7_jia_DEGREE_TABLE.txt"
"432",542,"ZNF692",108,117,225,"MM7_jia_DEGREE_TABLE.txt"
"433",543,"ZNF718",99,118,217,"MM7_jia_DEGREE_TABLE.txt"
"434",544,"ZNF79",101,109,210,"MM7_jia_DEGREE_TABLE.txt"
"435",545,"ZNF805",108,118,226,"MM7_jia_DEGREE_TABLE.txt"
"436",546,"ZNF837",103,119,222,"MM7_jia_DEGREE_TABLE.txt"
"437",547,"ARID3A",58,58,116,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"438",548,"ATF4",63,68,131,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"439",549,"BCL6B",70,71,141,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"440",550,"BHLHE41",72,37,109,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"441",551,"CAMTA2",68,12,80,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"442",552,"CEBPB",46,55,101,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"443",553,"CREB3L2",68,56,124,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"444",554,"CST6",73,14,87,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"445",555,"DDIT3",62,57,119,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"446",556,"E2F2",64,56,120,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"447",557,"ERF",57,55,112,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"448",558,"FIZ1",58,71,129,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"449",559,"FLI1",61,74,135,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"450",560,"FOSL1",63,52,115,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"451",561,"GLI1",53,64,117,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"452",562,"GMEB2",46,32,78,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"453",563,"HES5",58,43,101,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"454",564,"IKZF3",64,75,139,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"455",565,"IRF2",73,55,128,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"456",566,"IRF3",67,72,139,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"457",567,"IRF4",61,67,128,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"458",568,"JUNB",65,63,128,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"459",569,"JUND",50,75,125,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"460",570,"KLF13",74,44,118,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"461",571,"KLF2",75,69,144,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"462",572,"MAZ",61,76,137,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"463",573,"MEF2D",65,58,123,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"464",574,"MEIS2",51,68,119,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"465",575,"MYBL2",58,44,102,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"466",576,"MZF1",47,76,123,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"467",577,"NFE2L1",66,48,114,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"468",578,"NFE2L2",55,54,109,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"469",579,"NFE2L3",62,69,131,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"470",580,"NFKB2",58,66,124,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"471",581,"NFYA",56,47,103,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"472",582,"NR1D1",63,68,131,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"473",583,"PAX4",58,76,134,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"474",584,"PAX5",56,76,132,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"475",585,"PBX2",56,44,100,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"476",586,"PBX4",60,54,114,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"477",587,"PRDM1",72,76,148,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"478",588,"PRDM10",48,38,86,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"479",589,"RARA",61,76,137,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"480",590,"RFX3",61,64,125,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"481",591,"RXRB",68,69,137,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"482",592,"SIN3A",62,76,138,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"483",593,"SOX5",70,65,135,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"484",594,"SP3",42,76,118,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"485",595,"SREBF2",53,56,109,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"486",596,"TBX2",35,67,102,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"487",597,"TBX4",35,54,89,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"488",598,"TBX6",58,59,117,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"489",599,"TCP11",51,63,114,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"490",600,"TEAD3",58,53,111,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"491",601,"TEF",55,64,119,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"492",602,"TFEB",67,35,102,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"493",603,"THRA",63,70,133,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"494",604,"VSX1",55,56,111,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"495",605,"XBP1",67,51,118,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"496",606,"ZBTB38",71,51,122,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"497",607,"ZBTB4",55,33,88,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"498",608,"ZBTB7A",50,64,114,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"499",609,"ZBTB7B",73,64,137,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"500",610,"ZFP91",61,58,119,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"501",611,"ZNF217",66,34,100,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"502",612,"ZNF283",64,75,139,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"503",613,"ZNF497",48,61,109,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"504",614,"ZNF524",58,74,132,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"505",615,"ZNF526",57,73,130,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"506",616,"ZNF580",64,71,135,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"507",617,"ZNF581",64,59,123,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"508",618,"ZNF584",48,46,94,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"509",619,"ZNF76",53,70,123,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"510",620,"ZNF775",56,62,118,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"511",621,"ZNF784",64,68,132,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"512",622,"ZNF837",48,72,120,"MOLP-2.H3K27ac_DEGREE_TABLE.txt"
"513",623,"AIRE",60,81,141,"MM8.H3K27ac_DEGREE_TABLE.txt"
"514",624,"ARF1",77,20,97,"MM8.H3K27ac_DEGREE_TABLE.txt"
"515",625,"ARF4",85,33,118,"MM8.H3K27ac_DEGREE_TABLE.txt"
"516",626,"BACH1",88,58,146,"MM8.H3K27ac_DEGREE_TABLE.txt"
"517",627,"BBX",70,86,156,"MM8.H3K27ac_DEGREE_TABLE.txt"
"518",628,"BCL6B",89,102,191,"MM8.H3K27ac_DEGREE_TABLE.txt"
"519",629,"BCLAF1",84,107,191,"MM8.H3K27ac_DEGREE_TABLE.txt"
"520",630,"BHLHE41",100,37,137,"MM8.H3K27ac_DEGREE_TABLE.txt"
"521",631,"CEBPG",70,85,155,"MM8.H3K27ac_DEGREE_TABLE.txt"
"522",632,"CHD2",96,91,187,"MM8.H3K27ac_DEGREE_TABLE.txt"
"523",633,"CREB1",79,91,170,"MM8.H3K27ac_DEGREE_TABLE.txt"
"524",634,"CREB3L2",94,76,170,"MM8.H3K27ac_DEGREE_TABLE.txt"
"525",635,"CREM",78,72,150,"MM8.H3K27ac_DEGREE_TABLE.txt"
"526",636,"ERF",83,73,156,"MM8.H3K27ac_DEGREE_TABLE.txt"
"527",637,"ESRRA",92,104,196,"MM8.H3K27ac_DEGREE_TABLE.txt"
"528",638,"FIZ1",68,102,170,"MM8.H3K27ac_DEGREE_TABLE.txt"
"529",639,"FOSB",83,49,132,"MM8.H3K27ac_DEGREE_TABLE.txt"
"530",640,"FOSL1",92,56,148,"MM8.H3K27ac_DEGREE_TABLE.txt"
"531",641,"FOXN3",84,58,142,"MM8.H3K27ac_DEGREE_TABLE.txt"
"532",642,"FOXO3",77,107,184,"MM8.H3K27ac_DEGREE_TABLE.txt"
"533",643,"GABPA",83,105,188,"MM8.H3K27ac_DEGREE_TABLE.txt"
"534",644,"GMEB2",67,57,124,"MM8.H3K27ac_DEGREE_TABLE.txt"
"535",645,"HAP1",75,7,82,"MM8.H3K27ac_DEGREE_TABLE.txt"
"536",646,"HBP1",82,89,171,"MM8.H3K27ac_DEGREE_TABLE.txt"
"537",647,"HES7",100,89,189,"MM8.H3K27ac_DEGREE_TABLE.txt"
"538",648,"HIVEP2",92,77,169,"MM8.H3K27ac_DEGREE_TABLE.txt"
"539",649,"IRF2",85,81,166,"MM8.H3K27ac_DEGREE_TABLE.txt"
"540",650,"IRF4",92,92,184,"MM8.H3K27ac_DEGREE_TABLE.txt"
"541",651,"IRF7",71,100,171,"MM8.H3K27ac_DEGREE_TABLE.txt"
"542",652,"JUN",81,96,177,"MM8.H3K27ac_DEGREE_TABLE.txt"
"543",653,"JUNB",99,88,187,"MM8.H3K27ac_DEGREE_TABLE.txt"
"544",654,"JUND",84,106,190,"MM8.H3K27ac_DEGREE_TABLE.txt"
"545",655,"KLF12",85,105,190,"MM8.H3K27ac_DEGREE_TABLE.txt"
"546",656,"KLF13",102,60,162,"MM8.H3K27ac_DEGREE_TABLE.txt"
"547",657,"KLF15",62,107,169,"MM8.H3K27ac_DEGREE_TABLE.txt"
"548",658,"KLF2",103,93,196,"MM8.H3K27ac_DEGREE_TABLE.txt"
"549",659,"KLF6",95,65,160,"MM8.H3K27ac_DEGREE_TABLE.txt"
"550",660,"KLF7",71,106,177,"MM8.H3K27ac_DEGREE_TABLE.txt"
"551",661,"KLF9",95,90,185,"MM8.H3K27ac_DEGREE_TABLE.txt"
"552",662,"MEF2A",77,104,181,"MM8.H3K27ac_DEGREE_TABLE.txt"
"553",663,"MEF2C",104,101,205,"MM8.H3K27ac_DEGREE_TABLE.txt"
"554",664,"MXI1",86,73,159,"MM8.H3K27ac_DEGREE_TABLE.txt"
"555",665,"MYC",82,63,145,"MM8.H3K27ac_DEGREE_TABLE.txt"
"556",666,"MYNN",79,59,138,"MM8.H3K27ac_DEGREE_TABLE.txt"
"557",667,"MZF1",66,106,172,"MM8.H3K27ac_DEGREE_TABLE.txt"
"558",668,"NFE2L2",93,62,155,"MM8.H3K27ac_DEGREE_TABLE.txt"
"559",669,"NFKB1",77,105,182,"MM8.H3K27ac_DEGREE_TABLE.txt"
"560",670,"NFKB2",74,86,160,"MM8.H3K27ac_DEGREE_TABLE.txt"
"561",671,"NR1D2",81,52,133,"MM8.H3K27ac_DEGREE_TABLE.txt"
"562",672,"NR3C1",81,87,168,"MM8.H3K27ac_DEGREE_TABLE.txt"
"563",673,"NR4A2",94,95,189,"MM8.H3K27ac_DEGREE_TABLE.txt"
"564",674,"NR4A3",90,61,151,"MM8.H3K27ac_DEGREE_TABLE.txt"
"565",675,"PAX4",79,107,186,"MM8.H3K27ac_DEGREE_TABLE.txt"
"566",676,"PAX5",82,107,189,"MM8.H3K27ac_DEGREE_TABLE.txt"
"567",677,"POU2F2",85,107,192,"MM8.H3K27ac_DEGREE_TABLE.txt"
"568",678,"PRDM1",101,104,205,"MM8.H3K27ac_DEGREE_TABLE.txt"
"569",679,"PRDM10",77,52,129,"MM8.H3K27ac_DEGREE_TABLE.txt"
"570",680,"RARA",88,107,195,"MM8.H3K27ac_DEGREE_TABLE.txt"
"571",681,"RAX2",68,42,110,"MM8.H3K27ac_DEGREE_TABLE.txt"
"572",682,"RELA",76,106,182,"MM8.H3K27ac_DEGREE_TABLE.txt"
"573",683,"RELB",65,67,132,"MM8.H3K27ac_DEGREE_TABLE.txt"
"574",684,"RFX1",74,97,171,"MM8.H3K27ac_DEGREE_TABLE.txt"
"575",685,"RFX3",84,89,173,"MM8.H3K27ac_DEGREE_TABLE.txt"
"576",686,"RFX7",84,30,114,"MM8.H3K27ac_DEGREE_TABLE.txt"
"577",687,"RORA",76,100,176,"MM8.H3K27ac_DEGREE_TABLE.txt"
"578",688,"RUNX1",84,67,151,"MM8.H3K27ac_DEGREE_TABLE.txt"
"579",689,"SF1",88,65,153,"MM8.H3K27ac_DEGREE_TABLE.txt"
"580",690,"SIN3A",91,107,198,"MM8.H3K27ac_DEGREE_TABLE.txt"
"581",691,"SP3",71,107,178,"MM8.H3K27ac_DEGREE_TABLE.txt"
"582",692,"SPI1",72,106,178,"MM8.H3K27ac_DEGREE_TABLE.txt"
"583",693,"SREBF2",85,72,157,"MM8.H3K27ac_DEGREE_TABLE.txt"
"584",694,"TBX6",92,67,159,"MM8.H3K27ac_DEGREE_TABLE.txt"
"585",695,"TCF12",75,95,170,"MM8.H3K27ac_DEGREE_TABLE.txt"
"586",696,"TCF4",77,79,156,"MM8.H3K27ac_DEGREE_TABLE.txt"
"587",697,"TEAD1",75,97,172,"MM8.H3K27ac_DEGREE_TABLE.txt"
"588",698,"TGIF2",79,71,150,"MM8.H3K27ac_DEGREE_TABLE.txt"
"589",699,"TP53",83,81,164,"MM8.H3K27ac_DEGREE_TABLE.txt"
"590",700,"XBP1",86,72,158,"MM8.H3K27ac_DEGREE_TABLE.txt"
"591",701,"ZBTB1",90,52,142,"MM8.H3K27ac_DEGREE_TABLE.txt"
"592",702,"ZBTB20",86,56,142,"MM8.H3K27ac_DEGREE_TABLE.txt"
"593",703,"ZBTB32",62,61,123,"MM8.H3K27ac_DEGREE_TABLE.txt"
"594",704,"ZBTB38",107,68,175,"MM8.H3K27ac_DEGREE_TABLE.txt"
"595",705,"ZBTB5",81,96,177,"MM8.H3K27ac_DEGREE_TABLE.txt"
"596",706,"ZFP62",89,105,194,"MM8.H3K27ac_DEGREE_TABLE.txt"
"597",707,"ZFP91",87,74,161,"MM8.H3K27ac_DEGREE_TABLE.txt"
"598",708,"ZFX",73,107,180,"MM8.H3K27ac_DEGREE_TABLE.txt"
"599",709,"ZNF143",79,82,161,"MM8.H3K27ac_DEGREE_TABLE.txt"
"600",710,"ZNF16",76,93,169,"MM8.H3K27ac_DEGREE_TABLE.txt"
"601",711,"ZNF250",76,107,183,"MM8.H3K27ac_DEGREE_TABLE.txt"
"602",712,"ZNF460",82,107,189,"MM8.H3K27ac_DEGREE_TABLE.txt"
"603",713,"ZNF48",76,90,166,"MM8.H3K27ac_DEGREE_TABLE.txt"
"604",714,"ZNF483",72,93,165,"MM8.H3K27ac_DEGREE_TABLE.txt"
"605",715,"ZNF490",85,58,143,"MM8.H3K27ac_DEGREE_TABLE.txt"
"606",716,"ZNF524",68,100,168,"MM8.H3K27ac_DEGREE_TABLE.txt"
"607",717,"ZNF526",83,99,182,"MM8.H3K27ac_DEGREE_TABLE.txt"
"608",718,"ZNF543",82,98,180,"MM8.H3K27ac_DEGREE_TABLE.txt"
"609",719,"ZNF574",99,103,202,"MM8.H3K27ac_DEGREE_TABLE.txt"
"610",720,"ZNF580",92,99,191,"MM8.H3K27ac_DEGREE_TABLE.txt"
"611",721,"ZNF581",92,79,171,"MM8.H3K27ac_DEGREE_TABLE.txt"
"612",722,"ZNF592",77,31,108,"MM8.H3K27ac_DEGREE_TABLE.txt"
"613",723,"ZNF655",62,97,159,"MM8.H3K27ac_DEGREE_TABLE.txt"
"614",724,"ZNF689",77,84,161,"MM8.H3K27ac_DEGREE_TABLE.txt"
"615",725,"ZNF771",76,65,141,"MM8.H3K27ac_DEGREE_TABLE.txt"
"616",726,"ZNF775",80,96,176,"MM8.H3K27ac_DEGREE_TABLE.txt"
"617",727,"ZNF784",92,97,189,"MM8.H3K27ac_DEGREE_TABLE.txt"
"618",728,"ZNF791",85,68,153,"MM8.H3K27ac_DEGREE_TABLE.txt"
"619",729,"ZNF805",82,101,183,"MM8.H3K27ac_DEGREE_TABLE.txt"
"620",730,"ARF1",110,45,155,"MM9_jia_DEGREE_TABLE.txt"
"621",731,"ARF4",110,76,186,"MM9_jia_DEGREE_TABLE.txt"
"622",732,"ARID3A",116,106,222,"MM9_jia_DEGREE_TABLE.txt"
"623",733,"ARID3B",107,101,208,"MM9_jia_DEGREE_TABLE.txt"
"624",734,"ATF4",116,121,237,"MM9_jia_DEGREE_TABLE.txt"
"625",735,"BACH1",110,109,219,"MM9_jia_DEGREE_TABLE.txt"
"626",736,"BCL11A",122,124,246,"MM9_jia_DEGREE_TABLE.txt"
"627",737,"BCL6B",99,126,225,"MM9_jia_DEGREE_TABLE.txt"
"628",738,"BCLAF1",97,126,223,"MM9_jia_DEGREE_TABLE.txt"
"629",739,"BHLHE41",125,86,211,"MM9_jia_DEGREE_TABLE.txt"
"630",740,"BRCA1",102,39,141,"MM9_jia_DEGREE_TABLE.txt"
"631",741,"CAMTA2",110,39,149,"MM9_jia_DEGREE_TABLE.txt"
"632",742,"CEBPB",100,114,214,"MM9_jia_DEGREE_TABLE.txt"
"633",743,"CEBPG",92,114,206,"MM9_jia_DEGREE_TABLE.txt"
"634",744,"CHD2",114,124,238,"MM9_jia_DEGREE_TABLE.txt"
"635",745,"CREB1",111,123,234,"MM9_jia_DEGREE_TABLE.txt"
"636",746,"CREB3L2",123,114,237,"MM9_jia_DEGREE_TABLE.txt"
"637",747,"CTCF",101,126,227,"MM9_jia_DEGREE_TABLE.txt"
"638",748,"CTCFL",116,126,242,"MM9_jia_DEGREE_TABLE.txt"
"639",749,"CUX1",124,108,232,"MM9_jia_DEGREE_TABLE.txt"
