GENE	p300H3K27ac_33_DMSO_compare_TSS_SIGNAL	p300H3K27ac_33_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
LDHB	951.9616	54.074	-897.8876	0.0537495889807478	-4.13789639408515
DDX31	919.2424	23.0564	-896.186	0.0244682472268881	-5.3172061688119
ZNF767	900.4578	5.363	-895.0948	0.005920597098234	-7.39147460215352
SGOL1	1068.5262	173.7509	-894.7753	0.139864849798809	-2.62052992707735
SMAP1	970.5402	77.3256	-893.2146	0.0737934189664363	-3.64976994302582
TMEM62	950.9514	58.3374	-892.614	0.0578005026906075	-4.0268786172838
LOC100287814	1825	933.0183	-891.9817	0.338293005525018	-0.967919180846572
WDR4	2000.2	1108.5577	-891.6423	0.356591863045486	-0.851460398412058
MCCC2	894.2424	3.5234	-890.719	0.00392463156872316	-7.98755387330228
PL-5283	890.1567	0	-890.1567	0	-8
PGLS	894.558	4.7925	-889.7655	0.00532884565027762	-7.54425278247226
TP53BP2	1003.8	114.2178	-889.5822	0.102160985272327	-3.13561244451569
FAM21C	895.2	5.829	-889.371	0.00646927013447958	-7.26281782444462
ATAD2	1102.422	213.7308	-888.6912	0.1623905674174	-2.36680985411009
IKZF5	921.6713	33.3207	-888.3506	0.0348910776215926	-4.78976171299886
MRPL45	943.1175	55.7382	-887.3793	0.0558020542907249	-4.08069920471264
SCFD2	958	70.8344	-887.1656	0.0688491753386162	-3.75750359030582
ZBTB6	1350.3772	463.684	-886.6932	0.255605488943813	-1.5421485999773
ANKRD13C	1287.7691	401.2438	-886.5253	0.237561122238912	-1.68232293299337
EIF2B5	1227.2	343.8299	-883.3701	0.218856369315441	-1.83560347349301
CCT7	905.9952	22.893	-883.1022	0.0246455924405111	-5.30652496929834
CCNT2	1007.62	124.5392	-883.0808	0.110001490956396	-3.01627984110722
CUTC	882.4218	0	-882.4218	0	-8
SRSF2IP	1753.2	871.594	-881.606	0.33206186847425	-1.00826241379934
DCAF10	1208.808	327.8525	-880.9555	0.213353893068768	-1.88246631241755
C12orf61	1360.3557	480.5672	-879.7885	0.261046891208752	-1.5011738414061
LOC221710	1119.4	239.6264	-879.7736	0.176322108238663	-2.22386688697355
ZNF33B	891.622	12.663	-878.959	0.0140033285966261	-6.13774107404442
TRIM56	901.2924	23.9323	-877.3601	0.0258664733010262	-5.23496426742225
METAP2	901.4	24.316	-877.084	0.0262672353075889	-5.21218962104344
DPP3	1028.4156	151.6366	-876.779	0.128499908732851	-2.76173348069168
MITF	1159.3085	282.75	-876.5585	0.196073876337194	-2.03566559922249
FBXO8	1357.8255	481.5896	-876.2359	0.261816704668783	-1.49542194221552
GIMAP2	876.0264	0	-876.0264	0	-8
HAT1	903.2944	27.531	-875.7634	0.0295769754456636	-5.03606734621775
WASL	1465.8	590.2091	-875.5909	0.287065412307757	-1.31239019953122
ALG8	932.3997	57.2874	-875.1123	0.0578843555705637	-4.02465877291085
GGH	890.18	15.257	-874.923	0.0168504269209233	-5.86655387107248
INTS4	988.3836	114.573	-873.8106	0.103878067369106	-3.10880397051531
RABIF	1002.5249	129.548	-872.9769	0.114434326623312	-2.95207942170429
MBD4	1089.7045	219.2054	-870.4991	0.167471725899544	-2.31358172220922
LOC202781	935.606	65.275	-870.331	0.0652175433443137	-3.8412986560089
MIR1539	1529.4278	659.7273	-869.7005	0.30136160749871	-1.21305029187224
CWC27	866.8782	0	-866.8782	0	-8
EIF4B	1149.3175	282.5322	-866.7853	0.19731973265071	-2.0242901938851
SPEF2	865.3824	0	-865.3824	0	-8
KIAA0020	1061.2	196.2132	-864.9868	0.156045125023342	-2.43520257522271
LOC388789	884.9142	19.965	-864.9492	0.0220637185604443	-5.46999260326996
MIR1908	1205.7558	341.7863	-863.9695	0.220857513343256	-1.81877127487443
SEC23B	1372.7364	508.8963	-863.8401	0.270454642927921	-1.43161101110271
TBC1D2	929.9935	67.86	-862.1335	0.0680059748249618	-3.77658729767147
PTPN7	1333.8027	471.9595	-861.8432	0.261363041047155	-1.49881030581277
C5orf13	861.1459	0	-861.1459	0	-8
C16orf80	911.7512	51.2541	-860.4971	0.0532230715656497	-4.15290087264598
RNU6ATAC	1196.8	336.5097	-860.2903	0.219466230468639	-1.83046208364344
MORC2	859.6489	0	-859.6489	0	-8
TMEM18	1081.2	222.453	-858.747	0.170638198968591	-2.2810609570499
POLR1B	1350.2846	492.2147	-858.0699	0.267145121846179	-1.45590386704682
AHCTF1	1078.2	220.3008	-857.8992	0.1696578084511	-2.29107817552006
LCLAT1	857.871	0	-857.871	0	-8
ASAH1	1817.884	960.3162	-857.5678	0.345661266599866	-0.920678723060949
CENPM	2010.3813	1153.4457	-856.9356	0.364572936510119	-0.80151906803148
DCAKD	2541.7964	1685.4638	-856.3326	0.398713048229205	-0.592702832115546
CLASP1	1328.4	474.2307	-854.1693	0.26307701294558	-1.48602866207867
ATP6V0E2	944.9905	90.9972	-853.9933	0.0878361779777887	-3.37640576685295
LOC401431	944.9905	90.9972	-853.9933	0.0878361779777887	-3.37640576685295
RPF2	858.8	4.8888	-853.9112	0.00566037211551198	-7.45669799483382
GANC	887.093	33.5507	-853.5423	0.0364426541994476	-4.72467058783663
ACADSB	885.53	33.3207	-852.2093	0.036263453899529	-4.73205056923451
BLCAP	851.4144	0	-851.4144	0	-8
STXBP2	868.079	18.5493	-849.5297	0.0209211684310099	-5.54838969227944
C2CD3	848.4834	0	-848.4834	0	-8
RFX3	1443	595.1248	-847.8752	0.291996250671205	-1.27780715577259
LOC100506710	853.9764	6.2244	-847.752	0.0072359849002698	-7.10011761514691
CALM3	854	6.786	-847.214	0.00788349252892124	-6.9755308295716
DHX29	932.7806	86.6875	-846.0931	0.0850320868303775	-3.42764190108511
UBB	1213.9116	368.1953	-845.7163	0.23272466607661	-1.72112024888452
IMMP2L	845.0944	0	-845.0944	0	-8
IFT122	1063.8755	219.2054	-844.6701	0.170843007638879	-2.27897408555283
TBCA	929.736	85.9068	-843.8292	0.0845836744965848	-3.43597688052841
LOC155060	2032.01	1188.4455	-843.5645	0.369030250534435	-0.773831756604909
DGUOK	1020.4776	177.0258	-843.4518	0.147829058355909	-2.52721297359394
SNORD49B	1406.3679	563.2061	-843.1618	0.285953256897177	-1.3202391820277
ELAC2	870.128	27.16	-842.968	0.0302689883292767	-5.00167225923392
SCAND1	1113.4	270.6175	-842.7825	0.195530403336663	-2.04064494622902
MORF4L2	855.82	14.0125	-841.8075	0.0161094233659929	-5.93252111612966
PIGN	910.6278	69.8464	-840.7814	0.0712373665722158	-3.70460383943133
ZNF512	848.2684	8.1833	-840.0851	0.00955488791720537	-6.69569426676991
SKIV2L2	926.441	86.6875	-839.7535	0.0855641707838641	-3.41780321921069
CBR4	1041.0188	202.8218	-838.197	0.163060925973955	-2.35971149111481
CPPED1	838.0484	0	-838.0484	0	-8
LUC7L2	1807.6	969.8978	-837.7022	0.349198404405577	-0.898170821256682
KIAA1468	906.9816	69.8464	-837.1352	0.0715032738619286	-3.69881561924018
ERCC6	1351.8	515.3014	-836.4986	0.275990045318374	-1.39139330220271
ZRANB2	890.3193	53.9539	-836.3654	0.0571380189546839	-4.04452367809958
SND1	1881.8	1046.2841	-835.5159	0.357327202452962	-0.846838661643738
CTAGE5	939.6468	104.15	-835.4968	0.0997799571717407	-3.17345573055572
GAK	834.8043	0	-834.8043	0	-8
PPME1	833.7879	0	-833.7879	0	-8
SFRS15	1208	374.3062	-833.6938	0.236557374293294	-1.69032960434434
GOSR2	833.448	0	-833.448	0	-8
COPS4	948.8	115.445	-833.355	0.108475961832097	-3.03889831950391
SRRT	837.8727	4.6512	-833.2215	0.0055205555593141	-7.49298428165961
UBQLN1	1299	466.0927	-832.9073	0.264061315306556	-1.47871260828283
ALG3	1359.9534	527.4971	-832.4563	0.279475991555805	-1.36632214960079
PIGL	848.8216	19.9628	-828.8588	0.0229778527330831	-5.41007537537909
OSTM1	828.444	0	-828.444	0	-8
DZIP3	829.6433	2.464	-827.1793	0.00296115657199498	-8
RRP9	1037.7366	211.9132	-825.8234	0.169578068991809	-2.29189494235045
ALG5	919.8182	94.4016	-825.4166	0.0930780487622111	-3.28446552696179
NUDT2	913.473	89.1088	-824.3642	0.0888793313423404	-3.35772226876692
TMEM175	823.5465	0	-823.5465	0	-8
MAGEF1	1041.3746	218.104	-823.2706	0.173170072123496	-2.25540098954775
PEX2	822.13	0	-822.13	0	-8
C21orf45	822.0936	0	-822.0936	0	-8
SCAMP1	1075.6	255.5423	-820.0577	0.191972188097396	-2.07350763450142
PARP3	1031.9316	211.9132	-820.0184	0.170369486611191	-2.28380198650971
RPL22	846.2	26.9778	-819.2222	0.0308961130253197	-4.97115407716205
TP53	1013.2954	194.1187	-819.1767	0.160772265289928	-2.38404380705978
CBX5	1826.1281	1007.3179	-818.8102	0.355509827962135	-0.858268915537694
POLE4	817.2255	0	-817.2255	0	-8
ZFYVE26	856.8	40.7234	-816.0766	0.0453730788523174	-4.39502855780635
ZNF271	823.0824	7.476	-815.6064	0.00900117318661758	-6.7826264889092
ZSCAN30	823.0824	7.476	-815.6064	0.00900117318661758	-6.7826264889092
TSEN34	1107.817	292.2842	-815.5328	0.208759338253549	-1.92227583401983
DEPDC1B	826.416	13.5168	-812.8992	0.0160927159887077	-5.93404263603849
IFRD1	2031.5714	1219.1354	-812.436	0.375037022717644	-0.736737705369946
RPL37A	866.2	54.7921	-811.4079	0.0594924755597795	-3.98266036885927
TCP11L1	811.1807	0	-811.1807	0	-8
C17orf48	843.9372	32.7599	-811.1773	0.0373674100210894	-4.6871327892338
SCO1	843.9372	32.7599	-811.1773	0.0373674100210894	-4.6871327892338
PPP2R3C	905.9824	95.0015	-810.9809	0.0949081199008296	-3.25346082636359
ILF2	1652.8	841.8338	-810.9662	0.337457866561417	-0.973304818516117
TSG101	830.192	19.4168	-810.7752	0.022853812248649	-5.41806766868696
BIRC6	875.4	66.0224	-809.3776	0.0701304749069068	-3.72891489551192
MCM6	849.8736	41.4087	-808.4649	0.0464596907175201	-4.35924247202709
CNOT3	1100.6	292.2842	-808.3158	0.209840990370915	-1.91284648514677
WHSC2	809.9388	2.5461	-807.3927	0.00313371977743833	-8
BDP1	861.1251	54.462	-806.6631	0.0594831447494182	-3.98290097211066
FAM54B	891.0404	84.6848	-806.3556	0.0867916499440621	-3.39531589554578
KIAA0391	900.7088	95.0015	-805.7073	0.0954107836385744	-3.24503855898844
WAC	1234.1262	429.026	-805.1002	0.257959554152651	-1.5243529437345
KIAA1524	807.5403	2.464	-805.0763	0.00304195915996989	-8
DCAF7	908.2	104.0609	-804.1391	0.102800473672351	-3.12558194672668
FAM24B	802.9074	0	-802.9074	0	-8
LOC399815	802.9074	0	-802.9074	0	-8
COX15	802.2428	0	-802.2428	0	-8
CCDC66	844.9794	43.3296	-801.6498	0.048777621300696	-4.2854913464876
TICAM1	987.5355	186.12	-801.4155	0.158581457676465	-2.40759951901071
ZNF441	863.3878	62.7895	-800.5983	0.0677942549444906	-3.78141347798355
CDC5L	839.6	39.5304	-800.0696	0.044965343025335	-4.40866770795118
ANXA5	802.3752	2.6845	-799.6907	0.00333453531458599	-8
CTH	1200.8128	401.2438	-799.569	0.250455445831315	-1.58146025541899
CLGN	801.2438	2.6243	-798.6195	0.00326459029783617	-8
GEMIN8P4	804.2259	5.7405	-798.4854	0.00708733103002791	-7.13028058675677
ZNF326	804.2259	5.7405	-798.4854	0.00708733103002791	-7.13028058675677
CLCN3	1012.6	214.1794	-798.4206	0.174586726839398	-2.24117275741363
ARFIP2	820.6636	24.4641	-796.1995	0.0289472230054701	-5.06805285078819
FXC1	820.6636	24.4641	-796.1995	0.0289472230054701	-5.06805285078819
KRTAP16-1	1456.2569	660.5021	-795.7548	0.312034624631335	-1.14062983202883
PPIG	973.692	178.9267	-794.7653	0.155234944565796	-2.44409680168105
C18orf32	1452.999	659.7273	-793.2717	0.312263495749544	-1.13909199902077
SERGEF	792.9721	0	-792.9721	0	-8
FOXJ3	809.127	16.1851	-792.9419	0.0196108841733933	-5.64362798040806
CD2AP	944.9784	152.96	-792.0184	0.139315648309596	-2.62712692463889
HMGN5	1011.1621	219.2738	-791.8883	0.17820822685684	-2.20520894854034
SH3BGRL	1011.1621	219.2738	-791.8883	0.17820822685684	-2.20520894854034
APEH	1035.3717	243.9665	-791.4052	0.19069742465284	-2.0853938260403
ARMC1	791.1345	0	-791.1345	0	-8
KIF21A	895.4111	104.3908	-791.0203	0.104411483914964	-3.10055563051984
C20orf24	1748.572	958.303	-790.269	0.354025583006234	-0.867623412150399
RAB4B	1428.1938	638.347	-789.8468	0.308896393431961	-1.1617789813229
NANP	1171.6	382.5866	-789.0134	0.246165164466094	-1.61462184868144
MARS2	836.0352	47.4848	-788.5504	0.0537450199203187	-4.13802600382031
PNPLA8	1272.4	484.072	-788.328	0.275593348484918	-1.39425872454792
EHBP1	809.5523	23.1714	-786.3809	0.0278260364151999	-5.1267071682568
WDR36	839.1632	53.361	-785.8022	0.0597866141892847	-3.97509380409853
RAB3IP	939.8878	155.456	-784.4318	0.141924389401757	-2.59598224377748
TSGA14	792.3894	8.61	-783.7794	0.0107490717221511	-6.52405253320065
DLG1	1047.2	263.5116	-783.6884	0.201044684429435	-1.99059862538606
RSU1	811.4134	28.652	-782.7614	0.0341068683462026	-4.82372937569877
EIF4G1	1118.7098	336.2093	-782.5005	0.231084532466444	-1.73440430402325
FAM21A	780.6976	0	-780.6976	0	-8
NFXL1	857.7429	77.337	-780.4059	0.0827063013545687	-3.47131457221412
FAM160A2	800.2993	20.358	-779.9413	0.0248069443847024	-5.29687190634536
PPPDE1	891.6682	111.7662	-779.902	0.111383663944549	-2.99602300795491
ATP13A1	852.4585	73.9328	-778.5257	0.0798073125254954	-3.52734314396204
CREB1	1442.2	663.9144	-778.2856	0.315231879141988	-1.11920209839492
ARHGAP24	777.74	0	-777.74	0	-8
FBXO38	791	14.0003	-776.9997	0.0173916705372656	-5.82014804785268
DPP8	776.798	0	-776.798	0	-8
ZFYVE27	776.696	0	-776.696	0	-8
SYAP1	782.6417	6.8608	-775.7809	0.00869002948059062	-6.83383135951205
ALG10	774.5412	0	-774.5412	0	-8
MAPK1	775	0.969	-774.031	0.0012487612262861	-8
HHLA3	1175.1866	401.2438	-773.9428	0.254526809429709	-1.5503388457854
MRPL19	819.3745	46.7154	-772.6591	0.0539382805410847	-4.13255286880645
SMN1	771.4339	0	-771.4339	0	-8
COMMD10	771.2577	0	-771.2577	0	-8
TMEM184C	788.4356	20.2655	-768.1701	0.0250593204337177	-5.28189524364475
RBBP8	1096.989	328.9607	-768.0283	0.230695865359066	-1.73756191457338
REXO4	905.9136	138.0484	-767.8652	0.132235081353536	-2.71419929520875
CEP120	1009.2	241.5216	-767.6784	0.193105803881535	-2.06298798694519
EIF3M	835.8632	68.4	-767.4632	0.0756416937015683	-3.61119861539449
COX7C	787.5384	20.8498	-766.6886	0.0257918163575371	-5.23924482042814
FRYL	898.6	132.0869	-766.5131	0.128154243543796	-2.76619167053925
PLK4	854.5904	88.1362	-766.4542	0.0934907320956044	-3.27742650951943
LOC645166	766.3744	0	-766.3744	0	-8
RNF145	1378.4195	612.824	-765.5955	0.307759447802341	-1.16947031241676
DNAJA2	1124.5919	359.1639	-765.428	0.242064024282163	-1.64668730540794
C2orf77	772.3474	6.9937	-765.3537	0.00897386266424291	-6.78705019212891
PHOSPHO2	772.3474	6.9937	-765.3537	0.00897386266424291	-6.78705019212891
MYO9A	764.9281	0	-764.9281	0	-8
SENP8	764.9281	0	-764.9281	0	-8
ELP4	764.6596	0	-764.6596	0	-8
IMMP1L	764.6596	0	-764.6596	0	-8
NCRNA00188	1327.1476	563.2061	-763.9415	0.297936888742038	-1.23659396556713
KCNN2	824.5017	61.0915	-763.4102	0.0689837049335971	-3.75447889934984
TAF7	763.2984	0	-763.2984	0	-8
CNOT10	808.4	45.7713	-762.6287	0.0535856215257993	-4.14255414854848
NEDD1	762.4123	0	-762.4123	0	-8
WDR7	895.716	133.3376	-762.3784	0.129573036817519	-2.74795771221176
SLC4A1AP	1047.9254	285.8695	-762.0559	0.214327930028822	-1.8741074083457
SUPT7L	1047.9254	285.8695	-762.0559	0.214327930028822	-1.8741074083457
MRPL47	2782.488	2020.6993	-761.7887	0.420699667489544	-0.46152081525994
TRIM4	761.729	0	-761.729	0	-8
FBXO22	770	8.8374	-761.1626	0.0113469127188807	-6.44509265044895
CHP	1018.4398	258.2406	-760.1992	0.202275056466756	-1.97957296426335
EXD1	1018.4398	258.2406	-760.1992	0.202275056466756	-1.97957296426335
DPP9	1254	494.5067	-759.4933	0.282816588578128	-1.34247537504335
HIATL2	875.5825	116.541	-759.0415	0.117466222703121	-2.90940552495913
ATIC	842.7476	84.423	-758.3246	0.0910544402508017	-3.31939261169057
PCNP	1134.8	377.2702	-757.5298	0.249505743847078	-1.5887680022536
C15orf44	756.8018	0	-756.8018	0	-8
RPS5	1280.3295	523.9325	-756.397	0.290386041495082	-1.2890622821404
C2orf47	883.18	126.96	-756.22	0.125685548537826	-2.79833346873578
C2orf60	883.18	126.96	-756.22	0.125685548537826	-2.79833346873578
TPRA1	1000.0272	244.2048	-755.8224	0.196269506008526	-2.0338757779701
PACRGL	755.8145	0	-755.8145	0	-8
LARS	765.3008	9.8015	-755.4993	0.0126454275777533	-6.28688054454521
COX8A	872.3992	117.219	-755.1802	0.118448710826054	-2.89578201219912
CENPA	820.1031	65.5285	-754.5746	0.0739906977122316	-3.64561087806856
NEK1	968.4	214.1794	-754.2206	0.18111206740114	-2.17678335250276
PARP11	754.0218	0	-754.0218	0	-8
CDC7	1039.1512	285.543	-753.6082	0.2155538991565	-1.86362566359437
WDR19	764	12	-752	0.0154639175257732	-5.99246632731459
CDK12	957.4815	206.1155	-751.366	0.177136500008164	-2.21579161181822
CCDC13	753.0216	1.782	-751.2396	0.00236087904191236	-8
EXOC4	757.6288	6.6722	-750.9566	0.00872980671227697	-6.82718482888965
GPBP1	2502.4	1751.8733	-750.5267	0.411791433333632	-0.514413978476022
LOC100132352	1773.8	1023.3364	-750.4636	0.365851447215803	-0.793562873395353
HECTD1	900.6	150.3175	-750.2825	0.143034538867228	-2.5828734997394
P2RY1	764.484	15.4208	-749.0632	0.0197726696899416	-5.6315367911059
C4orf29	1011.7267	262.7106	-749.0161	0.206138505205395	-1.94527330676039
CLYBL	890.2	141.3292	-748.8708	0.13700940312693	-2.65506992936462
ASNS	1751.5195	1003.9265	-747.593	0.3643426508812	-0.802953400228325
KIAA1161	836.3079	89.1088	-747.1991	0.0962904602867011	-3.23039437291379
NUP93	747.069	0	-747.069	0	-8
UBN2	753.6	7.7112	-745.8888	0.0101288408734825	-6.6106997680823
GLA	1010.9686	265.1421	-745.8265	0.2077735889214	-1.93090052016887
ANKRD36	885.6	140.6434	-744.9566	0.137046825343773	-2.65461336950725
CNOT6	762.8544	18.0707	-744.7837	0.023140119327705	-5.39968342981545
COPB2	804.0915	60.2	-743.8915	0.0696524262936752	-3.73952428727331
FZD5	801.5092	57.7986	-743.7106	0.0672618123564106	-3.79361262698301
C10orf88	776.9944	33.3207	-743.6737	0.0411206702182892	-4.54341358657634
SLC30A6	740.916	0	-740.916	0	-8
PGM1	863.7319	122.8616	-740.8703	0.124531126548067	-2.81354949686943
C10orf131	778.88	38.1121	-740.7679	0.0466492882856517	-4.35308006433304
ZKSCAN2	868.3816	128.2096	-740.172	0.128648135765196	-2.75982486600258
YTHDC2	740.0601	0	-740.0601	0	-8
GINS3	768.5025	28.6308	-739.8717	0.0359172048137996	-4.7464100654193
NAPEPLD	773.3082	34.79	-738.5182	0.0430516984198208	-4.47429892709784
TBC1D19	738.3585	0	-738.3585	0	-8
NUP35	780.5595	42.2362	-738.3233	0.0513325482862878	-4.20795666318307
UBE2D4	1037.3041	299.4002	-737.9039	0.223983868384354	-1.79269181187083
C3orf23	746.9822	9.2448	-737.7374	0.0122249007242534	-6.33628794589229
SLCO4C1	745.6	8.4879	-737.1121	0.0112558496164704	-6.45685039049279
C3orf38	1044.3138	307.443	-736.8708	0.227439580847679	-1.76416442002018
BTAF1	1226.784	490.934	-735.85	0.285805935549374	-1.32128026568194
PSMD2	1071.0924	336.2093	-734.8831	0.238903498801998	-1.67165140540898
PPM1H	734.037	0	-734.037	0	-8
TXNL1	866.8	133.3376	-733.4624	0.133319255270475	-2.70061548865008
UBR1	791.0661	58.3374	-732.7287	0.0686804327978399	-3.76130525434213
TMEM186	1044.982	312.8219	-732.1601	0.230388128948518	-1.7400646705188
LARP1B	994.2	262.7106	-731.4894	0.209012956052722	-1.92006169093645
EFR3A	734.2732	3.435	-730.8382	0.00465631261791587	-7.73986303520545
FAM119A	1395.7411	665.2478	-730.4933	0.322780874753862	-1.06906761742367
PLRG1	730.2874	0	-730.2874	0	-8
HNRNPH2	995.3194	265.1421	-730.1773	0.21035319206497	-1.90839380017491
KIF18B	791.841	62.9639	-728.8771	0.0736587962937508	-3.65261395964523
MMS22L	744.0156	15.334	-728.6816	0.0201935972574424	-5.60052688100457
IFT74	734.0442	5.8368	-728.2074	0.00788883617770966	-6.97454549179866
CEBPG	836	108.3866	-727.6134	0.114769311635722	-2.94731653716906
TXNL4B	727.5962	0	-727.5962	0	-8
TUG1	727.3597	0	-727.3597	0	-8
CLN5	857.4852	130.6685	-726.8167	0.132234995426319	-2.71420037553923
AIMP1	726.5811	0	-726.5811	0	-8
DHX38	726.4577	0	-726.4577	0	-8
FDX1	904.47	179.1552	-725.3148	0.165329488461509	-2.33586273292761
TRIM39	870.5303	145.6056	-724.9247	0.143293431518363	-2.5798286709878
EXTL2	770.1829	45.3474	-724.8355	0.0556048009497624	-4.08610935092684
ZZZ3	1048.2	324.3466	-723.8534	0.236310082295202	-1.6923057932946
MSH6	804.2293	80.475	-723.7543	0.0909625962030477	-3.3209943211166
LOC283480	723.7452	0	-723.7452	0	-8
LOC283481	723.7452	0	-723.7452	0	-8
COL4A3	853.86	131.3406	-722.5194	0.133313560710377	-2.70068659207842
COL4A4	853.86	131.3406	-722.5194	0.133313560710377	-2.70068659207842
PANK1	733.1628	11.3778	-721.785	0.0152816381000579	-6.00984005507085
TPR	1723.0928	1001.5591	-721.5337	0.367591581148403	-0.782752848159923
STX4	1097	376.0039	-720.9961	0.255263343158833	-1.54474399467907
METAP1D	748.3242	27.531	-720.7932	0.0354847141580027	-4.76453451251309
TMEM38B	799.0188	78.3706	-720.6482	0.0893224832668368	-3.34984500117164
ABCF3	1082	361.7095	-720.2905	0.250541746798785	-1.58079710437219
PCLO	719.8191	0	-719.8191	0	-8
CLPX	1024.2	305.8386	-718.3614	0.229947160932021	-1.74365505783535
UBR4	953.6	235.7289	-717.8711	0.198203289266745	-2.01625559417944
NUDT9	716.7081	0	-716.7081	0	-8
ZNF687	1453.4	736.7218	-716.6782	0.336383939925168	-0.980239972932591
NDUFB5	2736.092	2020.6993	-715.3927	0.424803017950357	-0.437262090655088
YIPF6	716.7292	1.575	-715.1542	0.002192664333579	-8
CHMP2B	714.3525	0	-714.3525	0	-8
ARPC4	832.5476	118.6656	-713.882	0.124751843225052	-2.81063098668878
TADA3	832.5476	118.6656	-713.882	0.124751843225052	-2.81063098668878
ZHX2	1208.6	494.9786	-713.6214	0.290552252769552	-1.28789878925193
ZC3H8	743.0326	29.8172	-713.2154	0.0385808471452021	-4.63920881726847
VTI1A	713.0899	0	-713.0899	0	-8
ZDHHC6	713.0899	0	-713.0899	0	-8
DNAJC25-GNG10	754.6	41.8912	-712.7088	0.0525946802676539	-4.17099298332432
ZNF302	809.725	97.1611	-712.5639	0.107137048412143	-3.05898129244951
EFCAB6	712.3792	0	-712.3792	0	-8
SMAD2	1023.9296	312.3622	-711.5674	0.233752987184386	-1.71282474286626
TUBGCP3	736.0828	25.2824	-710.8004	0.0332066661307872	-4.86366273349987
ZBTB10	975	267.875	-707.125	0.215528512521372	-1.86384227396043
ITFG1	789.964	83.07	-706.894	0.0951509334115281	-3.24938744918796
SF3B14	881.958	175.6054	-706.3526	0.166047160860521	-2.32837274485481
C11orf58	766.6	60.347	-706.253	0.0729756562391544	-3.66712004023441
TBCK	706.0738	0	-706.0738	0	-8
COX7A2	1006.1898	301.0016	-705.1882	0.230265896792161	-1.74105940895828
SEPT7L	739	35.7318	-703.2682	0.0461215094049321	-4.37029386731534
MON2	724.6	21.8733	-702.7267	0.0293021866957599	-5.04994200610501
HIGD1A	704.0862	1.782	-702.3042	0.00252455061723988	-8
