GENE	p300H3K27ac_33_DMSO_compare_TSS_SIGNAL	p300H3K27ac_33_DMSO_compare_DISTAL_SIGNAL
ARFGAP1	251.69209999999998	16.7184
ARFGAP2	1043.1999999999998	789.5206000000001
ARFGAP3	514.8455	383.444
ARFGEF1	306.4138	0.0
ARFGEF2	796.0	948.9324999999999
ARFIP1	1042.7894	3178.2779000000005
ARFIP2	820.6636	24.4641
ARFRP1	733.8544999999999	5605.021299999999
ARG1	0.0	2376.5012
ARG2	416.27819999999997	11.77
ARGFX	0.0	2533.9698000000003
ARGFXP2	0.0	816.7162000000001
ARGLU1	449.046	274.0439
ARHGAP1	971.3105999999999	1381.103
ARHGAP10	1153.8	2422.2119000000002
ARHGAP11A	996.8000000000001	3100.0052
ARHGAP11B	861.716	3015.7271
ARHGAP12	647.8000000000001	309.0384
ARHGAP15	624.645	20.853
ARHGAP17	399.82800000000003	2950.2004999999995
ARHGAP18	725.5787	9631.787
ARHGAP19	535.2235999999999	571.7562
ARHGAP21	508.0	1993.5063
ARHGAP22	0.0	1488.7032
ARHGAP23	544.6	1899.3649999999998
ARHGAP24	777.7399999999999	0.0
ARHGAP25	1573.5239000000001	10527.2085
ARHGAP26	689.2	1056.6228
ARHGAP27	0.0	7388.1542
ARHGAP30	2200.0	6418.432699999999
ARHGAP31	1514.0	2721.2946
ARHGAP32	0.0	709.6773
ARHGAP33	123.77680000000001	1146.2641
ARHGAP36	0.0	147.14700000000002
ARHGAP39	0.0	826.9436
ARHGAP4	762.0	3626.1141000000002
ARHGAP42	572.3213000000001	2257.621
ARHGAP5	461.1881000000001	6.5317
ARHGAP6	0.0	4214.456
ARHGAP9	0.0	2120.1339000000003
ARHGDIA	966.6152	1088.2260999999999
ARHGDIB	1221.0	7084.352
ARHGDIG	0.0	515.7339
ARHGEF1	1267.4329	6538.1538
ARHGEF10	0.0	1374.2997
ARHGEF10L	0.0	1095.0697
ARHGEF11	549.3544	986.4816999999999
ARHGEF12	921.4	3946.0134000000003
ARHGEF15	0.0	3299.2032000000004
ARHGEF17	0.0	7354.281500000001
ARHGEF18	409.21790000000004	5760.600100000001
ARHGEF19	0.0	551.4015
ARHGEF2	1511.2799999999997	18166.4768
ARHGEF25	0.0	333.6849999999999
ARHGEF3	832.831	3097.9530000000004
ARHGEF33	0.0	0.0
ARHGEF37	0.0	4577.7738
ARHGEF38	1531.4	5180.197899999999
ARHGEF40	168.45479999999998	1389.2115
ARHGEF6	121.22489999999999	1431.2704
ARHGEF7	749.6	1644.7995999999998
ARHGEF9	296.055	1709.9532999999997
ARID1A	1259.2	13277.6748
ARID1B	302.59999999999997	3051.3311999999996
ARID2	534.765	3948.9763
ARID3A	828.6	3378.8782
ARID3B	904.4	10109.073199999999
ARID3C	0.0	989.0166
ARID4A	461.9972	145.6265
ARID4B	1185.9788000000003	1368.5166
ARID5A	2048.8	10507.5167
ARID5B	1016.2	7940.9195
ARIH1	1531.1999999999998	629.7982
ARIH2	1313.1218	2013.2394000000002
ARL1	1170.0	1240.4099999999999
ARL10	0.0	2344.7453
ARL11	0.0	278.8668
ARL13A	0.0	239.6794
ARL13B	517.3784	384.01349999999996
ARL14	0.0	514.7051
ARL15	691.74	56.934999999999995
ARL16	713.5475	1273.5353999999998
ARL17A	857.9624	1486.8980000000001
ARL17B	857.9624	1486.8980000000001
ARL2	939.0	3485.9277
ARL2BP	976.4000000000001	1643.8446
ARL3	1268.681	15169.931400000001
ARL4A	1248.0584000000001	320.45539999999994
ARL4C	186.90099999999998	3568.8276
ARL4D	0.0	4063.8501
ARL5A	1061.2476	3897.6726
ARL5B	1508.6	1961.3787000000002
ARL5C	0.0	2098.1857
ARL6	489.9468	648.2511000000001
ARL6IP1	812.2	2652.4153
ARL6IP4	299.28799999999995	12248.925299999999
ARL6IP5	1122.4	7431.5572
ARL6IP6	1062.1313	713.7939999999999
ARL8A	545.8	471.9595
ARL8B	788.8799999999999	26229.867000000002
ARL9	0.0	1099.899
ARMC1	791.1345	0.0
ARMC10	295.95930000000004	791.56
ARMC2	838.0944000000001	18032.7181
ARMC5	1248.6	279.4134
ARMC6	914.8471999999999	4970.2679
ARMC7	0.0	2833.3467
ARMC8	740.0257	103.65180000000001
ARMC9	0.0	1803.951
ARMCX1	0.0	0.0
ARMCX2	0.0	382.268
ARMCX3	510.41440000000006	382.268
ARMCX4	193.7214	265.14209999999997
ARMCX5	0.0	1034.002
ARMCX6	273.5745	382.268
ARNT	904.8000000000001	3362.8587999999995
ARNT2	0.0	827.5005
ARNTL	554.0163	666.6681
ARNTL2	631.8000000000001	3775.9893
ARPC1A	483.1112	2680.0878
ARPC1B	454.6446	2984.1901999999995
ARPC2	548.6236	6020.308
ARPC3	247.8308	820.9656
ARPC4	832.5476000000001	118.6656
ARPC5	1316.06	1908.1179
ARPC5L	1009.2	2055.7692
ARPM1	436.70790000000005	1587.8492
ARPP19	1622.6892	7806.785299999999
ARR3	0.0	337.3558
ARRB1	0.0	55.683600000000006
ARRB2	637.2	2487.4855
ARRDC1	231.07379999999998	5304.435400000001
ARRDC2	0.0	0.0
ARRDC3	1439.4	8069.8425
ARRDC5	0.0	61.446000000000005
ARSA	426.50300000000004	5693.172000000001
ARSB	417.4185	241.54749999999999
ARSF	0.0	99.58800000000001
ARSG	1863.3024	5389.4106
ARSI	0.0	1965.8962000000001
ARSJ	0.0	533.2808
ARSK	1062.5161	494.87440000000004
ART3	0.0	3262.5458
ART4	0.0	2098.0476999999996
ARTN	0.0	4774.745199999999
ARV1	1026.3544	936.335
ARVCF	0.0	325.1246
AS3MT	0.0	8316.4098
ASAH1	1817.884	960.3162
ASAH2	0.0	797.5251000000001
ASAH2B	520.8846	458.3336
ASAM	0.0	1856.5064000000002
ASAP1	0.0	6995.6826
ASAP1-IT	0.0	5679.354799999999
ASAP2	81.2742	1476.57
ASAP3	0.0	5593.3805
ASB1	356.85720000000003	501.41
ASB10	0.0	474.7088
ASB11	0.0	0.0
ASB12	0.0	54.0065
ASB13	0.0	694.9295000000001
ASB14	0.0	180.3024
ASB15	0.0	224.89720000000003
ASB16	715.6	3851.8472999999994
ASB2	0.0	7740.2951
ASB3	876.6242	534.6746999999999
ASB4	0.0	2585.2266999999997
ASB5	0.0	4209.2505
ASB6	615.936	1179.8218
ASB7	1001.5109000000001	102.6525
ASB8	916.8032000000001	1441.8995
ASB9	0.0	0.0
ASB9P1	0.0	9792.4439
ASCC1	890.7247000000001	10402.844400000002
ASCC2	860.9420000000001	490.37359999999995
ASCC3	773.2	845.8521999999999
ASCL3	0.0	318.6363
ASCL4	0.0	844.2522999999999
ASF1A	938.2	1336.0259999999998
ASF1B	633.4836	3609.5814999999993
ASGR1	0.0	2967.5611
ASGR2	0.0	3165.5375
ASH1L	1244.5987	5898.841700000001
ASH2L	951.9262000000001	2805.6103000000003
ASIP	0.0	1815.8588
ASL	432.887	319.80310000000003
ASMT	0.0	2364.5781999999995
ASMTL	161.3129	2921.2322
ASMTL-AS1	0.0	1572.5542
ASNA1	833.899	2379.6393
ASNS	1751.5195	1003.9264999999999
ASNSD1	699.1685	1661.4481999999998
ASPA	0.0	826.0799999999999
ASPDH	0.0	464.7303
ASPH	630.3870000000001	3371.8985
ASPHD1	0.0	2627.6773999999996
ASPHD2	335.4	5316.214599999999
ASPM	759.5154	325.9641
ASPN	0.0	981.8486
ASPRV1	0.0	365.21590000000003
ASPSCR1	684.0305999999999	1162.2006000000001
ASRGL1	0.0	420.8503
ASS1	0.0	585.9544
ASTE1	986.4779	2248.1376
ASTL	0.0	3776.8802
ASTN2	443.31750000000005	0.0
ASXL1	544.8	1428.3665999999998
ASXL2	850.1229000000001	912.1251
ASXL3	0.0	462.41190000000006
ASZ1	0.0	1381.9338
ATAD1	758.4552000000001	1843.1295999999998
ATAD2	1102.422	213.7308
ATAD2B	1302.6	219.29549999999998
ATAD3A	826.0079	3187.3651000000004
ATAD3B	803.6	2425.3842000000004
ATAD3C	0.0	2425.3842000000004
ATAD5	638.82	1439.8127
ATAT1	246.2054	4401.392900000001
ATCAY	0.0	499.4744
ATE1	859.4000000000001	974.5554
ATF1	703.164	478.67319999999995
ATF2	581.484	955.4625
ATF3	2794.7649	15482.1612
ATF4	1248.3999999999999	14799.275700000004
ATF5	942.2348999999999	1695.4834
ATF6	1143.653	9113.9144
ATF6B	855.726	906.8275999999998
ATF7	603.225	2508.1369
ATF7IP	1316.2456	1149.9592
ATF7IP2	0.0	1521.955
ATG10	1022.8	84.3018
ATG12	981.7449999999999	21.348399999999998
ATG13	1032.0646	2308.0864
ATG14	433.036	566.5255999999999
ATG16L1	403.67879999999997	1621.6734
ATG16L2	1508.2	3709.5938
ATG2A	873.4	5724.427200000001
ATG2B	361.0	282.3761
ATG3	1453.6582	2623.7243
ATG4A	594.7755999999999	342.6176
ATG4B	150.5314	66.0552
ATG4C	754.953	2473.4505
ATG4D	466.61109999999996	1766.1772999999998
ATG5	661.8185000000001	875.2032
ATG7	394.2846	786.0213
ATG9A	753.4572	1972.3115999999998
ATG9B	0.0	2833.6025000000004
ATHL1	0.0	6583.0067
ATIC	842.7476	84.423
ATL1	318.53990000000005	3.9324
ATL2	714.1904	1645.4133
ATL3	1125.316	759.4549
ATM	1134.2856	2152.266
ATMIN	24.431800000000003	452.876
ATN1	882.0269	18583.0459
ATOH7	228.7012	233.4741
ATOH8	0.0	6142.7186
ATOX1	890.6639999999999	4620.1612000000005
ATP10A	0.0	1317.8861
ATP10B	0.0	1031.2966
ATP10D	698.0524	1552.2223
ATP11A	471.8	257.5699
ATP11B	933.2	6441.878200000001
ATP11C	0.0	857.3406
ATP12A	0.0	651.3067
ATP13A1	852.4585	73.9328
ATP13A2	0.0	964.6460999999999
ATP13A3	0.0	624.2336
ATP13A4	0.0	42.980000000000004
ATP1A1	338.7077	144.3417
ATP1A1OS	347.2326	1445.3155
ATP1A2	0.0	1597.4171000000001
ATP1A3	0.0	3580.1496
ATP1A4	0.0	3513.4126
ATP1B1	669.6625	1478.96
ATP1B2	0.0	1138.7706999999998
ATP1B3	690.0	131.5572
ATP1B4	0.0	3337.9223
ATP2A1	10.475999999999999	1270.252
ATP2A2	397.6	580.4008
ATP2A3	463.8	6140.647299999999
ATP2B1	0.0	1330.3088
ATP2B3	0.0	140.1045
ATP2B4	1104.0	3276.1294000000003
ATP2C1	6679.650900000001	3783.44
ATP4A	0.0	1935.4562999999998
ATP4B	0.0	60.3064
ATP5A1	1650.4035	3945.0105
ATP5B	997.6470999999999	10882.7797
ATP5C1	453.0468	44.5284
ATP5D	821.64	3341.9868
ATP5E	1517.126	4243.875599999999
ATP5F1	257.48740000000004	1178.0281
ATP5G1	1155.0	1444.1631
ATP5G2	1240.6184	1148.7085
ATP5G3	643.4422000000001	955.4625
ATP5H	543.752	2653.5714000000003
ATP5I	252.2154	0.0
ATP5J	1051.3248	1384.1036000000001
ATP5J2	545.3392	3266.2421000000004
ATP5J2-PTCD1	545.3392	3266.2421000000004
ATP5L	1047.0	1940.2486000000004
ATP5L2	0.0	3543.0262000000007
ATP5O	837.4016	2456.4672
ATP5S	359.5403	350.268
ATP5SL	654.465	10647.7826
ATP6AP1	194.6428	3314.4242
ATP6AP1L	0.0	851.4448
ATP6AP2	370.0917	487.65220000000005
ATP6V0A1	895.0	3183.6408
ATP6V0A2	138.4435	0.0
ATP6V0B	813.6	708.2427
ATP6V0C	583.9839	1599.8815
ATP6V0D1	939.0	7068.974800000001
ATP6V0D2	0.0	100.1406
ATP6V0E1	679.6422	3864.265
ATP6V0E2	944.9905	90.9972
ATP6V1A	1304.88	3407.3460999999998
ATP6V1B1	0.0	401.4486
ATP6V1B2	348.94559999999996	1.0044
ATP6V1C1	117.3967	484.8991
ATP6V1C2	890.8687000000001	3763.0064
ATP6V1D	707.0117999999999	910.1266
ATP6V1E1	720.02	1635.6351
ATP6V1E2	0.0	12683.5622
ATP6V1F	632.333	6189.443899999999
ATP6V1G1	802.7667	8694.420300000002
ATP6V1G2	586.822	1869.122
ATP6V1G3	0.0	1777.5144
ATP6V1H	596.0666	1390.0968
ATP7A	663.6168	475.5824
ATP7B	39.527699999999996	0.0
ATP8A1	938.0	1941.4895
ATP8A2	0.0	81.9736
ATP8B1	0.0	1612.4109
ATP8B2	3149.2	11274.6952
ATP8B3	354.4848	5081.438399999999
ATP8B4	0.0	29.4756
ATP8B5P	0.0	1460.9616999999998
ATP9A	0.0	181.4127
ATP9B	1114.2	617.8125
ATPAF1	378.9015	1765.9393
ATPAF2	577.307	358.5443
ATPBD4	1079.6221	0.0
ATPIF1	571.12	7258.185300000001
ATR	961.9141999999999	37.2507
ATRIP	489.0248	2352.0206
ATRN	346.9932	0.0
ATRNL1	507.5154	582.6824
ATRX	294.75	854.3868
ATXN1	1164.0	3827.5019
ATXN10	363.8688	206.9556
ATXN1L	1184.1999999999998	6729.7366
ATXN2	187.26749999999998	121.94
ATXN2L	707.0	2572.0573999999997
ATXN3	211.36079999999998	341.0701
ATXN3L	0.0	893.2749000000001
ATXN7	1030.3692	855.5346000000001
ATXN7L1	113.5683	3361.8736
ATXN7L2	268.86859999999996	722.4821999999999
ATXN7L3	232.102	4667.8353
ATXN7L3B	883.6548	370.6128
ATXN8OS	0.0	696.5082
AUH	465.975	11689.7336
AUP1	820.2268	549.246
AURKA	605.1177	31.9872
AURKAIP1	955.2584	1317.3972
AURKAPS1	0.0	4224.168599999999
AURKB	887.6436	10074.3037
AURKC	0.0	1740.6193000000003
AVEN	884.8000000000001	3483.2445000000002
AVIL	0.0	5865.3316
AVL9	567.3403999999999	927.6982
AVP	0.0	1828.3112
AVPI1	952.8399999999999	0.0
AVPR1B	0.0	19627.091099999998
AVPR2	0.0	2666.9759
AWAT1	0.0	26.6938
AWAT2	0.0	11.2336
AXIN1	285.9171	1177.0921
AXIN2	537.3856	1149.1729
AXL	0.0	5158.8559
AZGP1	0.0	0.0
AZGP1P1	0.0	0.0
AZI1	70.2468	420.56719999999996
AZI2	1120.02	907.3075
AZIN1	451.79999999999995	8626.250300000002
AZU1	0.0	2161.4892999999997
B2M	1350.4	8642.2605
B3GALNT2	1652.8	1370.0903
B3GALT2	0.0	1933.5744
B3GALT4	0.0	3778.645
B3GALT5	0.0	4141.665
B3GALT6	213.34109999999998	825.6628
B3GALTL	125.3772	93.16210000000001
B3GAT3	1064.4	11611.136099999996
B3GNT1	864.2634	669.306
B3GNT2	624.8240000000001	1688.0427
B3GNT3	0.0	0.0
B3GNT4	0.0	903.5341000000001
B3GNT5	0.0	3838.4898999999996
B3GNT6	0.0	54.5226
B3GNT7	0.0	911.7527
B3GNT8	0.0	4582.0399
B3GNT9	194.0098	1995.6072
B3GNTL1	366.8615	0.0
B4GALNT1	587.928	69.46039999999999
B4GALNT2	0.0	1753.122
B4GALNT3	0.0	51.66
B4GALNT4	0.0	5840.9721
B4GALT1	903.626	6911.8864
B4GALT2	0.0	708.2427
B4GALT3	1462.8000000000002	8205.792099999999
B4GALT4	969.3451000000001	2244.8501
B4GALT5	309.24600000000004	8306.3545
B4GALT6	301.38280000000003	1879.9482
B4GALT7	544.2	60.058800000000005
B9D1	761.3219	6882.0686
B9D2	994.9376000000001	8602.8734
BAAT	0.0	4098.7857
BACE1	0.0	232.2051
BACH1	1138.9331	4322.3401
BACH2	350.5907	10894.0794
BAD	427.66249999999997	3262.9057000000003
BAG1	614.1174000000001	6924.5828
BAG2	705.7968	116.9587
BAG3	704.6	1747.5913999999998
BAG4	850.8609	2664.4713
BAG5	411.1409	1268.2259
BAGE	0.0	4779.7596
BAGE4	0.0	4779.7596
BAHD1	67.8025	1052.6235
BAI1	0.0	12.388900000000001
BAI2	0.0	1929.8209
BAI3	314.9895	1202.7806999999998
BAIAP2	0.0	0.0
BAIAP2L1	318.3591	0.0
BAIAP2L2	0.0	5067.1242999999995
BAIAP3	0.0	3080.6123999999995
BAK1	722.8974999999999	3943.9984999999997
BANF1	966.7836000000001	5463.151100000001
BANF2	0.0	2621.6515
BANK1	587.001	220.70759999999999
BANP	389.79999999999995	3111.2351
BAP1	684.9055000000001	1074.9678999999999
BARD1	812.6604	1352.9931
BARHL1	0.0	23.056399999999996
BARX1	0.0	0.0
BARX2	1068.8	12705.762999999999
BASP1	433.59299999999996	4660.4468
BASP1P1	0.0	964.3141
BAT1	1292.1309999999999	1869.122
BAT2	1485.6000000000001	494.8515
BAT2L1	0.0	4787.4305
BAT2L2	1860.2	333.67220000000003
BAT3	1424.1012999999998	4504.202
BAT5	664.835	6964.2526
BATF	403.44	183.7812
BATF2	0.0	3110.0769
BATF3	0.0	9572.2912
BAX	445.8726	6546.0521
BAZ1A	263.4786	586.8525
BAZ1B	1141.8	875.1472000000001
BAZ2A	1184.1999999999998	10882.7797
BAZ2B	563.4364	1343.8269000000003
BBC3	750.0372	8484.7155
BBOX1	0.0	293.2072
BBS1	0.0	151.63660000000002
BBS10	800.6516	168.854
BBS12	696.2193000000001	2989.8386
BBS2	366.8243	84.0843
BBS4	862.4385	3931.2175
BBS5	0.0	42.4464
BBS7	613.7555	186.27179999999998
BBS9	540.7794	580.0108
BBX	542.2456	1108.5981000000002
BCAM	0.0	4503.5414
BCAN	0.0	11281.777799999998
BCAP29	538.6885000000001	0.0
BCAP31	334.0173	700.6229999999998
BCAR1	0.0	0.0
BCAR4	0.0	28509.600700000003
BCAS1	0.0	4206.0095
BCAS2	352.998	459.2489
BCAS3	835.9564	335.4712
BCAS4	0.0	636.2271000000001
BCAT1	0.0	2980.931
BCAT2	624.888	5238.3775
BCCIP	586.7760000000001	2055.7296
BCDIN3D	524.2224	715.9928000000001
BCKDHA	880.3387	8393.1982
BCKDHB	525.504	2859.1043
BCKDK	478.30019999999996	840.3059
BCL10	537.5608000000001	618.0583
BCL11A	318.0	2855.8689
BCL11B	0.0	175.2138
BCL2	615.1999999999999	4826.756300000001
BCL2A1	0.0	2478.4331
BCL2L1	781.4	30702.5518
BCL2L10	0.0	3157.192899999999
BCL2L11	1215.4	14830.207600000002
BCL2L12	1048.7254	2696.4948
BCL2L13	1531.8	1635.6351
BCL2L14	0.0	3549.3466
BCL2L15	0.0	3606.5519
BCL2L2	0.0	272.9896
BCL3	496.2	6180.1073
BCL6	1035.0373	699.7472
BCL6B	278.952	1237.088
BCL7A	0.0	908.5218
BCL7B	671.5557	875.1472000000001
BCL7C	434.7936	4138.0486
BCL8	485.9307	6216.5229
BCL9	1529.1999999999998	2377.8021
BCL9L	0.0	14894.866
BCLAF1	1900.6000000000001	329.28549999999996
BCMO1	0.0	0.0
BCO2	0.0	1270.5816
BCOR	802.9993999999999	5753.818300000001
BCORL1	0.0	1671.4256999999998
BCR	1129.6	14133.656599999998
BCRP2	0.0	586.4458000000001
BCRP3	0.0	363.10659999999996
BCS1L	927.9584	2889.1472
BCYRN1	0.0	1939.9746
BDH1	1458.72	5914.739500000001
BDH2	0.0	1729.3813999999998
BDKRB2	0.0	921.194
BDNF-AS1	937.5864	0.0
BDP1	861.1251000000001	54.462
BEAN1	0.0	11541.5899
BECN1	563.7837999999999	1672.8808
BEND3	398.2011	3383.2756999999997
BEND4	157.0532	1578.4225000000001
BEND5	0.0	1719.7284999999997
BEND6	1271.2	766.4709
BEND7	0.0	1.7399999999999998
BEST1	581.8386	537.0240000000001
BEST2	0.0	2379.6393
BEST3	824.3625999999999	155.45600000000002
BEST4	0.0	4887.2611
BET1	743.3356	374.7733
BET1L	1151.1485	6583.0067
BET3L	0.0	3466.9341
BEX2	0.0	201.324
BEX4	0.0	0.0
BEX5	254.0616	51.08669999999999
BFAR	587.4984	2362.0158
BFSP1	0.0	12.5541
BFSP2	0.0	15557.119999999999
BGLAP	0.0	17052.874799999998
BGN	0.0	140.1045
BHLHA15	182.3772	3399.6577
BHLHA9	0.0	1031.5783
BHLHB9	0.0	894.829
BHLHE22	633.28	2553.8105
BHLHE23	0.0	801.4637
BHLHE40	1012.8	2552.3775
BHLHE41	1254.3999999999999	15430.089799999998
BHMT2	0.0	241.54749999999999
BICC1	0.0	402.7851
BICD1	926.8	1607.0879
BICD2	1019.6	7409.498199999999
BID	264.4423	4315.133699999999
BIK	0.0	2591.0971999999997
BIN1	365.2773	560.9415
BIN2	1035.7392	4525.5195
BIN3	676.5275	4643.6858
BIRC2	1218.6	2255.9105
BIRC3	3732.4	1628.6605000000002
BIRC5	431.9635	13825.3029
BIRC6	875.4	66.0224
BIRC7	0.0	16.7184
BIVM	389.0481	1947.2732
BLCAP	851.4144000000001	0.0
BLK	0.0	6359.3372
BLM	603.8923	1003.3565
BLMH	814.8446	1417.1247
BLNK	1175.0	4083.0509
BLOC1S1	582.1645	1502.4345
BLOC1S2	805.7422999999999	3514.3794
BLOC1S3	889.5041	5811.1791
BLVRA	429.0	667.8792000000001
BLVRB	376.85699999999997	1876.3312
BLZF1	1853.2073999999998	58.6625
BMF	2856.5856000000003	13679.491199999999
BMI1	418.0498	4427.746799999999
BMP1	372.70799999999997	3368.7129999999997
BMP10	0.0	4081.6238000000003
BMP2K	927.2	2318.7673
BMP4	0.0	560.1593
BMP6	394.58509999999995	381.1126
BMP7	0.0	301.30760000000004
BMP8A	950.4978	10786.645599999998
BMP8B	460.3315	7875.4146
BMPR1A	428.4056	616.2075
BMPR2	577.3202	451.69950000000006
BMS1	1016.195	38.5832
BMS1P1	310.464	0.0
BMS1P4	665.2239999999999	1948.1505000000002
BMX	0.0	446.58899999999994
BNC1	0.0	1486.4538
BNC2	155.1225	481.657
BNIP1	900.034	343.18679999999995
BNIP2	1133.0	1019.0185
BNIP3L	848.5883	2421.8104
BNIPL	0.0	3430.9855
BOC	0.0	494.8878
BOD1	894.5504999999999	424.7294
BOD1L	954.7837999999999	3496.035
BOD1P	0.0	3332.7317999999996
BOK	0.0	410.16360000000003
BOK-AS	0.0	410.16360000000003
BOLA1	965.4795	9869.0225
BOLA2B	768.9173999999999	4779.0448
BOLA3	583.072	3779.1044
BOLL	0.0	3319.9202000000005
BOP1	717.6932	3384.7648
BPESC1	0.0	2984.2934
BPGM	1281.1999999999998	109.2154
BPHL	257.5899	3207.2599
BPI	0.0	483.28560000000004
BPIL1	0.0	211.7115
BPIL2	0.0	3561.2898
BPIL3	0.0	211.7115
BPNT1	1343.8000000000002	685.3589
BPTF	406.57	64.1036
BRAF	1195.8	249.88190000000003
BRAP	259.1892	121.94
BRCA1	698.2188000000001	480.68910000000005
BRCA2	599.6584	543.8013
BRCC3	457.57519999999994	246.0618
BRD1	0.0	380.2038
BRD2	3957.2248	2055.7381
BRD3	343.4	1183.4637
BRD4	195.8254	4059.8044999999993
BRD7	222.2451	3897.904
BRD8	942.3206	782.0369000000001
BRD9	923.9689999999999	2843.758
BRE	1074.2826	427.5243
BREA2	0.0	1.1767
BRF1	297.5094	11.6494
BRF2	606.9987	11310.3991
BRI3	540.2	1178.5576999999998
BRI3BP	504.0	4826.243200000001
BRIP1	832.7592	802.2812
BRIX1	793.48	255.10070000000002
BRMS1	554.1839	669.306
BRMS1L	239.73530000000002	770.8778000000001
BROX	1294.8990000000001	2391.2589
BRP44	1953.6657999999998	600.6054
BRP44L	496.59999999999997	1498.8866
BRPF1	804.6	1332.9061000000002
BRPF3	403.8	1011.3516
BRS3	0.0	7.9158
BRSK1	0.0	5997.6461
BRSK2	0.0	673.6368
BRWD1	1353.5551	779.343
BRWD3	422.59999999999997	194.0864
BSCL2	1444.9656000000002	2434.4774
BSDC1	875.5559999999999	1733.0406
BSG	1089.5712	4479.971
BSN	0.0	357.6125
BSPRY	535.3738000000001	5178.0084
BST1	0.0	5507.516
BST2	876.1999999999999	2721.3422
BSX	0.0	3452.9197000000004
BTAF1	1226.784	490.934
BTBD1	586.5952	43.5909
BTBD10	512.4	728.3641
BTBD11	0.0	1845.6297999999997
BTBD18	0.0	939.9516
BTBD19	0.0	4887.2611
BTBD2	111.35340000000001	19074.669199999997
BTBD3	972.0984000000001	4744.704
BTBD6	0.0	11.6494
BTBD7	446.7695	2290.1126
BTBD8	347.3292	0.0
BTBD9	969.5397	684.6433
BTC	1086.6492	2474.8965
BTD	935.982	3136.4568000000004
BTF3	709.0	158.7851
BTF3L4	827.5517	2712.7919
BTF3P11	0.0	1210.2829
BTG1	1080.8	7962.0939
BTG2	1545.991	31527.109500000002
BTG3	540.0350999999999	655.189
BTG4	0.0	8765.878600000002
BTK	166.13479999999998	265.14209999999997
BTLA	0.0	5161.2939
BTN1A1	0.0	5431.1943
BTN2A1	459.14200000000005	14824.586100000002
BTN2A2	488.6556	15734.8225
BTN2A3	406.38599999999997	13072.8064
BTN3A1	710.2875	15012.5267
BTN3A2	1091.8041999999998	15680.0745
BTN3A3	537.2172	14132.794200000002
BTNL2	0.0	663.2604
BTNL8	0.0	4984.1947
BTRC	1063.4586000000002	11.5362
BUB1	1097.8000000000002	8086.7449
BUB1B	662.1550000000001	8992.0133
BUB3	754.2896	122.536
BUD13	540.4	2190.4561000000003
BUD31	1069.9428000000003	3519.8646
BVES	190.07760000000002	1839.5858999999998
BYSL	885.2515000000001	1932.1285
BZRAP1	1129.2	11350.629599999998
BZW1	634.4	1867.7109000000003
BZW2	887.4656	387.3335
C10orf10	495.6336	6988.018
C10orf105	0.0	2896.0035000000003
C10orf108	0.0	7837.9142
C10orf111	939.9395999999999	901.5059000000001
C10orf114	0.0	2887.3998
C10orf116	0.0	114.9126
C10orf118	931.2178	876.8087999999999
C10orf119	617.0	1839.7509999999997
C10orf122	0.0	250.2825
C10orf125	0.0	4640.9219
C10orf128	465.0665	692.028
C10orf129	0.0	7212.7783
C10orf131	778.88	38.1121
C10orf136	0.0	614.38
C10orf137	793.478	2089.2081
C10orf140	817.8	2887.3998
C10orf18	954.2556	694.9295000000001
C10orf2	531.5685	2620.9574000000002
C10orf25	1217.624	4146.0455
C10orf26	2587.2	13485.4818
C10orf27	0.0	1100.721
C10orf28	980.1999999999999	539.1712
C10orf32	532.0464	8316.4098
C10orf40	0.0	1014.9417000000001
C10orf46	719.4000000000001	93.46830000000001
C10orf54	378.8561	6718.592100000002
C10orf55	0.0	2715.7456
C10orf57	501.3438	1543.7709
C10orf58	0.0	232.6056
C10orf62	0.0	599.8657
C10orf67	0.0	3209.4658000000004
C10orf72	0.0	3361.7619999999997
C10orf76	999.6496	3752.7384
C10orf78	1228.9514	620.0929
C10orf79	0.0	1805.8645
C10orf81	0.0	714.2607
C10orf84	398.6472	624.1197999999999
C10orf88	776.9944	33.3207
C10orf91	0.0	315.94759999999997
C10orf95	297.4818	2803.543
C10orf96	0.0	666.2556
C10orf99	17.327199999999998	768.7012
C11orf1	1166.4612	1872.8035
C11orf10	1024.826	341.7863
C11orf16	0.0	318.6363
C11orf17	303.6345	318.6363
C11orf2	952.1083000000001	4653.1539999999995
C11orf20	0.0	2553.8665
C11orf21	0.0	1018.8591999999999
C11orf24	1197.4	4440.8649000000005
C11orf30	777.8000000000001	181.1603
C11orf31	745.4238	939.9516
C11orf34	0.0	22.817600000000002
C11orf35	432.67379999999997	1828.1239
C11orf36	0.0	1167.407
C11orf40	0.0	0.0
C11orf41	1077.651	3216.2845
C11orf42	0.0	20.357999999999997
C11orf45	0.0	2858.0256
C11orf46	1061.55	2119.0634
C11orf48	878.6483999999999	3007.5257
C11orf49	0.0	17.7873
C11orf51	956.004	1710.8224999999998
C11orf52	0.0	2192.7968
C11orf53	0.0	2640.9056
C11orf54	1216.7068000000002	1453.5611000000001
C11orf57	863.5228000000001	2326.5498
C11orf58	766.5999999999999	60.347
C11orf59	1090.5969	1710.8224999999998
C11orf61	736.4000000000001	2527.5871
C11orf63	430.41639999999995	153.72859999999997
C11orf64	0.0	276.4344
C11orf65	735.8	45.6884
C11orf66	0.0	574.7666
C11orf67	416.745	1172.3368
C11orf68	845.6718000000002	3893.1414
