GENE	p300H3K27ac_34_DMSO_compare_TSS_SIGNAL	p300H3K27ac_34_DMSO_compare_DISTAL_SIGNAL
ARFGAP3	607.3704	326.097
ARFGEF1	415.00899999999996	0.0
ARFGEF2	953.4	1285.4525
ARFIP1	1045.0618	3710.8125
ARFIP2	751.561	48.98650000000001
ARFRP1	873.2663	5593.4503
ARG1	0.0	2870.4584
ARG2	350.5636	28.407500000000002
ARGFX	0.0	3041.8965
ARGFXP2	0.0	829.0900000000001
ARGLU1	573.534	402.714
ARHGAP1	876.7485	1856.0464
ARHGAP10	1365.8	2368.4941
ARHGAP11A	1336.6	3055.7173999999995
ARHGAP11B	1191.649	3319.3965
ARHGAP12	541.4	249.0678
ARHGAP15	834.2481	28.6646
ARHGAP17	674.7312	3208.1046
ARHGAP18	834.3901999999999	12498.857699999999
ARHGAP19	740.4262	624.6866
ARHGAP21	537.2	1698.1196
ARHGAP22	0.0	2082.8805
ARHGAP23	572.6	1977.9506999999999
ARHGAP24	718.688	0.0
ARHGAP25	1991.5167999999999	10866.1353
ARHGAP26	679.4	1190.0442
ARHGAP27	0.0	9647.9203
ARHGAP30	2428.2	6847.5181
ARHGAP31	1386.6000000000001	3288.7344
ARHGAP32	0.0	1094.3651999999997
ARHGAP33	299.46000000000004	1227.9738
ARHGAP36	0.0	163.072
ARHGAP39	0.0	1198.4235999999999
ARHGAP4	946.6	4472.4915
ARHGAP42	611.5809	3272.1588999999994
ARHGAP5	385.3533	9.114
ARHGAP6	0.0	5666.783
ARHGAP9	0.0	2567.6252
ARHGDIA	1067.7308	1218.3348999999998
ARHGDIB	1346.6	8054.349699999999
ARHGDIG	0.0	509.775
ARHGEF1	873.3765000000001	7177.3211
ARHGEF10	0.0	1536.4331000000002
ARHGEF10L	0.0	1324.7064000000003
ARHGEF11	495.4932	1238.0551
ARHGEF12	786.8000000000001	4026.1677
ARHGEF15	0.0	3724.3430000000003
ARHGEF17	0.0	7860.1512
ARHGEF18	532.3584000000001	7431.2141
ARHGEF19	0.0	516.3905
ARHGEF2	1561.6460000000002	20639.650999999998
ARHGEF25	0.0	462.43499999999995
ARHGEF3	770.0766	2974.1672
ARHGEF33	0.0	0.0
ARHGEF37	0.0	5704.638900000001
ARHGEF38	2328.0	5974.923600000001
ARHGEF40	82.5608	1314.9160000000002
ARHGEF6	94.1817	1588.9924
ARHGEF7	1137.6	1998.7307
ARHGEF9	457.606	1415.3197
ARID1A	1186.3999999999999	15186.4125
ARID1B	423.8	3877.4821999999995
ARID2	715.1405	4779.973999999999
ARID3A	1224.6	3639.8023
ARID3B	1313.6000000000001	12526.7492
ARID3C	0.0	966.7493
ARID4A	298.28000000000003	153.0462
ARID4B	1473.6416	1483.2763
ARID5A	2238.0	11836.139499999997
ARID5B	985.6	8538.4286
ARIH1	1535.0	902.8971
ARIH2	1791.9440000000002	1840.0578999999998
ARL1	839.1999999999999	1461.9792
ARL10	0.0	3182.8385000000003
ARL11	0.0	713.928
ARL13A	0.0	462.40479999999997
ARL13B	774.928	394.93919999999997
ARL14	0.0	856.2063999999999
ARL15	841.434	47.053399999999996
ARL16	768.65	1287.2411
ARL17A	815.3002	2002.4827999999998
ARL17B	815.3002	2002.4827999999998
ARL2	1016.5999999999999	4073.7991
ARL2BP	936.8	2109.1382
ARL3	1415.0152	18031.5522
ARL4A	1703.0722999999998	322.325
ARL4C	151.612	3937.1888000000004
ARL4D	0.0	5244.3359
ARL5A	782.46	5046.152899999999
ARL5B	1698.3999999999999	2276.5213
ARL5C	0.0	2449.0614
ARL6	713.5070000000001	1115.6166
ARL6IP1	1005.6	2641.5757
ARL6IP4	300.899	13624.135999999999
ARL6IP5	1079.8000000000002	7715.48
ARL6IP6	1120.7421000000002	766.4299000000001
ARL8A	451.6	459.00070000000005
ARL8B	524.2592000000001	27416.177999999993
ARL9	0.0	1127.4649
ARMC1	622.5550000000001	0.0
ARMC10	660.4689	871.6443999999999
ARMC2	979.7304	21056.653499999997
ARMC5	1764.0	351.88929999999993
ARMC6	861.6074	5160.2037
ARMC7	0.0	3144.2151999999996
ARMC8	668.597	96.5468
ARMC9	0.0	1733.3843000000002
ARMCX1	0.0	0.0
ARMCX2	0.0	225.638
ARMCX3	525.5431	225.638
ARMCX4	190.734	278.79440000000005
ARMCX5	0.0	865.4817
ARMCX6	229.1305	225.638
ARNT	1698.0	4145.7835
ARNT2	0.0	990.992
ARNTL	771.123	550.818
ARNTL2	739.0	4485.0099
ARPC1A	468.6792	3052.9698
ARPC1B	426.3532	3174.0653999999995
ARPC2	717.8118000000001	6968.3681
ARPC3	479.9908	929.5622999999999
ARPC4	1114.192	103.40570000000001
ARPC5	1144.4712	2951.3842
ARPC5L	1158.1999999999998	2410.4917
ARPM1	342.8118	1782.2078000000001
ARPP19	2171.1024	10041.136700000001
ARR3	0.0	456.2681
ARRB1	0.0	44.217600000000004
ARRB2	990.4	2990.5999
ARRDC1	169.5414	5036.9515
ARRDC2	0.0	0.0
ARRDC3	1818.4	10353.0669
ARRDC5	0.0	38.923500000000004
ARSA	375.782	6864.4599
ARSB	398.1375	538.215
ARSF	0.0	118.68
ARSG	1955.7504	6974.1456
ARSI	0.0	1843.2364
ARSJ	0.0	843.18
ARSK	974.9922999999999	385.34889999999996
ART3	0.0	3494.1577
ART4	0.0	2438.7807
ARTN	0.0	5053.232999999999
ARV1	1103.9156	1199.0665
ARVCF	0.0	307.1884
AS3MT	0.0	9736.3969
ASAH1	1983.472	1133.8899000000001
ASAH2	0.0	1164.7694000000001
ASAH2B	552.765	582.9402
ASAM	0.0	1972.7706999999998
ASAP1	0.0	7644.291300000001
ASAP1-IT	0.0	6048.4906
ASAP2	94.1724	1901.2320000000002
ASAP3	0.0	6494.310199999999
ASB1	252.4284	373.83320000000003
ASB10	0.0	557.8608999999999
ASB11	0.0	0.0
ASB12	0.0	111.354
ASB13	0.0	1277.3817
ASB14	0.0	134.6583
ASB15	0.0	255.82379999999998
ASB16	799.2	4124.6512
ASB2	0.0	7772.2006
ASB3	962.7298000000001	828.5157000000002
ASB4	0.0	2897.6213000000002
ASB5	0.0	5239.143599999999
ASB6	662.3232	1329.5133999999998
ASB7	840.4407	207.0159
ASB8	772.9318	1710.6887000000002
ASB9	0.0	0.0
ASB9P1	0.0	11384.500899999997
ASCC1	906.2085999999999	12876.097099999999
ASCC2	485.53400000000005	509.7613
ASCC3	896.2	1165.6875
ASCL3	0.0	672.3766999999999
ASCL4	0.0	1231.7854
ASF1A	971.8	1464.9831
ASF1B	990.1556999999999	4042.3264000000004
ASGR1	0.0	3452.3923999999997
ASGR2	0.0	3711.8858
ASH1L	1603.2977	6707.612800000001
ASH2L	940.4046	3016.4262000000003
ASIP	0.0	2135.0416
ASL	299.62399999999997	535.7089
ASMT	0.0	2540.6793
ASMTL	104.737	2808.1992
ASMTL-AS1	0.0	1499.5785
ASNA1	695.4089	2434.4596
ASNS	2008.8192	760.6462999999999
ASNSD1	791.9454999999999	1278.8262
ASPA	0.0	1319.1084
ASPDH	0.0	520.8909
ASPH	688.3102	3550.3304
ASPHD1	0.0	3103.2382000000002
ASPHD2	579.6	6443.7269
ASPM	1109.943	609.0260000000001
ASPN	0.0	858.4148
ASPRV1	0.0	508.8118
ASPSCR1	756.8836	998.0003999999999
ASRGL1	0.0	751.4039
ASS1	0.0	556.5464000000001
ASTE1	810.1315	2413.1134
ASTL	0.0	4320.5698999999995
ASTN2	355.3	0.0
ASXL1	782.8000000000001	1876.3183
ASXL2	1026.6577	854.5852
ASXL3	0.0	902.9409
ASZ1	0.0	1891.1671999999999
ATAD1	1138.1888	2042.1491
ATAD2	1166.22	233.8954
ATAD2B	1382.6000000000001	375.4851
ATAD3A	990.657	3625.9775
ATAD3B	581.8	2843.357
ATAD3C	0.0	2843.357
ATAD5	765.639	1517.5021
ATAT1	436.59700000000004	4859.1553
ATCAY	0.0	656.8207
ATE1	705.8	1006.1371000000001
ATF1	934.7184000000001	863.9868999999999
ATF2	802.048	886.3247999999999
ATF3	2952.1636000000003	16751.436999999998
ATF4	1584.0	17222.833999999995
ATF5	1195.1671	2074.3688999999995
ATF6	1380.7577999999999	10152.683499999997
ATF6B	860.298	1117.7382
ATF7	1144.5	2364.7222999999994
ATF7IP	1278.2640000000001	1660.0724
ATF7IP2	0.0	1522.4572
ATG10	847.0	89.264
ATG12	772.7090000000001	36.553
ATG13	1023.0437	3151.6099999999997
ATG14	303.57009999999997	1179.3488
ATG16L1	547.9992	2132.2643
ATG16L2	1699.8	3951.7775999999994
ATG2A	615.0	6055.301100000001
ATG2B	269.2	463.4119
ATG3	1695.4759000000001	3052.2294
ATG4A	711.2742	575.1876
ATG4B	170.4097	57.4341
ATG4C	1149.9106	2432.5928000000004
ATG4D	364.4452	1638.9438
ATG5	711.039	897.9756
ATG7	525.4363999999999	947.5884
ATG9A	1016.4243	2045.0571
ATG9B	0.0	2866.881
ATHL1	0.0	7498.242
ATIC	1225.1414000000002	62.916000000000004
ATL1	353.0963	4.2282
ATL2	1129.0752	2060.3436
ATL3	1261.13	671.8907000000002
ATM	1173.9193	2982.4163000000003
ATMIN	47.569199999999995	426.9966
ATN1	1145.8287	20629.532600000002
ATOH7	216.489	401.4942
ATOH8	0.0	6717.8819
ATOX1	921.5664	6648.5534
ATP10A	0.0	1137.2437
ATP10B	0.0	1427.8453
ATP10D	640.5168	1813.7459
ATP11A	450.79999999999995	310.4701
ATP11B	1379.6	8865.361599999998
ATP11C	0.0	951.8412999999999
ATP12A	0.0	675.2163
ATP13A1	674.0952000000001	48.384
ATP13A2	0.0	897.1578
ATP13A3	0.0	1028.9412
ATP13A4	0.0	72.7814
ATP1A1	397.7336	192.738
ATP1A1OS	325.6638	1789.8452
ATP1A2	0.0	1690.4468000000002
ATP1A3	0.0	3772.7608999999998
ATP1A4	0.0	3500.0252000000005
ATP1B1	553.9625	1964.9741999999999
ATP1B2	0.0	1614.1462
ATP1B3	619.4	174.8584
ATP1B4	0.0	3821.2965
ATP2A1	11.2326	1263.3392999999999
ATP2A2	565.4	494.51160000000004
ATP2A3	555.4	6260.057900000001
ATP2B1	0.0	2064.2241
ATP2B3	0.0	61.845000000000006
ATP2B4	1146.2	3604.2407
ATP2C1	7113.3198	4416.0584
ATP4A	0.0	2352.2533000000003
ATP4B	0.0	80.24239999999999
ATP5A1	1733.144	4825.3383
ATP5B	993.8561	12230.382
ATP5C1	665.07	34.2874
ATP5D	778.18	4186.460599999999
ATP5E	1520.2908	4046.5058
ATP5F1	388.5281	1601.4569999999999
ATP5G1	1162.1999999999998	2077.4925000000003
ATP5G2	1023.376	1074.6266
ATP5G3	1094.5962	886.3247999999999
ATP5H	719.1043999999999	3009.8376999999996
ATP5I	314.3963	0.0
ATP5J	982.7893999999999	1878.1713
ATP5J2	928.2784	3386.5522
ATP5J2-PTCD1	928.2784	3386.5522
ATP5L	1193.8	2042.4341
ATP5L2	0.0	3675.1643
ATP5O	738.8416	2628.6444
ATP5S	517.6564	475.508
ATP5SL	561.512	11028.2039
ATP6AP1	323.268	3932.8089
ATP6AP1L	0.0	801.2853
ATP6AP2	405.4347	549.0318
ATP6V0A1	1284.2	3376.0301
ATP6V0A2	293.1415	0.0
ATP6V0B	664.2	664.9078
ATP6V0C	719.6159	1901.5025000000003
ATP6V0D1	949.2	9169.6811
ATP6V0D2	0.0	170.27700000000002
ATP6V0E1	772.1466	4113.3768
ATP6V0E2	875.3009999999999	58.403999999999996
ATP6V1A	1585.7779	3381.49
ATP6V1B1	0.0	372.54720000000003
ATP6V1B2	843.6512999999999	2.2599
ATP6V1C1	220.4958	949.2510000000001
ATP6V1C2	836.3713	4267.9456
ATP6V1D	626.9550999999999	1360.8201999999999
ATP6V1E1	957.9300000000001	1914.4697999999999
ATP6V1E2	0.0	14059.0425
ATP6V1F	949.8203000000001	6473.090099999999
ATP6V1G1	1102.896	11253.442700000001
ATP6V1G2	786.2234	2026.2023999999997
ATP6V1G3	0.0	1620.6227
ATP6V1H	683.8883	1885.7289999999998
ATP7A	522.3537	566.3226
ATP7B	155.2993	0.0
ATP8A1	1280.2	2594.1808999999994
ATP8A2	0.0	73.13640000000001
ATP8B1	0.0	1178.5893
ATP8B2	4212.2	13216.266800000001
ATP8B3	375.2061	5966.3962
ATP8B4	0.0	4.582
ATP8B5P	0.0	1196.4276
ATP9A	0.0	268.6719
ATP9B	1239.6000000000001	589.8787
ATPAF1	344.208	2107.4906
ATPAF2	777.5740000000001	601.9352
ATPBD4	875.3222999999999	5.049
ATPIF1	793.9536	7781.254999999999
ATR	1123.8474	19.0907
ATRIP	711.3088	2560.0614
ATRN	483.96419999999995	0.0
ATRNL1	482.4456	669.59
ATRX	589.125	1061.0072999999998
ATXN1	984.4000000000001	4108.2880000000005
ATXN10	429.15360000000004	119.4354
ATXN1L	1137.2	8155.4791000000005
ATXN2	453.6441	261.032
ATXN2L	721.8	2741.0766
ATXN3	208.14079999999998	503.4901
ATXN3L	0.0	1336.0255000000002
ATXN7	928.3608999999999	1306.0609000000002
ATXN7L1	183.8064	3921.1985999999997
ATXN7L2	338.6019	917.3215
ATXN7L3	430.8577	4770.1412
ATXN7L3B	794.1482000000001	655.734
ATXN8OS	0.0	758.0735999999999
AUH	615.1725	12837.7422
AUP1	866.8088	740.4087999999999
AURKA	857.6446000000001	39.278400000000005
AURKAIP1	817.6064	1705.8636999999999
AURKAPS1	0.0	4827.1468
AURKB	1183.1913000000002	11808.781500000003
AURKC	0.0	1576.9512
AVEN	1293.0	3424.5598
AVIL	0.0	6765.595600000001
AVL9	504.37	1289.1476
AVP	0.0	2437.2578
AVPI1	976.0799999999999	0.0
AVPR1B	0.0	22162.1561
AVPR2	0.0	3230.2673000000004
AWAT1	0.0	27.6283
AWAT2	0.0	27.1558
AXIN1	203.833	1127.8933000000002
AXIN2	539.1424	937.0745
AXL	0.0	5172.2953
AZGP1	0.0	0.0
AZGP1P1	0.0	0.0
AZI1	133.08360000000002	564.8385
AZI2	1269.356	818.0369
AZIN1	620.6	10042.823600000002
AZU1	0.0	1810.3531
B2M	2059.2000000000003	9341.2569
B3GALNT2	1876.6000000000001	1632.512
B3GALT2	0.0	2398.8565
B3GALT4	0.0	4686.285099999999
B3GALT5	0.0	4490.3508
B3GALT6	377.3196	793.2738999999999
B3GALTL	231.8004	136.8677
B3GAT3	909.8000000000001	13103.025800000003
B3GNT1	456.163	647.9512
B3GNT2	528.2774000000001	1379.7914999999998
B3GNT3	0.0	38.036899999999996
B3GNT4	0.0	1114.3763
B3GNT5	0.0	4867.4524
B3GNT6	0.0	53.1432
B3GNT7	0.0	745.3667
B3GNT8	0.0	4808.7649
B3GNT9	221.3716	2692.8385
B3GNTL1	462.2287	0.0
B4GALNT1	365.70399999999995	83.22819999999999
B4GALNT2	0.0	1675.3716
B4GALNT3	0.0	68.292
B4GALNT4	0.0	6113.8351
B4GALT1	1028.883	7715.833799999999
B4GALT2	0.0	664.9078
B4GALT3	1752.3999999999999	10443.862799999999
B4GALT4	929.3271000000001	2487.3975
B4GALT5	268.2204	10050.5296
B4GALT6	243.5318	2139.4248
B4GALT7	959.0	44.6622
B9D1	667.707	7834.174999999999
B9D2	977.0640000000001	9041.6362
BAAT	0.0	4765.1234
BACE1	0.0	110.7261
BACH1	1633.0002999999997	4677.3636
BACH2	386.1700000000001	12481.694500000001
BAD	766.3683	4244.434300000001
BAG1	710.1672	7428.905900000001
BAG2	718.1792	203.3617
BAG3	635.0	1887.0229
BAG4	543.3112000000001	3065.5678
BAG5	288.53249999999997	1345.0324
BAGE	0.0	3992.9976
BAGE4	0.0	3992.9976
BAHD1	105.55199999999999	1100.871
BAI1	0.0	34.0523
BAI2	0.0	2201.9179
BAI3	574.0342999999999	1528.6644000000001
BAIAP2	0.0	0.0
BAIAP2L1	259.8806	0.0
BAIAP2L2	0.0	5820.2163
BAIAP3	0.0	4298.901400000001
BAK1	724.2663	5033.9234
BANF1	999.792	6107.9074
BANF2	0.0	2709.3545999999997
BANK1	610.9245	472.5111
BANP	414.4	3357.3653
BAP1	920.1681000000001	1696.0154999999997
BARD1	1199.3706	1694.2979999999998
BARHL1	0.0	27.9277
BARX1	0.0	0.0
BARX2	1318.4	15272.892700000002
BASP1	545.1184	5423.2466
BASP1P1	0.0	1029.8609000000001
BAT1	1406.679	2026.2023999999997
BAT2	1463.8	522.2746
BAT2L1	0.0	5106.183
BAT2L2	1432.8000000000002	330.1184
BAT3	1579.9908999999998	5761.1508
BAT5	1111.0355	8596.9498
BATF	282.0718	243.2472
BATF2	0.0	3658.4475
BATF3	0.0	10816.5347
BAX	531.5177	8472.196100000001
BAZ1A	190.0206	855.0033000000001
BAZ1B	1156.0	858.7852
BAZ2A	1159.4	12230.382
BAZ2B	707.4022	1955.4483
BBC3	670.6734	9198.74
BBOX1	0.0	299.2088
BBS1	0.0	197.7944
BBS10	984.9973	132.93699999999998
BBS12	805.2903	3194.0715999999998
BBS2	530.5877	89.5573
BBS4	914.3145	3922.6625999999997
BBS5	0.0	28.1644
BBS7	514.4399999999999	270.2026
BBS9	655.0159	719.1246000000001
BBX	592.4568	1300.8225
BCAM	0.0	5142.3836
BCAN	0.0	14712.5677
BCAP29	833.6331000000001	0.0
BCAP31	291.5343	587.47
BCAR1	0.0	0.0
BCAR4	0.0	34518.6717
BCAS1	0.0	5155.7356
BCAS2	470.60999999999996	426.1407
BCAS3	835.781	518.5507
BCAS4	0.0	642.8418
BCAT1	0.0	3430.2511999999997
BCAT2	781.9208	6927.3422
BCCIP	834.6702	2215.7174999999997
BCDIN3D	728.624	701.3173999999999
BCKDHA	930.5922999999999	8550.953000000001
BCKDHB	865.368	3442.569
BCKDK	508.89719999999994	968.2751000000001
BCL10	645.1055	763.8822
BCL11A	604.6	4477.339
BCL11B	0.0	259.434
BCL2	722.0	5828.202599999999
BCL2A1	0.0	2601.522
BCL2L1	941.6	33470.87929999999
BCL2L10	0.0	3817.9170999999997
BCL2L11	1215.0	15787.778000000002
BCL2L12	1312.042	2719.3781999999997
BCL2L13	1120.8	1914.4697999999999
BCL2L14	0.0	4283.3804
BCL2L15	0.0	4051.4419
BCL2L2	0.0	537.0398
BCL3	647.0	6688.1865
BCL6	1576.6542000000002	767.5826
BCL6B	330.459	1506.8228
BCL7A	0.0	1218.0499
BCL7B	971.5612	858.7852
BCL7C	500.56319999999994	4670.863399999999
BCL8	393.5205	6850.9220000000005
BCL9	1366.4	2779.3299
BCL9L	0.0	17788.525300000005
BCLAF1	1969.2	353.701
BCMO1	0.0	0.0
BCO2	0.0	1778.4986999999999
BCOR	936.8607999999999	6218.8132
BCORL1	0.0	1626.842
BCR	892.4	15449.428899999997
BCRP2	0.0	759.4743000000001
BCRP3	0.0	658.1102
BCS1L	914.9368	3553.5674
BCYRN1	0.0	2073.6864
BDH1	1450.98	5600.2767
BDH2	0.0	1981.1642000000002
BDKRB2	0.0	898.0999999999999
BDNF-AS1	1002.5600000000001	0.0
BDP1	629.0136	77.8476
BEAN1	0.0	12387.979899999998
BECN1	736.1187	1718.8132
BEND3	614.8614	3931.0299000000005
BEND4	174.91819999999998	1507.5602000000001
BEND5	0.0	2026.6037
BEND6	1342.4	1040.8879
BEND7	0.0	8.0
BEST1	484.3986	533.4380000000001
BEST2	0.0	2434.4596
BEST3	1142.8068	145.1848
BEST4	0.0	5896.2414
BET1	673.5876000000001	332.3994
BET1L	1235.9647	7498.242
BET3L	0.0	4139.2107000000005
BEX2	0.0	346.674
BEX4	0.0	0.0
BEX5	291.8592	47.562200000000004
BFAR	1015.8595999999999	2796.6021
BFSP1	0.0	15.3513
BFSP2	0.0	18133.150199999996
BGLAP	0.0	19992.166599999997
BGN	0.0	61.845000000000006
BHLHA15	256.2378	3871.985
BHLHA9	0.0	1332.3899
BHLHB9	0.0	909.7204
BHLHE22	518.8937999999999	2726.2974
BHLHE23	0.0	954.1141
BHLHE40	1298.0	2513.3149
BHLHE41	1485.6000000000001	16952.5872
BHMT2	0.0	538.215
BICC1	0.0	320.88390000000004
BICD1	912.0	2562.3860999999997
BICD2	790.2	7947.356500000001
BID	256.5485	5348.5368
BIK	0.0	2391.9150999999997
BIN1	473.567	813.358
BIN2	1567.7423999999999	5480.0979
BIN3	755.217	4316.6705
BIRC2	1128.0	2198.0758
BIRC3	4799.2	1419.0508
BIRC5	318.3852	16007.2479
BIRC6	910.5999999999999	76.3296
BIRC7	0.0	9.4284
BIVM	586.0568	1932.5781000000002
BLCAP	952.272	0.0
BLK	0.0	8798.521
BLM	817.135	1128.8391000000001
BLMH	725.2652	1466.6135
BLNK	1475.8	4866.6872
BLOC1S1	881.6567000000001	1779.5578
BLOC1S2	895.9127	4128.7775
BLOC1S3	780.3108000000001	6371.755800000001
BLVRA	467.0	1051.0851
BLVRB	505.323	1289.4197000000001
BLZF1	1293.1732000000002	129.4475
BMF	3510.7536	15971.967000000002
BMI1	357.1744	5064.4834
BMP1	396.7488	3900.372
BMP10	0.0	4885.1835
BMP2K	1154.6000000000001	2381.5461000000005
BMP4	0.0	966.7166
BMP6	415.70230000000004	282.0092
BMP7	0.0	499.3139
BMP8A	949.4141999999999	11386.2624
BMP8B	555.6255	9875.0416
BMPR1A	459.57099999999997	761.481
BMPR2	601.6159	495.4381000000001
BMS1	929.188	38.4876
BMS1P1	253.48399999999998	0.0
BMS1P4	1029.588	2076.1895
BMX	0.0	436.20719999999994
BNC1	0.0	1675.1176
BNC2	73.8224	713.0732999999999
BNIP1	687.31	330.82879999999994
BNIP2	1436.0	1169.345
BNIP3L	641.1636	3019.4197999999997
BNIPL	0.0	4090.9966999999992
BOC	0.0	421.611
BOD1	912.8214	574.8139
BOD1L	1110.1182000000001	3747.5711
BOD1P	0.0	3697.0899
BOK	0.0	274.9844
BOK-AS	0.0	274.9844
BOLA1	930.8835	12076.386300000002
BOLA2B	1071.1008	5518.5361
BOLA3	560.2478000000001	4703.4684
BOLL	0.0	4229.827
BOP1	1516.7024000000001	4280.056299999999
BPESC1	0.0	3152.1344
BPGM	1361.3999999999999	91.25939999999999
BPHL	629.0676	2983.3499
BPI	0.0	495.4614
BPIL1	0.0	386.463
BPIL2	0.0	4019.0858
BPIL3	0.0	386.463
BPNT1	1684.6000000000001	1098.7857000000001
BPTF	632.981	64.7768
BRAF	1441.6	599.1974
BRAP	535.1646000000001	261.032
BRCA1	955.5153	249.39960000000002
BRCA2	801.2488000000001	665.8294
BRCC3	505.9284	155.05010000000001
BRD1	0.0	522.1443
BRD2	5012.1278999999995	2310.4488
BRD3	336.0	1583.6320000000003
BRD4	185.5768	4700.846
BRD7	241.9147	3481.5204
BRD8	1198.8894	938.4911999999998
BRD9	626.5953	3135.4767
BRE	1246.9068	867.3252000000001
BREA2	0.0	24.9116
BRF1	340.9696	0.0784
BRF2	1029.0951	12005.024800000001
BRI3	717.4000000000001	1418.0202000000002
BRI3BP	721.1999999999999	6181.3553999999995
BRIP1	708.1578	598.6369
BRIX1	972.252	182.82600000000002
BRMS1	704.1898	647.9512
BRMS1L	371.3918	1152.6712
BROX	1295.8785	2836.5128
BRP44	2123.2328999999995	764.1495
BRP44L	631.0	1574.1946
BRPF1	920.8	1080.7324
BRPF3	611.4000000000001	1769.5767999999998
BRS3	0.0	7.094200000000001
BRSK1	0.0	7497.6494999999995
BRSK2	0.0	807.8802
BRWD1	1406.347	1068.9003
BRWD3	368.59999999999997	122.90880000000001
BSCL2	1645.2756000000002	2617.5001
BSDC1	853.578	2180.1014000000005
BSG	1231.0632	5125.396699999999
BSN	0.0	475.5368
BSPRY	761.9824000000001	5788.5996
BST1	0.0	6232.7246
BST2	1241.8	3660.2962000000007
BSX	0.0	3565.9097
BTAF1	1104.1055999999999	728.8262000000001
BTBD1	380.4226	110.90209999999999
BTBD10	751.1999999999999	796.0067
BTBD11	0.0	1998.9864000000002
BTBD18	0.0	853.2639999999999
BTBD19	0.0	5896.2414
BTBD2	142.0146	20861.957899999998
BTBD3	1048.3686	5466.0589
BTBD6	0.0	0.0784
BTBD7	454.2373	2497.9309000000003
BTBD8	394.4688	0.0
BTBD9	702.5031	817.0926999999999
BTC	932.3808	2665.8402
BTD	907.18	3366.2857999999997
BTF3	768.8000000000001	238.5699
BTF3L4	819.8838000000001	2951.8973
BTF3P11	0.0	850.7523000000001
BTG1	1139.8	10522.348300000001
BTG2	1784.686	36807.8295
BTG3	594.8235	638.5853999999999
BTG4	0.0	9493.5603
BTK	228.101	278.79440000000005
BTLA	0.0	6111.2116000000005
BTN1A1	0.0	7118.1152
BTN2A1	547.1990000000001	19285.240700000002
BTN2A2	815.8720000000001	20075.526
BTN2A3	664.4699999999999	16872.828299999997
BTN3A1	747.4974	19246.4398
BTN3A2	1309.2466000000002	19485.361300000004
BTN3A3	577.1288	18243.732600000003
BTNL2	0.0	958.1813999999999
BTNL8	0.0	5943.5334
BTRC	916.2492	0.0
BUB1	1081.8000000000002	10127.3006
BUB1B	832.829	10873.743800000002
BUB3	897.2512	75.5446
BUD13	728.0	2279.7162999999996
BUD31	988.0232000000001	3752.4883999999993
BVES	204.75119999999998	1932.2693
BYSL	718.8788	2069.4753
BZRAP1	1264.0	12899.671000000002
BZW1	1123.3999999999999	2375.0393999999997
BZW2	798.8048000000001	429.7098
C10orf10	1006.6056	7673.4541
C10orf105	0.0	3459.9576
C10orf108	0.0	8616.3115
C10orf111	676.9892	931.9038
C10orf114	0.0	2896.3218
C10orf116	0.0	78.3288
C10orf118	780.59	1000.5862
C10orf119	681.0	1973.3718
C10orf122	0.0	262.2165
C10orf125	0.0	4674.909100000001
C10orf128	395.4905	937.791
C10orf129	0.0	7897.126200000001
C10orf131	726.4	31.541900000000002
C10orf136	0.0	520.37
C10orf137	875.064	2259.084
C10orf140	798.08	2896.3218
C10orf18	1317.3495	1277.3817
C10orf2	701.756	2771.98
C10orf25	984.588	4308.6301
C10orf26	2578.3999999999996	15956.6418
C10orf27	0.0	1249.5461
C10orf28	869.6	1081.8388
C10orf32	395.81100000000004	9736.3969
C10orf40	0.0	805.6824
C10orf46	854.8	157.67849999999999
C10orf54	540.7877	7786.319399999999
C10orf55	0.0	2882.5876
C10orf57	835.6649	1596.3533
C10orf58	0.0	159.30240000000003
C10orf62	0.0	643.0438
C10orf67	0.0	3520.5888
C10orf72	0.0	3834.6654000000003
C10orf76	635.7823999999999	4748.345899999999
C10orf78	1177.0038000000002	720.4091999999999
C10orf79	0.0	2213.8749
C10orf81	0.0	1003.9062
C10orf84	612.2860000000001	792.7167999999999
C10orf88	513.8952	54.3907
C10orf91	0.0	227.6134
C10orf95	363.8646	3249.5838000000003
C10orf96	0.0	907.0182
C10orf99	4.3496999999999995	616.9394
C11orf1	1206.3238000000001	2195.6931000000004
C11orf10	974.3104	511.38980000000004
C11orf16	0.0	672.3766999999999
C11orf17	322.67	672.3766999999999
C11orf2	1015.5340000000001	5473.4479
C11orf20	0.0	3285.5061
C11orf21	0.0	903.6
C11orf24	1646.0	5048.1221000000005
C11orf30	997.1999999999999	155.75230000000002
C11orf31	1086.129	853.2639999999999
C11orf34	0.0	6.6975999999999996
C11orf35	445.8149	2139.2014999999997
C11orf36	0.0	1578.6345000000001
C11orf40	0.0	0.0
C11orf41	1316.3274000000001	3576.6162
C11orf42	0.0	25.688
C11orf45	0.0	3972.8905999999997
C11orf46	1313.9	2405.3696999999997
C11orf48	866.2984	3050.1378
C11orf49	0.0	3.376
C11orf51	1151.115	1421.8609
C11orf52	0.0	2475.3538000000003
C11orf53	0.0	3682.5609999999997
C11orf54	1144.9314	1966.7358000000002
C11orf57	504.2976	2614.9994
C11orf58	1183.0	82.1807
C11orf59	986.4356999999999	1421.8609
C11orf61	594.4000000000001	3029.2967999999996
C11orf63	499.56879999999995	342.7332
C11orf64	0.0	272.4724
